INDEX,EXPID,RA,DEC,MJD,EXPTIME,FILTER,LIM-MAG,CUM-AREA,CUM-LIKELIHOOD
00082,TA093N02,93.80710,2.20100,57826.276691,30.0,o,17.89,815.69,00.16
00083,TA088S07,88.48890,-7.58846,57826.277168,30.0,o,17.84,840.03,00.16
00084,TA073S07,73.60284,-7.28889,57826.279963,30.0,o,17.69,840.03,00.16
00085,TA098N07,98.62789,7.37954,57826.281067,30.0,o,17.90,867.29,00.17
00086,TA078N07,78.60886,7.68006,57826.282304,30.0,o,17.76,868.79,00.17
00087,TA058N07,57.86246,7.83420,57826.284123,30.0,o,17.44,870.40,00.17
00088,TA078S07,78.65987,-7.28670,57826.284690,30.0,o,17.71,870.40,00.17
00089,TA058S07,57.98102,-7.13526,57826.286056,30.0,o,17.33,871.02,00.17
00090,TA083N07,83.68861,7.68124,57826.286546,30.0,o,17.81,872.54,00.17
00091,TA063N07,62.93263,7.83374,57826.288405,30.0,o,17.51,874.66,00.17
00092,TA083S07,83.72944,-7.28698,57826.288972,30.0,o,17.73,874.66,00.17
00093,TA063S07,63.03208,-7.13551,57826.290891,30.0,o,17.42,874.66,00.17
00094,TA059N12,58.97755,12.36057,57826.291909,30.0,o,17.42,899.64,00.17
00095,TA068N07,68.00836,7.83142,57826.292864,30.0,o,17.57,900.40,00.17
00096,TA073N07,73.07788,7.83107,57826.293342,30.0,o,17.67,901.17,00.17
00097,TA078N07,78.15728,7.83064,57826.293819,30.0,o,17.68,901.91,00.17
00098,TA068S07,68.08939,-7.13605,57826.294301,30.0,o,17.48,901.91,00.17
00099,TA088N07,88.76706,7.68083,57826.294777,30.0,o,17.82,903.43,00.17
00100,TA073S07,73.15032,-7.13597,57826.295255,30.0,o,17.58,903.43,00.17
00101,TA093N07,93.85687,7.68086,57826.295744,30.0,o,17.85,904.96,00.17
00102,TA098N07,98.93602,7.68096,57826.296232,30.0,o,17.85,908.09,00.17
00103,TA088S07,88.78878,-7.28762,57826.296710,30.0,o,17.76,909.27,00.17
00104,TA058N07,58.47130,7.23423,57826.300988,30.0,o,17.31,909.27,00.17
00105,TA078S07,78.20982,-7.13600,57826.301530,30.0,o,17.64,909.27,00.17
00106,TA064N12,64.12179,12.36235,57826.302574,30.0,o,17.44,932.35,00.17
00107,TA083N07,83.23977,7.83155,57826.303083,30.0,o,17.67,933.11,00.18
00108,TA063N07,63.54222,7.23452,57826.304421,30.0,o,17.41,933.11,00.18
00109,TA064S12,64.10985,-12.59327,57826.304931,30.0,o,17.25,960.77,00.18
00110,TA083S07,83.26708,-7.13786,57826.305415,30.0,o,17.62,960.77,00.18
00111,TA063S07,63.64027,-7.73460,57826.306794,30.0,o,17.28,960.83,00.18
00112,TA069N12,69.25913,12.35164,57826.307303,30.0,o,17.54,983.61,00.19
00113,TA088N07,88.31723,7.83113,57826.307814,30.0,o,17.73,984.37,00.19
00114,TA068N07,68.61154,7.23381,57826.309194,30.0,o,17.50,984.37,00.19
00115,TA069S12,69.25080,-12.58328,57826.309720,30.0,o,17.37,1009.38,00.19
00116,TA088S07,88.33724,-7.13768,57826.310215,30.0,o,17.64,1009.38,00.19
00117,TA068S07,68.70127,-7.73488,57826.311667,30.0,o,17.39,1009.38,00.19
00118,TA074N12,74.40035,12.35180,57826.312176,30.0,o,17.62,1032.29,00.20
00119,TA093N07,93.39779,7.83129,57826.312700,30.0,o,17.81,1033.05,00.20
00120,TA073N07,73.69198,7.23418,57826.313196,30.0,o,17.58,1033.05,00.20
00121,TA074S12,74.39130,-12.58375,57826.313720,30.0,o,17.46,1058.34,00.21
00122,TA073S07,73.76158,-7.73508,57826.314728,30.0,o,17.48,1058.34,00.21
00123,TA079N12,79.54017,12.35135,57826.315253,30.0,o,17.68,1081.08,00.22
00124,TA098N07,98.47732,7.83113,57826.315792,30.0,o,17.84,1081.84,00.22
00125,TA059N12,59.29019,12.66212,57826.316360,30.0,o,17.23,1083.34,00.22
00126,TA078N07,78.76946,7.23201,57826.316855,30.0,o,17.63,1083.34,00.22
00127,TA079S12,79.52974,-12.58464,57826.317381,30.0,o,17.54,1108.35,00.22
00128,TA078S07,78.82075,-7.73594,57826.318417,30.0,o,17.57,1108.35,00.22
00129,TA084N12,84.67882,12.35035,57826.318942,30.0,o,17.72,1131.24,00.23
00130,TA064N12,64.42043,12.66195,57826.320106,30.0,o,17.33,1132.68,00.23
00131,TA083N07,83.83945,7.23177,57826.320602,30.0,o,17.66,1132.68,00.23
00132,TA084S12,84.67956,-12.57520,57826.321127,30.0,o,17.62,1157.78,00.23
00133,TA083S07,83.88082,-7.73632,57826.322191,30.0,o,17.59,1157.78,00.23
00134,TA089N12,89.82862,12.34012,57826.322715,30.0,o,17.73,1180.37,00.23
00135,TA069N12,69.56095,12.65186,57826.323937,30.0,o,17.44,1181.69,00.23
00136,TA088N07,88.91926,7.23161,57826.324447,30.0,o,17.65,1181.69,00.23
00137,TA088S07,88.94058,-7.73687,57826.326077,30.0,o,17.68,1183.23,00.23
00138,TA095N12,94.96828,12.33976,57826.326601,30.0,o,17.79,1205.91,00.24
00139,TA074N12,74.70140,12.65173,57826.327879,30.0,o,17.54,1207.25,00.24
00140,TA093N07,94.00883,7.23158,57826.328389,30.0,o,17.69,1207.27,00.24
00141,TA074S12,74.70058,-12.28426,57826.329441,30.0,o,17.32,1207.27,00.24
00142,TA100N12,100.11691,12.33919,57826.330477,30.0,o,17.78,1230.98,00.24
00143,TA079N12,79.85069,12.65136,57826.330975,30.0,o,17.61,1232.31,00.24
00144,TA098N07,99.08709,7.23102,57826.331499,30.0,o,17.80,1233.77,00.24
00145,TA079S12,79.84103,-12.28476,57826.332562,30.0,o,17.44,1233.77,00.24
00146,TA105N12,105.25642,12.33890,57826.333584,30.0,o,17.84,1261.05,00.24
00147,TA084N12,84.99068,12.65079,57826.334096,30.0,o,17.65,1262.43,00.24
00148,TA064N12,63.95927,12.81132,57826.335826,30.0,o,17.20,1263.10,00.24
00149,TA084S12,84.98869,-12.27486,57826.336394,30.0,o,17.54,1264.34,00.24
00150,TA089N12,90.13020,12.64030,57826.337980,30.0,o,17.72,1265.86,00.24
00151,TA069N12,69.10021,12.80166,57826.339742,30.0,o,17.33,1266.64,00.24
00152,TA095N12,95.27989,12.63965,57826.341950,30.0,o,17.66,1268.19,00.24
00153,TA074N12,74.24058,12.80132,57826.343144,30.0,o,17.46,1268.95,00.24
00154,TA100N12,100.41743,12.63972,57826.344294,30.0,o,17.81,1270.47,00.24
00155,TA079N12,79.39079,12.80183,57826.344782,30.0,o,17.56,1271.24,00.24
00156,TA079S12,79.38010,-12.13391,57826.345890,30.0,o,17.32,1271.24,00.24
00157,TA105N12,105.56609,12.63911,57826.346386,30.0,o,17.85,1274.30,00.24
00158,TA084N12,84.53029,12.80133,57826.346896,30.0,o,17.63,1275.06,00.24
00159,TA070N17,70.27959,17.37033,57826.348148,30.0,o,17.36,1300.30,00.25
00160,TA084S12,84.51975,-12.12398,57826.348779,30.0,o,17.47,1300.30,00.25
00161,TA089N12,89.67023,12.79105,57826.349771,30.0,o,17.71,1301.08,00.25
00162,TA069N12,69.71955,12.20132,57826.351051,30.0,o,17.26,1301.08,00.25
00163,TA075N17,75.51771,17.35952,57826.351529,30.0,o,17.47,1323.95,00.26
00164,TA095N12,94.82001,12.79064,57826.353147,30.0,o,17.74,1324.72,00.26
00165,TA074N12,74.85995,12.20134,57826.353631,30.0,o,17.36,1324.72,00.26
00166,TA080N17,80.75877,17.35028,57826.354108,30.0,o,17.55,1347.41,00.27
00167,TA100N12,99.95723,12.78974,57826.355238,30.0,o,17.81,1348.17,00.27
00168,TA079N12,79.99980,12.20182,57826.355729,30.0,o,17.51,1348.17,00.27
00169,TA086N17,85.99881,17.35025,57826.356208,30.0,o,17.65,1370.86,00.28
00170,TA105N12,105.10569,12.78928,57826.357819,30.0,o,17.80,1371.63,00.28
00171,TA084N12,85.13924,12.20145,57826.358302,30.0,o,17.57,1371.63,00.28
00172,TA091N17,91.23838,17.33997,57826.358779,30.0,o,17.70,1394.26,00.29
00173,TA084S12,85.13977,-12.72387,57826.359905,30.0,o,17.40,1395.92,00.29
00174,TA089N12,90.28958,12.19129,57826.361397,30.0,o,17.63,1395.92,00.29
00175,TA096N17,96.47811,17.32990,57826.361876,30.0,o,17.71,1418.66,00.29
00176,TA075N17,75.82899,17.65995,57826.363144,30.0,o,17.39,1420.14,00.29
00177,TA095N12,95.42951,12.19084,57826.365264,30.0,o,17.69,1420.14,00.29
00178,TA101N17,101.70762,17.32949,57826.365740,30.0,o,17.78,1442.72,00.29
00179,TA080N17,81.06937,17.65112,57826.366218,30.0,o,17.48,1444.29,00.30
00180,TA100N12,100.57780,12.19049,57826.367864,30.0,o,17.74,1444.52,00.30
00181,TA107N17,106.93587,17.32915,57826.368342,30.0,o,17.73,1468.42,00.30
00182,TA086N17,86.30908,17.65112,57826.368819,30.0,o,17.55,1470.00,00.30
00183,TA105N12,105.71696,12.18994,57826.370494,30.0,o,17.76,1471.56,00.30
00184,TA112N17,112.16512,17.32872,57826.370976,30.0,o,17.84,1498.86,00.30
00185,TA091N17,91.54916,17.64093,57826.371469,30.0,o,17.61,1500.41,00.30
00186,TA096N17,96.78838,17.63010,57826.373571,30.0,o,17.70,1501.98,00.30
00187,TA101N17,102.02783,17.62976,57826.375704,30.0,o,17.74,1503.53,00.30
00188,TA080N17,80.59914,17.80061,57826.376192,30.0,o,17.37,1504.41,00.30
00189,TA107N17,107.25601,17.62910,57826.377413,30.0,o,17.78,1505.98,00.30
00190,TA086N17,85.83862,17.80077,57826.377907,30.0,o,17.50,1506.76,00.30
00191,TA112N17,112.48502,17.62882,57826.379132,30.0,o,17.84,1509.90,00.30
00192,TA078N22,77.84896,22.35031,57826.379646,30.0,o,17.29,1535.08,00.31
00193,TA091N17,91.07706,17.78932,57826.380128,30.0,o,17.58,1535.87,00.31
00194,TA083N22,83.22766,22.33905,57826.380611,30.0,o,17.45,1558.36,00.32
00195,TA096N17,96.31717,17.77950,57826.381092,30.0,o,17.67,1559.15,00.32
00196,TA088N22,88.59663,22.32924,57826.382289,30.0,o,17.55,1581.57,00.33
00197,TA101N17,101.54685,17.77975,57826.382770,30.0,o,17.72,1582.34,00.33
00198,TA080N17,81.22906,17.20121,57826.383262,30.0,o,17.32,1582.34,00.33
00199,TA094N22,93.95675,22.31969,57826.384474,30.0,o,17.63,1604.73,00.34
00200,TA107N17,106.78603,17.77960,57826.384954,30.0,o,17.77,1605.52,00.34
00201,TA086N17,86.46850,17.20132,57826.385440,30.0,o,17.47,1605.52,00.34
00202,TA099N22,99.30705,22.31985,57826.386686,30.0,o,17.70,1627.89,00.34
00203,TA112N17,112.01513,17.76942,57826.387167,30.0,o,17.81,1628.65,00.34
00204,TA091N17,91.70838,17.19155,57826.387651,30.0,o,17.55,1628.65,00.34
00205,TA104N22,104.64610,22.31962,57826.388883,30.0,o,17.76,1650.93,00.35
00206,TA083N22,83.55809,22.64042,57826.389375,30.0,o,17.37,1652.74,00.35
00207,TA096N17,96.94662,17.17962,57826.389858,30.0,o,17.64,1652.74,00.35
00208,TA110N22,109.98521,22.31932,57826.391097,30.0,o,17.82,1675.05,00.35
00209,TA088N22,88.92751,22.63050,57826.391589,30.0,o,17.50,1676.62,00.35
00210,TA101N17,102.17697,17.17985,57826.392074,30.0,o,17.71,1676.62,00.35
00211,TA115N22,115.31432,22.32897,57826.393281,30.0,o,17.83,1701.56,00.35
00212,TA094N22,94.28751,22.62079,57826.393764,30.0,o,17.59,1703.10,00.36
00213,TA107N17,107.40679,17.17992,57826.394246,30.0,o,17.73,1703.36,00.36
00214,TA099N22,99.63664,22.61967,57826.395474,30.0,o,17.68,1704.85,00.36
00215,TA112N17,112.63537,17.16950,57826.395955,30.0,o,17.74,1706.42,00.36
00216,TA104N22,104.97675,22.61975,57826.396452,30.0,o,17.74,1707.92,00.36
00217,TA083N22,83.06806,22.78959,57826.396945,30.0,o,17.33,1708.91,00.36
00218,TA110N22,110.30528,22.61947,57826.398199,30.0,o,17.78,1710.43,00.36
00219,TA088N22,88.43761,22.78030,57826.398692,30.0,o,17.46,1711.10,00.36
00220,TA115N22,115.63398,22.62845,57826.399189,30.0,o,17.79,1714.15,00.36
00221,TA087N27,87.04739,27.35026,57826.399688,30.0,o,17.42,1739.13,00.36
00222,TA094N22,93.79654,22.76899,57826.400166,30.0,o,17.56,1739.59,00.36
00223,TA092N27,92.67586,27.34857,57826.400647,30.0,o,17.56,1762.69,00.37
00224,TA099N22,99.14619,22.76949,57826.401123,30.0,o,17.65,1763.21,00.37
00225,TA098N27,98.31550,27.35939,57826.401601,30.0,o,17.65,1786.34,00.38
00226,TA104N22,104.48625,22.76992,57826.402078,30.0,o,17.72,1786.88,00.38
00227,TA104N27,103.93501,27.36984,57826.403338,30.0,o,17.72,1809.88,00.39
00228,TA110N22,109.81548,22.76999,57826.403815,30.0,o,17.76,1810.42,00.39
00229,TA088N22,89.08777,22.18082,57826.404307,30.0,o,17.42,1810.42,00.39
00230,TA109N27,109.55453,27.37871,57826.404789,30.0,o,17.75,1833.41,00.39
00231,TA115N22,115.14445,22.77972,57826.405267,30.0,o,17.73,1834.08,00.39
00232,TA087N27,87.38699,27.64959,57826.405766,30.0,o,17.39,1835.50,00.39
00233,TA094N22,94.44623,22.16880,57826.406251,30.0,o,17.53,1835.50,00.39
00234,TA115N27,115.17361,27.38877,57826.406728,30.0,o,17.72,1858.27,00.40
00235,TA092N27,93.01617,27.64873,57826.407934,30.0,o,17.52,1859.53,00.40
00236,TA099N22,99.79639,22.16984,57826.408412,30.0,o,17.63,1859.53,00.40
00237,TA098N27,98.64543,27.65908,57826.410094,30.0,o,17.60,1860.79,00.40
00238,TA104N22,105.13601,22.17003,57826.410576,30.0,o,17.69,1860.79,00.40
00239,TA104N27,104.27523,27.66966,57826.412271,30.0,o,17.69,1862.25,00.40
00240,TA110N22,110.46598,22.17023,57826.412754,30.0,o,17.74,1862.25,00.40
00241,TA109N27,109.89525,27.67992,57826.414448,30.0,o,17.75,1863.82,00.40
00242,TA115N22,115.79524,22.18027,57826.414929,30.0,o,17.75,1865.09,00.40
00243,TA115N27,115.51433,27.68984,57826.416180,30.0,o,17.78,1868.18,00.40
00244,TA092N27,92.50570,27.79681,57826.418397,30.0,o,17.40,1869.12,00.40
00245,TA098N27,98.14465,27.80789,57826.420622,30.0,o,17.53,1869.96,00.40
00246,TA120N22,120.64393,22.32942,57826.421703,30.0,o,17.73,1894.57,00.40
00247,TA104N27,103.76495,27.81900,57826.422902,30.0,o,17.61,1895.22,00.40
00248,TA120N27,120.77344,27.39958,57826.424609,30.0,o,17.71,1918.78,00.41
00249,TA109N27,109.38503,27.83065,57826.425087,30.0,o,17.70,1919.31,00.41
00250,TA115N27,115.00426,27.83963,57826.426864,30.0,o,17.75,1919.88,00.41
00251,TA092N27,93.18442,27.19501,57826.429692,30.0,o,17.32,1919.88,00.41
00252,TA098N27,98.81403,27.20659,57826.432912,30.0,o,17.46,1919.88,00.41
00253,TA120N22,120.96384,22.62914,57826.434632,30.0,o,17.71,1921.42,00.41
00254,TA104N27,104.44386,27.21758,57826.436266,30.0,o,17.56,1921.42,00.41
00255,TA120N27,121.11307,27.69926,57826.438859,30.0,o,17.76,1924.61,00.41
00256,TA109N27,110.06389,27.22965,57826.439336,30.0,o,17.62,1924.61,00.41
00257,TA115N27,115.67303,27.23898,57826.441070,30.0,o,17.69,1924.61,00.41
00258,TA126N22,125.97310,22.33902,57826.446840,30.0,o,17.73,1949.95,00.41
00259,TA120N22,120.47345,22.77895,57826.449211,30.0,o,17.70,1949.95,00.41
00260,TA126N27,126.38227,27.39928,57826.452270,30.0,o,17.75,1973.72,00.41
00261,TA120N27,120.60255,27.84902,57826.454603,30.0,o,17.69,1974.41,00.41
00262,TA126N22,126.30292,22.63900,57826.460964,30.0,o,17.70,1975.88,00.41
00263,TA120N22,121.12291,22.17859,57826.462639,30.0,o,17.64,1976.63,00.41
00264,TA126N27,126.72199,27.69911,57826.465791,30.0,o,17.70,1979.88,00.41
00265,TA120N27,121.28210,27.24843,57826.467974,30.0,o,17.62,1979.88,00.41
00266,TA131N22,131.31258,22.34914,57826.468452,30.0,o,17.67,2005.03,00.41
00267,TA126N22,125.81247,22.78859,57826.474579,30.0,o,17.64,2005.03,00.41
00268,TA132N27,131.98159,27.40900,57826.475790,30.0,o,17.72,2028.97,00.42
00269,TA126N27,126.21147,27.84844,57826.479917,30.0,o,17.64,2029.66,00.42
00270,TA131N22,131.63217,22.64885,57826.482024,30.0,o,17.65,2031.03,00.42
00271,TA136N22,136.65193,22.35892,57826.485647,30.0,o,17.67,2056.18,00.42
00272,TA126N22,126.46201,22.18796,57826.489308,30.0,o,17.56,2056.85,00.42
00273,TA137N27,137.59089,27.40862,57826.489785,30.0,o,17.68,2082.33,00.42
00274,TA132N27,132.32106,27.70869,57826.490987,30.0,o,17.65,2083.85,00.42
00275,TA126N27,126.89123,27.24751,57826.494122,30.0,o,17.56,2083.85,00.42
00276,TA131N22,131.15202,22.79871,57826.496638,30.0,o,17.57,2083.85,00.42
00277,TA136N22,136.98141,22.65869,57826.500635,30.0,o,17.62,2085.30,00.42
00278,TA137N27,137.93049,27.70865,57826.503204,30.0,o,17.63,2088.35,00.42
00279,TA132N27,131.81078,27.85768,57826.504431,30.0,o,17.57,2089.12,00.42
00280,TA142N22,142.01112,22.35882,57826.507131,30.0,o,17.63,2114.22,00.42
00281,TA131N22,131.79195,22.19817,57826.510084,30.0,o,17.50,2114.97,00.42
00282,TA143N27,143.20000,27.39881,57826.512232,30.0,o,17.65,2138.87,00.42
00283,TA136N22,136.49104,22.80805,57826.514383,30.0,o,17.55,2138.87,00.42
00284,TA137N27,137.42007,27.85780,57826.517547,30.0,o,17.59,2139.65,00.42
00285,TA132N27,132.49068,27.25664,57826.518741,30.0,o,17.51,2139.65,00.42
00286,TA142N22,142.33080,22.65878,57826.520258,30.0,o,17.57,2141.06,00.42
00287,TA147N22,147.38043,22.36891,57826.522910,30.0,o,17.55,2166.30,00.42
00288,TA143N27,143.53954,27.69827,57826.525373,30.0,o,17.58,2169.46,00.42
00289,TA136N22,137.14125,22.20776,57826.526410,30.0,o,17.47,2170.24,00.42
00290,TA137N27,138.10054,27.25720,57826.529506,30.0,o,17.50,2170.24,00.42
00291,TA142N22,141.85103,22.80836,57826.529983,30.0,o,17.52,2170.24,00.42
00292,TA147N22,147.70039,22.66855,57826.530460,30.0,o,17.58,2172.77,00.42
00293,TA244N12,244.15449,12.28302,57826.535078,30.0,o,17.74,2202.67,00.43
00294,TA242N17,242.30509,17.27320,57826.535559,30.0,o,17.78,2230.63,00.43
00295,TA239N27,238.89590,27.34417,57826.536155,30.0,o,17.83,2260.47,00.43
00296,TA239N27,239.23587,27.64430,57826.536632,30.0,o,17.84,2263.52,00.43
00297,TA244N27,244.50550,27.34353,57826.537110,30.0,o,17.84,2289.17,00.43
00298,TA244N22,244.37430,22.27357,57826.537605,30.0,o,17.83,2315.38,00.43
00299,TA246N07,245.89100,7.30318,57826.538202,30.0,o,17.75,2343.24,00.44
00300,TA246S02,246.37975,-2.64797,57826.538683,30.0,o,17.67,2373.27,00.44
00301,TA143N27,143.02896,27.84897,57826.543323,30.0,o,17.48,2373.96,00.44
00302,TA143N27,143.70882,27.24824,57826.543801,30.0,o,17.48,2374.64,00.44
00303,TA142N22,142.50013,22.20834,57826.544280,30.0,o,17.39,2375.44,00.44
00304,TA147N22,147.20895,22.81765,57826.544759,30.0,o,17.46,2375.96,00.44
00305,TA249S12,249.29432,-12.63720,57826.548846,30.0,o,17.62,2405.72,00.45
00306,TA251S07,250.91434,-7.67779,57826.549323,30.0,o,17.66,2433.32,00.45
00307,TA248N02,248.42480,2.33182,57826.549801,30.0,o,17.73,2459.90,00.46
00308,TA244N12,244.46330,12.58315,57826.550279,30.0,o,17.78,2462.11,00.46
00309,TA242N17,242.61387,17.57329,57826.550757,30.0,o,17.81,2463.86,00.46
00310,TA244N27,244.83576,27.64388,57826.551411,30.0,o,17.87,2466.71,00.46
00311,TA244N22,244.69455,22.57381,57826.551888,30.0,o,17.84,2468.21,00.46
00312,TA252S17,252.74848,-17.62822,57826.552615,30.0,o,17.55,2497.17,00.46
00313,TA247N17,247.52579,17.27343,57826.555962,30.0,o,17.81,2520.58,00.46
00314,TA246S02,246.68274,-2.34724,57826.557747,30.0,o,17.70,2522.31,00.46
00315,TA239N27,238.72409,27.79496,57826.558731,30.0,o,17.84,2524.18,00.46
