INDEX,EXPID,RA,DEC,MJD,EXPTIME,FILTER,LIM-MAG,CUM-AREA,CUM-LIKELIHOOD
00022,TA248N02,249.11163,1.64401,57876.575758,30.0,o,19.23,376.11,00.08
00023,TA256S07,256.66000,-8.32690,57876.576284,30.0,o,19.19,376.20,00.08
00024,TA261S02,262.03045,-3.31601,57876.576807,30.0,o,19.22,401.71,00.09
00025,TA249N12,250.01124,11.59313,57876.578493,30.0,o,19.25,401.71,00.09
00026,TA256N07,256.69028,6.64385,57876.579034,30.0,o,19.25,401.71,00.09
00027,TA263N02,264.12068,1.66419,57876.579565,30.0,o,19.25,428.47,00.10
00028,TA264N12,265.42077,11.61433,57876.581408,30.0,o,19.28,455.29,00.10
00029,TA266N07,266.83124,6.62459,57876.581923,30.0,o,19.27,479.96,00.10
00030,TA266S07,266.83091,-8.34782,57876.582440,30.0,o,19.22,507.25,00.12
00031,TA256S02,257.02180,-3.29730,57876.582969,30.0,o,19.21,507.25,00.12
00032,TA258N02,259.10153,1.68252,57876.583503,30.0,o,19.25,527.50,00.13
00033,TA261N07,261.76136,6.64220,57876.584033,30.0,o,19.26,527.50,00.13
00034,TA251S02,252.06294,-3.33642,57876.585087,30.0,o,19.22,527.84,00.13
00035,TA253N02,254.12235,1.64295,57876.585612,30.0,o,19.25,527.84,00.13
00036,TA259N12,260.27079,11.63268,57876.586135,30.0,o,19.28,527.84,00.13
00037,TA251N07,251.65225,6.61326,57876.587186,30.0,o,19.28,527.84,00.13
00038,TA246N07,246.60238,6.67327,57876.588754,30.0,o,19.25,527.84,00.13
00039,TA244N12,244.87188,11.65334,57876.589786,30.0,o,19.26,527.84,00.13
00040,TA244N12,244.85057,11.62347,57876.591339,30.0,o,19.27,527.84,00.13
00041,TA249N12,250.02053,11.65371,57876.591855,30.0,o,19.29,527.84,00.13
00042,TA251N07,251.66082,6.67431,57876.592371,30.0,o,19.28,527.84,00.13
00043,TA254N12,255.15026,11.59391,57876.593421,30.0,o,19.31,527.84,00.13
00044,TA256N07,256.72038,6.60412,57876.594454,30.0,o,19.30,527.84,00.13
00045,TA264N12,265.40964,11.63408,57876.594979,30.0,o,19.29,527.84,00.13
00046,TA256S02,257.05109,-3.33562,57876.596032,30.0,o,19.25,527.84,00.13
00047,TA256S07,256.69110,-8.36620,57876.596551,30.0,o,19.20,527.84,00.13
00048,TA263N02,264.10991,1.68366,57876.597086,30.0,o,19.29,527.84,00.13
00049,TA261S02,262.02028,-3.29605,57876.597607,30.0,o,19.27,527.84,00.13
00050,TA261S07,261.74014,-8.32683,57876.598142,30.0,o,19.21,527.84,00.13
00051,TA271S07,271.91074,-8.34670,57876.598674,30.0,o,19.21,555.17,00.13
00052,TA268N02,269.13135,1.66277,57876.599204,30.0,o,19.29,581.24,00.14
00053,TA271S02,272.01146,-3.31755,57876.601815,30.0,o,19.25,607.87,00.14
00054,TA266S07,266.82077,-8.32797,57876.602332,30.0,o,19.23,608.13,00.14
00055,TA266S02,267.01151,-3.29713,57876.602852,30.0,o,19.26,628.26,00.15
00056,TA268N02,269.12161,1.68278,57876.603373,30.0,o,19.30,628.43,00.15
00057,TA266N07,266.82131,6.64233,57876.603898,30.0,o,19.31,628.54,00.15
00058,TA261S07,261.77199,-8.36726,57876.604424,30.0,o,19.21,628.54,00.15
00059,TA258N02,259.13281,1.64303,57876.604955,30.0,o,19.27,628.54,00.15
00060,TA261N07,261.79187,6.60263,57876.605485,30.0,o,19.31,628.54,00.15
00061,TA251S02,252.07347,-3.27589,57876.606015,30.0,o,19.25,628.54,00.15
00062,TA253N02,254.13256,1.70348,57876.607070,30.0,o,19.29,628.54,00.15
00063,TA259N12,260.30137,11.59320,57876.608118,30.0,o,19.32,628.54,00.15
00064,TA246N07,246.58264,6.64370,57876.608641,30.0,o,19.26,628.54,00.15
00065,TA254N12,255.16161,11.65328,57876.609157,30.0,o,19.32,628.54,00.15
00066,TA261S02,262.05152,-3.33633,57876.609704,30.0,o,19.26,628.54,00.15
00067,TA276S07,276.99113,-8.34801,57876.610778,30.0,o,19.18,655.65,00.15
00068,TA249N12,249.99162,11.62315,57876.611461,30.0,o,19.31,655.65,00.15
00069,TA256N07,256.73181,6.66386,57876.611989,30.0,o,19.29,655.65,00.15
00070,TA263N02,264.14121,1.64395,57876.612559,30.0,o,19.29,655.65,00.15
00071,TA264N12,265.44096,11.59320,57876.615290,30.0,o,19.32,655.79,00.15
00072,TA251N07,251.64211,6.64208,57876.617054,30.0,o,19.24,655.79,00.15
00073,TA258N02,259.14230,1.70337,57876.617589,30.0,o,19.20,655.79,00.15
00074,TA271S02,272.00083,-3.29659,57876.618645,30.0,o,19.17,655.79,00.15
00075,TA251S02,252.05304,-3.30653,57876.619967,30.0,o,19.03,655.79,00.15
00076,TA266S07,266.85153,-8.36659,57876.620497,30.0,o,19.04,655.79,00.15
00077,TA253N02,254.11303,1.67269,57876.622173,30.0,o,18.92,655.79,00.15
00078,TA261N07,261.80240,6.66302,57876.622707,30.0,o,18.95,655.79,00.15
00079,TA266S02,267.04209,-3.33608,57876.623241,30.0,o,18.85,655.79,00.15
00080,TA254N12,255.14164,11.62315,57876.625011,30.0,o,18.65,655.79,00.15
00081,TA261S07,261.78229,-8.30587,57876.625561,30.0,o,18.52,655.79,00.15
00082,TA256S07,256.68284,-8.33608,57876.627698,30.0,o,18.19,655.79,00.15
00083,TA261S02,262.06263,-3.27585,57876.628219,30.0,o,18.22,655.79,00.15
00084,TA276S07,276.98066,-8.32754,57876.629297,30.0,o,18.12,656.16,00.15
00085,TA256N07,256.71177,6.63223,57876.630500,30.0,o,17.82,656.16,00.15
00086,TA263N02,264.15214,1.70351,57876.631029,30.0,o,17.82,656.16,00.15
00087,TA256S02,257.04315,-3.30681,57876.632740,30.0,o,17.40,656.16,00.15
00088,TA242N17,242.40310,17.48368,57877.497884,30.0,o,19.27,686.08,00.15
00089,TA244N22,244.48295,22.48325,57877.498413,30.0,o,19.27,714.38,00.15
00090,TA244N27,244.61260,27.55301,57877.498931,30.0,o,19.25,742.08,00.15
00091,TA249N22,249.81331,22.48404,57877.500487,30.0,o,19.23,769.11,00.15
00092,TA247N17,247.63371,17.48202,57877.501048,30.0,o,19.28,794.10,00.16
00093,TA252N17,252.89528,17.42974,57877.501955,30.0,o,19.26,820.49,00.16
00094,TA242N17,242.39266,17.50332,57877.502833,30.0,o,19.28,820.54,00.16
00095,TA244N22,244.47250,22.50364,57877.508317,30.0,o,19.33,820.58,00.16
00096,TA244N27,244.60218,27.57280,57877.512957,30.0,o,19.39,820.61,00.16
00097,TA247N17,247.62279,17.50305,57877.521536,30.0,o,19.36,820.61,00.16
00098,TA252N17,252.85322,17.50402,57877.522057,30.0,o,19.34,820.84,00.16
00099,TA255N22,255.15308,22.47340,57877.522592,30.0,o,19.33,846.57,00.16
00100,TA255N27,255.85296,27.53326,57877.523113,30.0,o,19.30,874.44,00.16
00101,TA250N27,250.23303,27.54170,57877.523635,30.0,o,19.37,897.13,00.17
00102,TA258N17,258.12529,17.42806,57877.526527,30.0,o,19.39,923.34,00.17
00103,TA242N17,242.42041,17.46286,57877.527123,30.0,o,19.31,923.34,00.17
00104,TA244N22,244.50037,22.46289,57877.530262,30.0,o,19.32,923.34,00.17
00105,TA249N22,249.80127,22.50378,57877.531140,30.0,o,19.35,923.34,00.17
00106,TA255N22,255.14188,22.49479,57877.532942,30.0,o,19.27,923.34,00.17
00107,TA244N27,244.64056,27.53220,57877.534004,30.0,o,19.34,923.34,00.17
00108,TA250N27,250.22083,27.56294,57877.536069,30.0,o,19.35,923.34,00.17
00109,TA255N27,255.84156,27.55364,57877.537622,30.0,o,19.16,923.34,00.17
00110,TA250N27,250.25076,27.52240,57877.539474,30.0,o,19.38,923.34,00.17
00111,TA244N27,244.65003,27.59143,57877.540083,30.0,o,19.38,923.63,00.17
00112,TA249N22,249.83115,22.46162,57877.542036,30.0,o,19.38,923.63,00.17
00113,TA244N22,244.51101,22.52095,57877.542557,30.0,o,19.37,923.63,00.17
00114,TA242N17,242.43163,17.52106,57877.544114,30.0,o,19.35,923.71,00.17
00115,TA247N17,247.65142,17.46151,57877.544637,30.0,o,19.36,923.71,00.17
00116,TA252N17,252.88193,17.46226,57877.545578,30.0,o,19.35,923.71,00.17
00117,TA258N17,258.08248,17.50311,57877.546101,30.0,o,19.35,923.92,00.17
00118,TA263N17,263.33289,17.49412,57877.546636,30.0,o,19.33,951.10,00.17
00119,TA263N17,263.35615,17.45941,57877.551126,30.0,o,19.39,951.23,00.17
00120,TA252N17,252.89011,17.52371,57877.551732,30.0,o,19.31,951.23,00.17
00121,TA247N17,247.66036,17.52304,57877.552253,30.0,o,19.33,951.23,00.17
00122,TA242N17,242.41164,17.49259,57877.552768,30.0,o,19.31,951.23,00.17
00123,TA249N22,249.83981,22.52319,57877.553822,30.0,o,19.34,951.23,00.17
00124,TA255N22,255.17026,22.45398,57877.554744,30.0,o,19.33,951.30,00.17
00125,TA255N27,255.87055,27.51424,57877.558121,30.0,o,19.29,951.42,00.17
00126,TA250N27,250.26059,27.58193,57877.564885,30.0,o,19.34,951.59,00.17
00127,TA244N27,244.63177,27.56164,57877.565407,30.0,o,19.34,951.59,00.17
00128,TA255N22,255.18101,22.51237,57877.566741,30.0,o,19.33,951.63,00.17
00129,TA244N22,244.49255,22.49145,57877.567695,30.0,o,19.30,951.63,00.17
00130,TA247N17,247.64225,17.49145,57877.568216,30.0,o,19.30,951.63,00.17
00131,TA258N17,258.11142,17.46230,57877.568751,30.0,o,19.33,951.63,00.17
00132,TA255N27,255.87726,27.57462,57877.573200,30.0,o,19.33,951.68,00.17
00133,TA252N17,252.86918,17.49288,57877.573719,30.0,o,19.30,951.68,00.17
00134,TA263N17,263.35048,17.47393,57877.574672,30.0,o,19.31,951.68,00.17
00135,TA249N22,249.82181,22.48934,57877.577500,30.0,o,19.24,951.68,00.17
00136,TA258N17,258.11878,17.52366,57877.579440,30.0,o,19.26,951.85,00.17
00137,TA250N27,250.24263,27.55349,57877.581272,30.0,o,19.31,951.85,00.17
00138,TA255N22,255.16292,22.48232,57877.588973,30.0,o,19.28,951.85,00.17
00139,TA255N27,255.86138,27.54115,57877.592375,30.0,o,19.29,951.85,00.17
00140,TA263N17,263.35873,17.53392,57877.594317,30.0,o,19.24,952.30,00.17
00141,TA258N17,258.10243,17.49082,57877.600072,30.0,o,19.27,952.30,00.17
00142,TA263N17,263.34323,17.50091,57877.614031,30.0,o,19.22,952.30,00.17
00143,TA098N42,98.33178,43.56989,57882.237166,30.0,o,17.60,982.14,00.17
00144,TA098N42,98.35174,43.55021,57882.238212,30.0,o,17.73,982.21,00.17
00145,TA106N47,106.41930,48.59220,57882.249666,30.0,o,18.33,1012.07,00.17
00146,TA099N47,98.98913,48.59368,57882.251223,30.0,o,18.24,1036.92,00.18
00147,TA098N42,98.37957,43.53161,57882.252781,30.0,o,18.22,1037.09,00.18
00148,TA091N42,91.58531,43.52954,57882.258223,30.0,o,18.05,1063.77,00.18
00149,TA098N42,98.38633,43.59040,57882.259268,30.0,o,18.19,1063.79,00.18
00150,TA099N47,98.97523,48.61265,57882.260832,30.0,o,18.21,1063.87,00.18
00151,TA106N47,106.40500,48.61116,57882.261352,30.0,o,18.28,1063.90,00.18
00152,TA106N47,106.44506,48.57387,57882.271816,30.0,o,18.27,1064.11,00.18
00153,TA099N47,99.01349,48.57338,57882.272861,30.0,o,18.12,1064.11,00.18
00154,TA091N47,91.57124,48.58062,57882.278198,30.0,o,17.94,1088.85,00.19
00155,TA098N42,98.35221,43.55961,57882.279251,30.0,o,18.07,1088.85,00.19
00156,TA091N42,91.57188,43.54996,57882.279772,30.0,o,17.85,1088.85,00.19
00157,TA099N47,99.03145,48.62976,57882.284002,30.0,o,18.06,1088.88,00.19
00158,TA106N47,106.46224,48.63417,57882.286619,30.0,o,18.24,1088.96,00.19
00159,TA099N47,98.99905,48.59713,57882.297204,30.0,o,17.95,1088.96,00.19
00160,TA106N47,106.42961,48.60293,57882.299289,30.0,o,18.10,1088.96,00.19
00161,TA251N07,251.70439,7.49589,57883.449091,30.0,o,18.20,1088.96,00.19
00162,TA256N07,256.77518,7.48549,57883.451958,30.0,o,18.19,1088.96,00.19
00163,TA258N02,259.18541,2.52417,57883.453882,30.0,o,18.11,1088.96,00.19
00164,TA261N07,261.84563,7.48517,57883.455772,30.0,o,18.19,1088.96,00.19
00165,TA261S02,262.10540,-2.45609,57883.458250,30.0,o,18.21,1088.96,00.19
00166,TA263N02,264.19549,2.52436,57883.461277,30.0,o,18.33,1088.96,00.19
00167,TA266N07,266.90578,7.48517,57883.463818,30.0,o,18.39,1090.54,00.19
00168,TA266S07,266.90539,-7.48580,57883.466284,30.0,o,18.24,1090.54,00.19
00169,TA251N07,251.69370,7.51741,57883.466886,30.0,o,18.30,1090.54,00.19
00170,TA266S02,267.09555,-2.45615,57883.469294,30.0,o,18.36,1090.54,00.19
00171,TA256N07,256.76376,7.50745,57883.469850,30.0,o,18.38,1090.54,00.19
00172,TA264S12,265.49520,-12.44530,57883.471628,30.0,o,18.27,1113.15,00.20
00173,TA258N02,259.17485,2.54517,57883.472151,30.0,o,18.32,1113.15,00.20
00174,TA268N02,269.20513,2.52422,57883.473475,30.0,o,18.39,1115.50,00.20
00175,TA261N07,261.83449,7.50603,57883.474000,30.0,o,18.44,1115.50,00.20
00176,TA261S02,262.09498,-2.43492,57883.476493,30.0,o,18.33,1115.50,00.20
00177,TA270S12,270.63504,-12.44570,57883.478934,30.0,o,18.33,1136.32,00.21
00178,TA263N02,264.18506,2.54507,57883.479454,30.0,o,18.41,1136.32,00.21
00179,TA266N07,266.89581,7.50610,57883.481898,30.0,o,18.42,1136.32,00.21
00180,TA271S07,271.98490,-7.48558,57883.483880,30.0,o,18.35,1136.32,00.21
00181,TA266S07,266.89526,-7.46470,57883.484396,30.0,o,18.23,1136.32,00.21
00182,TA251N07,251.72352,7.47823,57883.484987,30.0,o,18.29,1136.32,00.21
00183,TA256N07,256.79192,7.46735,57883.485521,30.0,o,18.33,1136.32,00.21
00184,TA258N02,259.20078,2.50650,57883.486042,30.0,o,18.25,1136.32,00.21
00185,TA271S02,272.08037,-2.45645,57883.487614,30.0,o,18.32,1138.82,00.21
00186,TA264S12,265.48039,-12.42481,57883.489177,30.0,o,18.24,1138.87,00.21
00187,TA266S02,267.08124,-2.43562,57883.489692,30.0,o,18.32,1138.87,00.21
00188,TA268N02,269.19141,2.54409,57883.490220,30.0,o,18.34,1138.87,00.21
00189,TA261S02,262.12202,-2.47448,57883.490738,30.0,o,18.27,1138.87,00.21
00190,TA261N07,261.86266,7.46589,57883.491258,30.0,o,18.33,1138.87,00.21
00191,TA270S12,270.62449,-12.42514,57883.495731,30.0,o,18.36,1138.87,00.21
00192,TA263N02,264.21446,2.50563,57883.496264,30.0,o,18.44,1138.87,00.21
00193,TA266N07,266.92524,7.46729,57883.498828,30.0,o,18.39,1138.87,00.21
00194,TA271S07,271.97559,-7.46525,57883.501212,30.0,o,18.29,1138.87,00.21
00195,TA266S07,266.92586,-7.50430,57883.501746,30.0,o,18.28,1138.87,00.21
00196,TA251N07,251.73429,7.53927,57883.502338,30.0,o,18.25,1138.87,00.21
00197,TA276S07,277.05800,-7.48700,57883.502993,30.0,o,18.30,1143.25,00.21
00198,TA271S02,272.06996,-2.43595,57883.503522,30.0,o,18.33,1143.25,00.21
00199,TA266S02,267.11074,-2.47494,57883.504047,30.0,o,18.32,1143.25,00.21
00200,TA261N07,261.87198,7.52663,57883.504571,30.0,o,18.39,1143.25,00.21
00201,TA256N07,256.80281,7.52782,57883.505129,30.0,o,18.35,1143.25,00.21
00202,TA258N02,259.21171,2.56697,57883.505645,30.0,o,18.33,1143.25,00.21
00203,TA261S02,262.13035,-2.41332,57883.506167,30.0,o,18.29,1143.25,00.21
00204,TA264S12,265.50859,-12.46425,57883.506682,30.0,o,18.33,1143.25,00.21
00205,TA270S12,270.65062,-12.46485,57883.511411,30.0,o,18.31,1143.31,00.21
00206,TA268N02,269.22236,2.50546,57883.512459,30.0,o,18.37,1143.31,00.21
00207,TA276S07,277.05194,-7.46601,57883.516890,30.0,o,18.30,1143.31,00.21
00208,TA251N07,251.68026,7.56075,57883.517519,30.0,o,18.25,1143.31,00.21
00209,TA264S12,265.52482,-12.40230,57883.520232,30.0,o,18.21,1143.31,00.21
00210,TA256N07,256.78500,7.49721,57883.520787,30.0,o,18.33,1143.31,00.21
00211,TA266S07,266.93173,-7.44497,57883.521894,30.0,o,18.37,1143.31,00.21
00212,TA266S02,267.12226,-2.41538,57883.522415,30.0,o,18.39,1143.31,00.21
00213,TA271S07,272.00044,-7.50553,57883.522933,30.0,o,18.45,1143.31,00.21
00214,TA263N02,264.22313,2.56547,57883.523449,30.0,o,18.34,1143.31,00.21
00215,TA271S02,272.10077,-2.47569,57883.523964,30.0,o,18.42,1143.62,00.21
00216,TA266N07,266.93261,7.52625,57883.524486,30.0,o,18.48,1143.62,00.21
00217,TA258N02,259.19455,2.53736,57883.525013,30.0,o,18.37,1143.62,00.21
00218,TA268N02,269.23278,2.56615,57883.527195,30.0,o,18.41,1143.62,00.21
00219,TA261N07,261.85413,7.49748,57883.527717,30.0,o,18.44,1143.62,00.21
00220,TA261S02,262.11429,-2.44481,57883.530421,30.0,o,18.31,1143.62,00.21
00221,TA270S12,270.66198,-12.40481,57883.532559,30.0,o,18.41,1143.62,00.21
00222,TA263N02,264.20402,2.53525,57883.533078,30.0,o,18.41,1143.62,00.21
00223,TA266N07,266.91355,7.49788,57883.535776,30.0,o,18.42,1143.62,00.21
00224,TA271S07,272.01143,-7.44405,57883.537948,30.0,o,18.36,1143.62,00.21
00225,TA266S07,266.91265,-7.47277,57883.538468,30.0,o,18.33,1143.62,00.21
00226,TA276S07,277.08076,-7.50483,57883.540102,30.0,o,18.43,1143.76,00.21
00227,TA271S02,272.11242,-2.41391,57883.540629,30.0,o,18.30,1144.11,00.21
00228,TA266S02,267.10366,-2.44272,57883.541151,30.0,o,18.18,1144.11,00.21
00229,TA268N02,269.21397,2.53731,57883.545913,30.0,o,18.43,1144.11,00.21
00230,TA268S17,269.24338,-17.43334,57883.548581,30.0,o,17.83,1171.22,00.23
00231,TA275S12,275.81280,-12.41526,57883.550660,30.0,o,17.66,1191.59,00.24
00232,TA270S12,270.64419,-12.43395,57883.551183,30.0,o,17.66,1191.59,00.24
00233,TA289S27,290.36929,-27.46772,57883.554411,30.0,o,17.41,1221.47,00.24
00234,TA271S07,271.99416,-7.47247,57883.556514,30.0,o,18.02,1221.47,00.24
00235,TA276S07,277.09216,-7.44355,57883.558656,30.0,o,18.25,1221.63,00.24
00236,TA271S02,272.09429,-2.44272,57883.559190,30.0,o,17.85,1221.63,00.24
00237,TA281S22,282.66175,-22.47501,57883.562889,30.0,o,17.34,1251.70,00.24
00238,TA284S27,284.75137,-27.47628,57883.568166,30.0,o,17.62,1277.17,00.25
00239,TA279S17,279.74314,-17.41533,57883.568682,30.0,o,17.75,1305.25,00.26
00240,TA275S12,275.79435,-12.44456,57883.569212,30.0,o,17.55,1305.51,00.26
00241,TA289S27,290.35989,-27.44734,57883.572944,30.0,o,18.26,1305.51,00.26
00242,TA276S07,277.07371,-7.47296,57883.577185,30.0,o,17.67,1305.51,00.26
00243,TA287S22,288.04111,-22.48644,57883.584047,30.0,o,17.39,1330.37,00.26
00244,TA284S27,284.77366,-27.41586,57883.587168,30.0,o,17.38,1330.37,00.26
00245,TA289S27,290.39156,-27.48684,57883.592127,30.0,o,16.84,1330.44,00.26
00246,TA287S22,287.99732,-22.40122,57883.624372,30.0,o,16.92,1330.87,00.26
00247,TA259N12,260.49484,12.93313,57884.423760,30.0,o,18.15,1332.89,00.26
00248,TA254N12,255.35440,12.93367,57884.424281,30.0,o,18.23,1334.67,00.26
00249,TA254N12,255.34392,12.95365,57884.438765,30.0,o,18.30,1334.67,00.26
00250,TA261N07,261.98142,7.94351,57884.439300,30.0,o,18.16,1334.67,00.26
00251,TA266N07,267.04112,7.94301,57884.439821,30.0,o,18.26,1335.81,00.26
00252,TA264N12,265.64251,12.93296,57884.440350,30.0,o,18.27,1340.60,00.26
00253,TA268N02,269.34416,2.98265,57884.443100,30.0,o,18.27,1342.06,00.26
00254,TA264N12,265.63511,12.95356,57884.444310,30.0,o,18.28,1342.06,00.26
00255,TA259N12,260.48480,12.95405,57884.444839,30.0,o,18.35,1342.06,00.26
00256,TA261N07,261.97345,7.96408,57884.445361,30.0,o,18.32,1342.06,00.26
00257,TA263N02,264.32236,3.00263,57884.445877,30.0,o,18.23,1342.06,00.26
00258,TA254N12,255.37478,12.91520,57884.455013,30.0,o,18.27,1342.06,00.26
00259,TA259N12,260.51270,12.91470,57884.455724,30.0,o,18.35,1342.06,00.26
00260,TA261N07,262.00165,7.92413,57884.456254,30.0,o,18.32,1342.06,00.26
00261,TA268N02,269.33009,3.00230,57884.456783,30.0,o,18.29,1342.06,00.26
00262,TA266N07,267.03131,7.96356,57884.457304,30.0,o,18.33,1342.06,00.26
00263,TA271S02,272.21950,-1.99784,57884.457821,30.0,o,18.26,1343.59,00.26
00264,TA276S07,277.20009,-7.02893,57884.462507,30.0,o,18.33,1346.45,00.26
00265,TA271S02,272.21064,-1.97787,57884.463025,30.0,o,18.34,1346.66,00.26
00266,TA271S07,272.10995,-7.00816,57884.463543,30.0,o,18.33,1346.66,00.26
00267,TA268N02,269.36122,2.96326,57884.464613,30.0,o,18.32,1346.66,00.26
00268,TA266N07,267.06224,7.92372,57884.465141,30.0,o,18.28,1346.87,00.26
00269,TA263N02,264.35228,2.96380,57884.465659,30.0,o,18.33,1346.87,00.26
00270,TA259N12,260.52458,12.97444,57884.466188,30.0,o,18.44,1346.87,00.26
00271,TA254N12,255.38511,12.97535,57884.466721,30.0,o,18.44,1346.87,00.26
00272,TA254N12,255.36486,12.94612,57884.471071,30.0,o,18.33,1346.87,00.26
00273,TA264N12,265.67223,12.97471,57884.471599,30.0,o,18.39,1347.00,00.26
00274,TA263N02,264.36164,3.02362,57884.472208,30.0,o,18.36,1347.00,00.26
00275,TA266N07,267.07124,7.98433,57884.472729,30.0,o,18.42,1347.11,00.26
00276,TA268N02,269.37017,3.02320,57884.473253,30.0,o,18.36,1347.42,00.26
00277,TA271S07,272.13901,-7.04740,57884.473782,30.0,o,18.35,1347.42,00.26
00278,TA276S07,277.18905,-7.00757,57884.475347,30.0,o,18.33,1347.42,00.26
00279,TA259N12,260.50510,12.94622,57884.479811,30.0,o,18.45,1347.42,00.26
00280,TA261N07,261.99476,7.95621,57884.482285,30.0,o,18.40,1347.42,00.26
00281,TA264N12,265.65508,12.94512,57884.484448,30.0,o,18.47,1347.42,00.26
00282,TA271S07,272.15119,-6.98670,57884.486025,30.0,o,18.37,1347.42,00.26
00283,TA276S07,277.22058,-7.04738,57884.487210,30.0,o,18.29,1347.42,00.26
00284,TA271S02,272.25219,-1.95648,57884.487735,30.0,o,18.30,1347.42,00.26
00285,TA266N07,267.05448,7.95501,57884.488257,30.0,o,18.31,1347.42,00.26
00286,TA268N02,269.35389,2.99423,57884.490372,30.0,o,18.28,1347.42,00.26
00287,TA271S07,272.13254,-7.01645,57884.497857,30.0,o,18.37,1347.42,00.26
00288,TA276S07,277.23133,-6.98725,57884.499602,30.0,o,18.36,1347.42,00.26
00289,TA271S02,272.23334,-1.98610,57884.500117,30.0,o,18.35,1347.42,00.26
00290,TA244N27,245.48945,28.02013,57885.492798,30.0,o,18.63,1349.73,00.26
00291,TA244N22,245.31888,22.95896,57885.494886,30.0,o,18.36,1349.73,00.26
00292,TA247N17,248.43935,17.95012,57885.501394,30.0,o,18.55,1349.73,00.26
00293,TA252N17,253.68034,17.94120,57885.501914,30.0,o,18.43,1349.73,00.26
00294,TA255N22,255.99037,22.93066,57885.502434,30.0,o,18.28,1353.16,00.26
00295,TA250N27,251.10953,27.99012,57885.502951,30.0,o,18.64,1355.09,00.26
00296,TA255N27,256.73025,27.98172,57885.504507,30.0,o,18.45,1360.93,00.26
00297,TA258N17,258.94391,17.88707,57885.505920,30.0,o,18.59,1361.83,00.26
00298,TA252N17,253.70463,17.90804,57885.506435,30.0,o,18.59,1361.83,00.26
00299,TA242N17,243.23791,17.91062,57885.507050,30.0,o,18.51,1362.21,00.26
00300,TA244N22,245.34752,22.92016,57885.509676,30.0,o,18.54,1362.21,00.26
00301,TA249N22,250.64775,22.95130,57885.511092,30.0,o,18.57,1362.21,00.26
00302,TA244N27,245.51723,27.98011,57885.513210,30.0,o,18.48,1362.21,00.26
00303,TA250N27,251.09710,28.01110,57885.515216,30.0,o,18.61,1362.30,00.26
00304,TA255N27,256.71851,28.00170,57885.516775,30.0,o,18.34,1362.30,00.26
00305,TA250N27,251.12718,27.97023,57885.519268,30.0,o,18.53,1362.30,00.26
00306,TA255N22,255.97834,22.94986,57885.519796,30.0,o,18.56,1362.30,00.26
00307,TA249N22,250.67780,22.90889,57885.521576,30.0,o,18.59,1362.30,00.26
00308,TA242N17,243.25025,17.96889,57885.525360,30.0,o,18.55,1362.40,00.26
00309,TA247N17,248.46893,17.90918,57885.525895,30.0,o,18.56,1362.40,00.26
00310,TA258N17,258.89928,17.96100,57885.526959,30.0,o,18.58,1362.62,00.26
00311,TA263N17,264.15033,17.94210,57885.527487,30.0,o,18.57,1367.97,00.26
00312,TA263N17,264.17478,17.90841,57885.532063,30.0,o,18.63,1368.10,00.26
00313,TA252N17,253.69740,17.92102,57885.532671,30.0,o,18.54,1368.10,00.26
00314,TA247N17,248.47892,17.97049,57885.533196,30.0,o,18.53,1368.10,00.26
00315,TA242N17,243.23066,17.94020,57885.533725,30.0,o,18.51,1368.10,00.26
