INDEX,EXPID,RA,DEC,MJD,EXPTIME,FILTER,LIM-MAG,CUM-AREA,CUM-LIKELIHOOD
00044,RINGS.V3.skycell.0426.052,38.41849,-41.79042,57979.566385,45.0,i,20.87,06.60,00.00
00045,RINGS.V3.skycell.0426.042,38.42712,-42.19336,57979.566385,45.0,i,20.79,06.76,00.00
00046,RINGS.V3.skycell.0426.032,38.43587,-42.59628,57979.566385,45.0,i,20.78,06.92,00.00
00047,RINGS.V3.skycell.0426.022,38.44473,-42.99914,57979.566385,45.0,i,20.80,07.08,00.00
00048,RINGS.V3.skycell.0426.012,38.45370,-43.40190,57979.566385,45.0,i,20.81,07.24,00.00
00049,RINGS.V3.skycell.0426.002,38.46280,-43.80452,57979.566385,45.0,i,20.75,07.42,00.00
00050,RINGS.V3.skycell.0426.061,38.95012,-41.37992,57979.566385,45.0,i,20.62,07.57,00.00
00051,RINGS.V3.skycell.0426.051,38.96205,-41.78273,57979.566385,45.0,i,20.75,07.73,00.00
00052,RINGS.V3.skycell.0426.041,38.97413,-42.18556,57979.566385,45.0,i,20.74,07.89,00.00
00053,RINGS.V3.skycell.0426.031,38.98637,-42.58837,57979.566385,45.0,i,20.87,08.05,00.00
00054,RINGS.V3.skycell.0426.021,38.99877,-42.99112,57979.566385,45.0,i,20.83,08.21,00.00
00055,RINGS.V3.skycell.0426.011,39.01132,-43.39376,57979.566385,45.0,i,20.79,08.37,00.00
00056,RINGS.V3.skycell.0426.040,39.52079,-42.17516,57979.566385,45.0,i,20.54,08.53,00.00
00057,RINGS.V3.skycell.0426.030,39.53652,-42.57783,57979.566385,45.0,i,20.84,08.69,00.00
00058,RINGS.V3.skycell.0426.020,39.55244,-42.98043,57979.566385,45.0,i,20.78,08.85,00.00
00059,RINGS.V3.skycell.0426.050,39.50527,-41.77248,57979.567028,45.0,i,20.23,09.02,00.00
00060,RINGS.V3.skycell.0426.040,39.52079,-42.17516,57979.567028,45.0,i,20.54,09.02,00.00
00061,RINGS.V3.skycell.0426.030,39.53652,-42.57783,57979.567028,45.0,i,20.61,09.02,00.00
00062,RINGS.V3.skycell.0426.020,39.55244,-42.98043,57979.567028,45.0,i,20.67,09.02,00.00
00063,RINGS.V3.skycell.0426.010,39.56858,-43.38293,57979.567028,45.0,i,20.53,09.17,00.00
00064,RINGS.V3.skycell.0427.019,39.84300,-43.38292,57979.567028,45.0,i,20.70,09.26,00.00
00065,RINGS.V3.skycell.0427.029,39.85913,-42.98042,57979.567028,45.0,i,20.74,09.34,00.00
00066,RINGS.V3.skycell.0427.039,39.87506,-42.57782,57979.567028,45.0,i,20.55,09.44,00.00
00067,RINGS.V3.skycell.0427.049,39.89078,-42.17516,57979.567028,45.0,i,20.61,09.55,00.00
00068,RINGS.V3.skycell.0427.059,39.90631,-41.77248,57979.567028,45.0,i,20.74,09.66,00.00
00069,RINGS.V3.skycell.0427.008,40.38753,-43.79627,57979.567028,45.0,i,20.71,09.82,00.00
00070,RINGS.V3.skycell.0427.018,40.40025,-43.39376,57979.567028,45.0,i,20.76,09.98,00.00
00071,RINGS.V3.skycell.0427.028,40.41280,-42.99111,57979.567028,45.0,i,20.74,10.14,00.00
00072,RINGS.V3.skycell.0427.038,40.42520,-42.58837,57979.567028,45.0,i,20.61,10.30,00.00
00073,RINGS.V3.skycell.0427.048,40.43744,-42.18556,57979.567028,45.0,i,20.70,10.46,00.00
00074,RINGS.V3.skycell.0427.058,40.44953,-41.78273,57979.567028,45.0,i,20.77,10.62,00.00
00075,RINGS.V3.skycell.0427.068,40.46146,-41.37991,57979.567028,45.0,i,20.47,10.77,00.00
00076,RINGS.V3.skycell.0362.092,40.78452,-44.17673,57979.567028,45.0,i,20.42,10.93,00.00
00077,RINGS.V3.skycell.0427.007,40.94877,-43.80451,57979.567028,45.0,i,20.65,11.10,00.00
00078,RINGS.V3.skycell.0427.017,40.95787,-43.40190,57979.567028,45.0,i,20.72,11.26,00.00
00079,RINGS.V3.skycell.0427.027,40.96684,-42.99914,57979.567028,45.0,i,20.81,11.41,00.00
00080,RINGS.V3.skycell.0427.037,40.97570,-42.59628,57979.567028,45.0,i,20.60,11.57,00.00
00081,RINGS.V3.skycell.0427.047,40.98445,-42.19336,57979.567028,45.0,i,20.65,11.73,00.00
00082,RINGS.V3.skycell.0427.057,40.99309,-41.79042,57979.567028,45.0,i,20.78,11.89,00.00
00083,RINGS.V3.skycell.0427.067,41.00162,-41.38750,57979.567028,45.0,i,20.72,12.06,00.00
00084,RINGS.V3.skycell.0427.006,41.51029,-43.81001,57979.567028,45.0,i,20.64,12.22,00.00
00085,RINGS.V3.skycell.0427.016,41.51575,-43.40732,57979.567028,45.0,i,20.74,12.40,00.00
00086,RINGS.V3.skycell.0427.026,41.52114,-43.00449,57979.567028,45.0,i,20.72,12.56,00.00
00087,RINGS.V3.skycell.0427.036,41.52646,-42.60156,57979.567028,45.0,i,20.41,12.72,00.00
00088,RINGS.V3.skycell.0427.046,41.53171,-42.19856,57979.567028,45.0,i,20.70,12.88,00.00
00089,RINGS.V3.skycell.0427.056,41.53689,-41.79555,57979.567028,45.0,i,20.70,13.04,00.00
00090,RINGS.V3.skycell.0427.066,41.54201,-41.39256,57979.567028,45.0,i,20.80,13.20,00.00
00091,RINGS.V3.skycell.0427.005,42.07198,-43.81277,57979.567028,45.0,i,20.54,13.36,00.00
00092,RINGS.V3.skycell.0427.015,42.07380,-43.41004,57979.567028,45.0,i,20.74,13.51,00.00
00093,RINGS.V3.skycell.0427.025,42.07559,-43.00717,57979.567028,45.0,i,20.72,13.67,00.00
00094,RINGS.V3.skycell.0427.035,42.07737,-42.60420,57979.567028,45.0,i,20.63,13.83,00.00
00095,RINGS.V3.skycell.0427.045,42.07912,-42.20117,57979.567028,45.0,i,20.69,13.99,00.00
00096,RINGS.V3.skycell.0427.055,42.08085,-41.79812,57979.567028,45.0,i,20.70,14.15,00.00
00097,RINGS.V3.skycell.0427.065,42.08255,-41.39509,57979.567028,45.0,i,20.74,14.31,00.00
00098,RINGS.V3.skycell.0427.064,42.62314,-41.39509,57979.567028,45.0,i,20.63,14.46,00.00
00099,RINGS.V3.skycell.0427.054,42.62485,-41.79812,57979.567028,45.0,i,20.71,14.63,00.00
00100,RINGS.V3.skycell.0427.044,42.62657,-42.20117,57979.567028,45.0,i,20.69,14.79,00.00
00101,RINGS.V3.skycell.0427.034,42.62832,-42.60420,57979.567028,45.0,i,20.79,14.95,00.00
00102,RINGS.V3.skycell.0427.024,42.63010,-43.00717,57979.567028,45.0,i,20.70,15.11,00.00
00103,RINGS.V3.skycell.0427.014,42.63189,-43.41004,57979.567028,45.0,i,20.72,15.27,00.00
00104,RINGS.V3.skycell.0427.004,42.63371,-43.81277,57979.567028,45.0,i,20.34,15.43,00.00
00105,RINGS.V3.skycell.0427.053,43.16880,-41.79555,57979.567028,45.0,i,20.36,15.58,00.00
00106,RINGS.V3.skycell.0427.043,43.17398,-42.19856,57979.567028,45.0,i,20.79,15.74,00.00
00107,RINGS.V3.skycell.0427.033,43.17923,-42.60156,57979.567028,45.0,i,20.78,15.90,00.00
00108,RINGS.V3.skycell.0427.023,43.18455,-43.00449,57979.567028,45.0,i,20.73,16.06,00.00
00109,RINGS.V3.skycell.0495.012,41.30817,-39.40170,57979.567675,45.0,i,20.30,16.22,00.00
00110,RINGS.V3.skycell.0495.002,41.31553,-39.80398,57979.567675,45.0,i,20.75,16.38,00.00
00111,RINGS.V3.skycell.0427.076,41.54707,-40.98962,57979.567675,45.0,i,20.68,16.53,00.00
00112,RINGS.V3.skycell.0427.086,41.55206,-40.58679,57979.567675,45.0,i,21.32,16.69,00.00
00113,RINGS.V3.skycell.0427.096,41.55699,-40.18410,57979.567675,45.0,i,20.83,16.85,00.00
00114,RINGS.V3.skycell.0495.001,41.84147,-39.79685,57979.567675,45.0,i,20.79,17.01,00.00
00115,RINGS.V3.skycell.0427.075,42.08424,-40.99212,57979.567675,45.0,i,20.91,17.16,00.00
00116,RINGS.V3.skycell.0427.085,42.08590,-40.58925,57979.567675,45.0,i,20.99,17.32,00.00
00117,RINGS.V3.skycell.0427.095,42.08755,-40.18652,57979.567675,45.0,i,20.92,17.48,00.00
00118,RINGS.V3.skycell.0495.000,42.36709,-39.78736,57979.567675,45.0,i,20.80,17.65,00.00
00119,RINGS.V3.skycell.0427.094,42.61815,-40.18652,57979.567675,45.0,i,20.91,17.81,00.00
00120,RINGS.V3.skycell.0427.084,42.61979,-40.58925,57979.567675,45.0,i,20.99,17.97,00.00
00121,RINGS.V3.skycell.0427.074,42.62146,-40.99212,57979.567675,45.0,i,20.99,18.12,00.00
00122,RINGS.V3.skycell.0427.064,42.62314,-41.39509,57979.567675,45.0,i,20.83,18.12,00.00
00123,RINGS.V3.skycell.0496.009,42.63272,-39.78735,57979.567675,45.0,i,20.87,18.22,00.00
00124,RINGS.V3.skycell.0496.019,42.64596,-39.38530,57979.567675,45.0,i,20.94,18.37,00.00
00125,RINGS.V3.skycell.0496.029,42.65906,-38.98310,57979.567675,45.0,i,20.92,18.53,00.00
00126,RINGS.V3.skycell.0427.093,43.14870,-40.18410,57979.567675,45.0,i,20.67,18.69,00.00
00127,RINGS.V3.skycell.0427.083,43.15364,-40.58679,57979.567675,45.0,i,21.03,18.85,00.00
00128,RINGS.V3.skycell.0496.008,43.15835,-39.79685,57979.567675,45.0,i,20.88,19.00,00.00
00129,RINGS.V3.skycell.0427.073,43.15863,-40.98963,57979.567675,45.0,i,20.99,19.16,00.00
00130,RINGS.V3.skycell.0427.063,43.16368,-41.39256,57979.567675,45.0,i,20.68,19.31,00.00
00131,RINGS.V3.skycell.0496.018,43.16866,-39.39466,57979.567675,45.0,i,20.95,19.47,00.00
00132,RINGS.V3.skycell.0496.028,43.17885,-38.99234,57979.567675,45.0,i,20.98,19.63,00.00
00133,RINGS.V3.skycell.0496.038,43.18892,-38.58991,57979.567675,45.0,i,21.10,19.81,00.00
00134,RINGS.V3.skycell.0427.092,43.67912,-40.17925,57979.567675,45.0,i,20.96,19.98,00.00
00135,RINGS.V3.skycell.0496.007,43.68429,-39.80398,57979.567675,45.0,i,20.99,20.11,00.00
00136,RINGS.V3.skycell.0427.082,43.68734,-40.58188,57979.567675,45.0,i,20.93,20.26,00.00
00137,RINGS.V3.skycell.0496.017,43.69165,-39.40169,57979.567675,45.0,i,21.01,20.44,00.01
00138,RINGS.V3.skycell.0427.072,43.69566,-40.98464,57979.567675,45.0,i,20.93,20.60,00.01
00139,RINGS.V3.skycell.0496.027,43.69894,-38.99927,57979.567675,45.0,i,21.02,20.76,00.01
00140,RINGS.V3.skycell.0427.062,43.70408,-41.38750,57979.567675,45.0,i,20.61,20.91,00.01
00141,RINGS.V3.skycell.0427.091,44.20932,-40.17199,57979.567675,45.0,i,20.95,21.06,00.01
00142,RINGS.V3.skycell.0496.006,44.21045,-39.80873,57979.567675,45.0,i,20.98,21.19,00.01
00143,RINGS.V3.skycell.0496.016,44.21487,-39.40638,57979.567675,45.0,i,20.98,21.36,00.01
00144,RINGS.V3.skycell.0496.026,44.21924,-39.00389,57979.567675,45.0,i,20.96,21.52,00.01
00145,RINGS.V3.skycell.0427.081,44.22081,-40.57451,57979.567675,45.0,i,20.92,21.70,00.01
00146,RINGS.V3.skycell.0496.036,44.22356,-38.60130,57979.567675,45.0,i,20.53,21.85,00.01
00147,RINGS.V3.skycell.0427.071,44.23245,-40.97716,57979.567675,45.0,i,20.81,22.01,00.01
00148,RINGS.V3.skycell.0427.061,44.24423,-41.37992,57979.567675,45.0,i,20.67,22.17,00.01
00149,RINGS.V3.skycell.0496.005,44.73674,-39.81111,57979.567675,45.0,i,20.99,22.31,00.01
00150,RINGS.V3.skycell.0496.015,44.73822,-39.40873,57979.567675,45.0,i,20.94,22.47,00.01
00151,RINGS.V3.skycell.0427.090,44.73919,-40.16232,57979.567675,45.0,i,20.97,22.62,00.01
00152,RINGS.V3.skycell.0496.025,44.73967,-39.00620,57979.567675,45.0,i,20.54,22.76,00.01
00153,RINGS.V3.skycell.0427.080,44.75396,-40.56469,57979.567675,45.0,i,20.79,22.92,00.01
00154,RINGS.V3.skycell.0427.070,44.76891,-40.96720,57979.567675,45.0,i,20.67,23.09,00.01
00155,RINGS.V3.skycell.0428.089,45.24586,-40.56469,57979.567675,45.0,i,20.36,23.24,00.01
00156,RINGS.V3.skycell.0428.099,45.26063,-40.16232,57979.567675,45.0,i,19.71,23.38,00.01
00157,RINGS.V3.skycell.0495.009,37.63272,-39.78735,57979.568325,45.0,i,20.55,23.56,00.01
00158,RINGS.V3.skycell.0495.019,37.64596,-39.38530,57979.568325,45.0,i,20.20,23.72,00.01
00159,RINGS.V3.skycell.0426.093,37.85459,-40.18410,57979.568325,45.0,i,20.61,23.88,00.01
00160,RINGS.V3.skycell.0426.083,37.85952,-40.58679,57979.568325,45.0,i,20.71,24.04,00.01
00161,RINGS.V3.skycell.0426.073,37.86451,-40.98963,57979.568325,45.0,i,20.29,24.04,00.01
00162,RINGS.V3.skycell.0495.008,38.15835,-39.79685,57979.568325,45.0,i,20.59,24.19,00.01
00163,RINGS.V3.skycell.0495.018,38.16866,-39.39466,57979.568325,45.0,i,20.67,24.35,00.01
00164,RINGS.V3.skycell.0495.028,38.17885,-38.99234,57979.568325,45.0,i,20.46,24.50,00.01
00165,RINGS.V3.skycell.0426.092,38.38501,-40.17925,57979.568325,45.0,i,20.69,24.67,00.01
00166,RINGS.V3.skycell.0426.082,38.39322,-40.58188,57979.568325,45.0,i,20.83,24.82,00.01
00167,RINGS.V3.skycell.0426.072,38.40154,-40.98464,57979.568325,45.0,i,20.73,24.82,00.01
00168,RINGS.V3.skycell.0426.062,38.40996,-41.38750,57979.568325,45.0,i,20.35,24.82,00.01
00169,RINGS.V3.skycell.0495.007,38.68429,-39.80398,57979.568325,45.0,i,20.66,24.98,00.01
00170,RINGS.V3.skycell.0495.017,38.69165,-39.40169,57979.568325,45.0,i,20.76,25.15,00.01
00171,RINGS.V3.skycell.0495.027,38.69894,-38.99927,57979.568325,45.0,i,20.80,25.31,00.01
00172,RINGS.V3.skycell.0426.091,38.91520,-40.17199,57979.568325,45.0,i,20.67,25.45,00.01
00173,RINGS.V3.skycell.0426.081,38.92669,-40.57451,57979.568325,45.0,i,20.76,25.63,00.01
00174,RINGS.V3.skycell.0426.071,38.93833,-40.97716,57979.568325,45.0,i,20.78,25.79,00.01
00175,RINGS.V3.skycell.0426.061,38.95012,-41.37992,57979.568325,45.0,i,20.53,25.79,00.01
00176,RINGS.V3.skycell.0495.006,39.21045,-39.80873,57979.568325,45.0,i,20.73,25.94,00.01
00177,RINGS.V3.skycell.0495.016,39.21487,-39.40638,57979.568325,45.0,i,20.82,26.12,00.01
00178,RINGS.V3.skycell.0495.026,39.21924,-39.00389,57979.568325,45.0,i,20.84,26.27,00.01
00179,RINGS.V3.skycell.0495.036,39.22356,-38.60130,57979.568325,45.0,i,20.73,26.43,00.01
00180,RINGS.V3.skycell.0426.090,39.44507,-40.16232,57979.568325,45.0,i,20.33,26.58,00.01
00181,RINGS.V3.skycell.0426.080,39.45984,-40.56469,57979.568325,45.0,i,20.77,26.73,00.01
00182,RINGS.V3.skycell.0426.070,39.47479,-40.96720,57979.568325,45.0,i,20.74,26.91,00.01
00183,RINGS.V3.skycell.0426.060,39.48994,-41.36981,57979.568325,45.0,i,20.47,27.07,00.01
00184,RINGS.V3.skycell.0495.005,39.73674,-39.81111,57979.568325,45.0,i,20.72,27.22,00.01
00185,RINGS.V3.skycell.0495.015,39.73822,-39.40873,57979.568325,45.0,i,20.82,27.40,00.01
00186,RINGS.V3.skycell.0495.025,39.73967,-39.00620,57979.568325,45.0,i,20.78,27.55,00.01
00187,RINGS.V3.skycell.0495.035,39.74111,-38.60358,57979.568325,45.0,i,20.78,27.71,00.01
00188,RINGS.V3.skycell.0427.069,39.92164,-41.36981,57979.568325,45.0,i,20.42,27.84,00.01
00189,RINGS.V3.skycell.0427.079,39.93678,-40.96720,57979.568325,45.0,i,20.72,27.99,00.01
00190,RINGS.V3.skycell.0427.089,39.95174,-40.56469,57979.568325,45.0,i,20.67,28.15,00.01
00191,RINGS.V3.skycell.0427.099,39.96651,-40.16232,57979.568325,45.0,i,20.63,28.29,00.01
00192,RINGS.V3.skycell.0495.034,40.25871,-38.60358,57979.568325,45.0,i,20.66,28.43,00.01
00193,RINGS.V3.skycell.0495.024,40.26015,-39.00620,57979.568325,45.0,i,20.77,28.58,00.01
00194,RINGS.V3.skycell.0495.014,40.26161,-39.40873,57979.568325,45.0,i,20.77,28.76,00.01
00195,RINGS.V3.skycell.0495.004,40.26308,-39.81111,57979.568325,45.0,i,20.69,28.91,00.01
00196,RINGS.V3.skycell.0427.078,40.47325,-40.97716,57979.568325,45.0,i,20.61,29.08,00.01
00197,RINGS.V3.skycell.0427.088,40.48489,-40.57451,57979.568325,45.0,i,20.66,29.26,00.01
00198,RINGS.V3.skycell.0427.098,40.49638,-40.17199,57979.568325,45.0,i,20.66,29.40,00.01
00199,RINGS.V3.skycell.0495.023,40.78058,-39.00389,57979.568325,45.0,i,20.61,29.55,00.01
00200,RINGS.V3.skycell.0495.013,40.78495,-39.40638,57979.568325,45.0,i,20.74,29.71,00.01
00201,RINGS.V3.skycell.0495.003,40.78937,-39.80874,57979.568325,45.0,i,20.75,29.86,00.01
00202,RINGS.V3.skycell.0427.077,41.01004,-40.98464,57979.568325,45.0,i,20.43,30.01,00.01
00203,RINGS.V3.skycell.0427.087,41.01836,-40.58188,57979.568325,45.0,i,20.53,30.17,00.01
00204,RINGS.V3.skycell.0427.097,41.02657,-40.17925,57979.568325,45.0,i,20.69,30.33,00.01
00205,RINGS.V3.skycell.0495.012,41.30817,-39.40170,57979.568325,45.0,i,20.41,30.33,00.01
00206,RINGS.V3.skycell.0495.002,41.31553,-39.80398,57979.568325,45.0,i,20.62,30.33,00.01
00207,RINGS.V3.skycell.0427.086,41.55206,-40.58679,57979.568325,45.0,i,20.27,30.33,00.01
00208,RINGS.V3.skycell.0427.096,41.55699,-40.18410,57979.568325,45.0,i,20.60,30.33,00.01
00209,RINGS.V3.skycell.0361.073,34.60783,-44.98849,57979.570284,45.0,i,20.13,30.49,00.01
00210,RINGS.V3.skycell.0426.008,35.09341,-43.79627,57979.570284,45.0,i,20.05,30.65,00.01
00211,RINGS.V3.skycell.0426.038,35.13108,-42.58837,57979.570284,45.0,i,19.78,30.65,00.01
00212,RINGS.V3.skycell.0361.092,35.15952,-44.17673,57979.570284,45.0,i,20.08,30.81,00.01
00213,RINGS.V3.skycell.0361.082,35.16953,-44.57969,57979.570284,45.0,i,20.09,30.97,00.01
00214,RINGS.V3.skycell.0361.072,35.17969,-44.98278,57979.570284,45.0,i,19.99,31.13,00.01
00215,RINGS.V3.skycell.0426.007,35.65466,-43.80451,57979.570284,45.0,i,20.02,31.30,00.01
00216,RINGS.V3.skycell.0426.017,35.66375,-43.40190,57979.570284,45.0,i,19.98,31.46,00.01
00217,RINGS.V3.skycell.0426.027,35.67273,-42.99914,57979.570284,45.0,i,19.85,31.46,00.01
00218,RINGS.V3.skycell.0426.037,35.68159,-42.59628,57979.570284,45.0,i,19.48,31.46,00.01
00219,RINGS.V3.skycell.0361.091,35.72304,-44.16842,57979.570284,45.0,i,20.02,31.60,00.01
00220,RINGS.V3.skycell.0361.081,35.73705,-44.57125,57979.570284,45.0,i,19.93,31.76,00.01
00221,RINGS.V3.skycell.0426.017,35.66375,-43.40190,57979.570929,45.0,i,20.18,31.76,00.01
00222,RINGS.V3.skycell.0426.027,35.67273,-42.99914,57979.570929,45.0,i,20.18,31.76,00.01
00223,RINGS.V3.skycell.0426.037,35.68159,-42.59628,57979.570929,45.0,i,20.25,31.76,00.01
00224,RINGS.V3.skycell.0426.006,36.21618,-43.81001,57979.570929,45.0,i,20.40,31.91,00.01
00225,RINGS.V3.skycell.0426.016,36.22163,-43.40732,57979.570929,45.0,i,20.42,31.91,00.01
00226,RINGS.V3.skycell.0426.026,36.22702,-43.00449,57979.570929,45.0,i,20.35,31.91,00.01
00227,RINGS.V3.skycell.0426.036,36.23234,-42.60156,57979.570929,45.0,i,20.37,31.91,00.01
00228,RINGS.V3.skycell.0426.046,36.23759,-42.19856,57979.570929,45.0,i,20.36,31.91,00.01
00229,RINGS.V3.skycell.0361.090,36.28618,-44.15734,57979.570929,45.0,i,20.40,32.05,00.01
00230,RINGS.V3.skycell.0426.005,36.77786,-43.81277,57979.570929,45.0,i,20.53,32.05,00.01
00231,RINGS.V3.skycell.0426.015,36.77968,-43.41004,57979.570929,45.0,i,20.40,32.05,00.01
00232,RINGS.V3.skycell.0426.025,36.78148,-43.00717,57979.570929,45.0,i,20.37,32.05,00.01
00233,RINGS.V3.skycell.0426.035,36.78325,-42.60420,57979.570929,45.0,i,20.42,32.05,00.01
00234,RINGS.V3.skycell.0426.045,36.78500,-42.20117,57979.570929,45.0,i,20.56,32.05,00.01
00235,RINGS.V3.skycell.0426.055,36.78673,-41.79812,57979.570929,45.0,i,20.39,32.05,00.01
00236,RINGS.V3.skycell.0362.099,36.83834,-44.15732,57979.570929,45.0,i,20.33,32.19,00.01
00237,RINGS.V3.skycell.0426.054,37.33073,-41.79812,57979.570929,45.0,i,20.57,32.19,00.01
00238,RINGS.V3.skycell.0426.044,37.33246,-42.20117,57979.570929,45.0,i,20.58,32.19,00.01
00239,RINGS.V3.skycell.0426.034,37.33421,-42.60420,57979.570929,45.0,i,20.45,32.19,00.01
00240,RINGS.V3.skycell.0426.024,37.33598,-43.00717,57979.570929,45.0,i,20.38,32.19,00.01
00241,RINGS.V3.skycell.0426.014,37.33778,-43.41004,57979.570929,45.0,i,20.63,32.19,00.01
00242,RINGS.V3.skycell.0426.004,37.33959,-43.81277,57979.570929,45.0,i,20.66,32.19,00.01
00243,RINGS.V3.skycell.0362.098,37.40148,-44.16841,57979.570929,45.0,i,20.54,32.33,00.01
00244,RINGS.V3.skycell.0426.053,37.87468,-41.79555,57979.570929,45.0,i,20.55,32.33,00.01
00245,RINGS.V3.skycell.0426.043,37.87987,-42.19856,57979.570929,45.0,i,20.53,32.33,00.01
00246,RINGS.V3.skycell.0426.033,37.88512,-42.60156,57979.570929,45.0,i,20.45,32.33,00.01
00247,RINGS.V3.skycell.0426.023,37.89043,-43.00449,57979.570929,45.0,i,20.26,32.33,00.01
00248,RINGS.V3.skycell.0426.013,37.89582,-43.40732,57979.570929,45.0,i,20.56,32.33,00.01
00249,RINGS.V3.skycell.0426.003,37.90128,-43.81002,57979.570929,45.0,i,20.59,32.33,00.01
00250,RINGS.V3.skycell.0362.097,37.96500,-44.17673,57979.570929,45.0,i,20.57,32.47,00.01
00251,RINGS.V3.skycell.0426.052,38.41849,-41.79042,57979.570929,45.0,i,20.46,32.47,00.01
