INDEX,EXPID,RA,DEC,MJD,EXPTIME,FILTER,LIM-MAG,CUM-AREA,CUM-LIKELIHOOD
00110,TA152N57,152.27759,58.37466,57774.498597,30.0,o,18.67,968.77,00.38
00111,TA142N37,142.07866,38.24542,57774.502765,30.0,o,18.68,968.77,00.38
00112,TA148N37,148.43661,38.27480,57774.503242,30.0,o,18.71,968.77,00.38
00113,TA139N42,139.14782,43.26530,57774.503953,30.0,o,18.70,968.82,00.38
00114,TA135N47,135.87685,48.25384,57774.504428,30.0,o,18.69,968.82,00.38
00115,TA146N42,145.99825,43.29440,57774.504917,30.0,o,18.72,968.82,00.38
00116,TA154N37,154.75028,38.21728,57774.505629,30.0,o,18.71,968.96,00.38
00117,TA143N47,143.16274,48.19492,57774.506104,30.0,o,18.70,968.96,00.38
00118,TA150N47,150.43124,48.24457,57774.506583,30.0,o,18.72,968.98,00.38
00119,TA142N57,142.87751,58.44271,57774.508168,30.0,o,18.69,969.34,00.38
00120,TA151N52,151.26682,53.26428,57774.509282,30.0,o,18.69,969.44,00.38
00121,TA152N57,152.33109,58.33349,57774.509758,30.0,o,18.64,969.52,00.38
00122,TA152N57,152.35141,58.39362,57774.512820,30.0,o,18.65,969.66,00.38
00123,TA151N52,151.28668,53.32367,57774.513784,30.0,o,18.68,969.73,00.38
00124,TA142N57,142.83688,58.41217,57774.514424,30.0,o,18.67,969.73,00.38
00125,TA143N52,143.09157,53.34397,57774.515716,30.0,o,18.68,969.73,00.38
00126,TA152N42,152.81833,43.31247,57774.516196,30.0,o,18.73,969.84,00.38
00127,TA146N42,145.97789,43.26518,57774.517604,30.0,o,18.68,969.84,00.38
00128,TA154N37,154.71990,38.33360,57774.518085,30.0,o,18.71,969.92,00.38
00129,TA148N37,148.37053,38.30229,57774.518562,30.0,o,18.70,969.92,00.38
00130,TA152N42,152.83024,43.22587,57774.524679,30.0,o,18.72,969.92,00.38
00131,TA150N47,150.40324,48.21525,57774.525632,30.0,o,18.71,969.92,00.38
00132,TA151N52,151.24667,53.29306,57774.526586,30.0,o,18.69,969.92,00.38
00133,TA152N57,152.31045,58.36298,57774.528016,30.0,o,18.64,969.92,00.38
00134,TA154N37,154.73892,38.24490,57774.538241,30.0,o,18.63,969.92,00.38
00135,TA198N37,198.82169,38.23089,57774.556650,30.0,o,18.64,999.65,00.39
00136,TA200N42,200.22313,43.23068,57774.561987,30.0,o,18.64,1027.60,00.39
00137,TA198N37,198.81063,38.25148,57774.569429,30.0,o,18.64,1027.64,00.39
00138,TA205N37,205.13187,38.23048,57774.569925,30.0,o,18.59,1054.10,00.39
00139,TA208N52,208.58930,53.29227,57774.572690,30.0,o,18.53,1083.99,00.39
00140,TA200N42,200.21181,43.25335,57774.574815,30.0,o,18.62,1084.12,00.39
00141,TA207N42,207.02250,43.21191,57774.575309,30.0,o,18.60,1109.56,00.39
00142,TA209N47,209.44438,48.20219,57774.577945,30.0,o,18.56,1135.81,00.40
00143,TA198N37,198.84942,38.21244,57774.582142,30.0,o,18.67,1135.93,00.40
00144,TA205N37,205.12148,38.25116,57774.582638,30.0,o,18.61,1135.93,00.40
00145,TA208N52,208.56985,53.31284,57774.585373,30.0,o,18.57,1136.05,00.40
00146,TA216N52,216.68897,53.28177,57774.585855,30.0,o,18.54,1162.40,00.40
00147,TA200N42,200.25103,43.21449,57774.587513,30.0,o,18.65,1162.40,00.40
00148,TA207N42,207.01246,43.23326,57774.588010,30.0,o,18.62,1162.42,00.40
00149,TA209N47,209.42477,48.22352,57774.590665,30.0,o,18.58,1162.47,00.40
00150,TA216N47,216.68421,48.18220,57774.591146,30.0,o,18.54,1187.13,00.41
00151,TA226N57,226.25364,58.31225,57774.593694,30.0,o,18.44,1217.08,00.41
00152,TA198N37,198.85927,38.27374,57774.594767,30.0,o,18.69,1217.15,00.41
00153,TA205N37,205.16005,38.21248,57774.595349,30.0,o,18.63,1217.33,00.41
00154,TA208N52,208.61915,53.27361,57774.598083,30.0,o,18.58,1217.36,00.41
00155,TA216N52,216.67969,53.30252,57774.598564,30.0,o,18.57,1217.41,00.41
00156,TA224N52,224.81885,53.26136,57774.599045,30.0,o,18.51,1241.97,00.41
00157,TA200N42,200.26116,43.27528,57774.600179,30.0,o,18.65,1241.97,00.41
00158,TA207N42,207.05190,43.19419,57774.600704,30.0,o,18.63,1242.10,00.41
00159,TA209N47,209.47464,48.18449,57774.603342,30.0,o,18.59,1242.14,00.41
00160,TA216N47,216.67534,48.20323,57774.603823,30.0,o,18.54,1242.14,00.41
00161,TA226N57,226.23249,58.33348,57774.606392,30.0,o,18.47,1242.26,00.41
00162,TA198N37,198.83086,38.24496,57774.607656,30.0,o,18.69,1242.26,00.41
00163,TA205N37,205.16949,38.27421,57774.608238,30.0,o,18.64,1242.30,00.41
00164,TA208N52,208.63727,53.33543,57774.610853,30.0,o,18.59,1242.40,00.41
00165,TA216N52,216.72892,53.26427,57774.611349,30.0,o,18.57,1242.40,00.41
00166,TA224N52,224.79837,53.28322,57774.611830,30.0,o,18.54,1242.40,00.41
00167,TA200N42,200.23239,43.24602,57774.612946,30.0,o,18.67,1242.40,00.41
00168,TA207N42,207.07094,43.25535,57774.613478,30.0,o,18.65,1242.48,00.41
00169,TA235N57,235.44319,58.26291,57774.614955,30.0,o,18.45,1268.91,00.41
00170,TA209N47,209.48417,48.24558,57774.616060,30.0,o,18.61,1268.91,00.41
00171,TA216N47,216.71563,48.16446,57774.616555,30.0,o,18.57,1269.14,00.41
00172,TA226N57,226.29378,58.29468,57774.619090,30.0,o,18.50,1269.16,00.41
00173,TA205N37,205.15100,38.24457,57774.620821,30.0,o,18.66,1269.16,00.41
00174,TA208N52,208.59900,53.30560,57774.623494,30.0,o,18.60,1269.16,00.41
00175,TA216N52,216.73926,53.32489,57774.624005,30.0,o,18.59,1269.20,00.41
00176,TA224N52,224.85012,53.24362,57774.624486,30.0,o,18.56,1269.30,00.41
00177,TA207N42,207.04285,43.22554,57774.626101,30.0,o,18.65,1269.30,00.41
00178,TA235N57,235.42373,58.28355,57774.627610,30.0,o,18.45,1269.42,00.41
00179,TA209N47,209.45556,48.21580,57774.628688,30.0,o,18.62,1269.42,00.41
00180,TA216N47,216.73532,48.22507,57774.629212,30.0,o,18.59,1269.48,00.41
00181,TA226N57,226.30614,58.35514,57774.631700,30.0,o,18.51,1269.71,00.41
00182,TA216N52,216.70978,53.29515,57774.636543,30.0,o,18.60,1269.71,00.41
00183,TA224N52,224.87059,53.30430,57774.637039,30.0,o,18.56,1269.88,00.41
00184,TA235N57,235.48457,58.24384,57774.640225,30.0,o,18.46,1270.09,00.41
00185,TA216N47,216.70617,48.19540,57774.641784,30.0,o,18.58,1270.09,00.41
00186,TA226N57,226.27743,58.32514,57774.644287,30.0,o,18.52,1270.09,00.41
00187,TA224N52,224.84112,53.27479,57774.649354,30.0,o,18.57,1270.09,00.41
00188,TA235N57,235.50663,58.30409,57774.652443,30.0,o,18.48,1270.23,00.41
00189,TA235N57,235.46980,58.27431,57774.664639,30.0,o,18.33,1270.23,00.41
00190,TA129S07,128.87533,-7.05581,57776.506308,30.0,c,18.12,1300.17,00.41
00191,TA131S02,131.17562,-2.08573,57776.513879,30.0,c,19.00,1328.20,00.41
00192,TA133N02,133.16555,2.90542,57776.516651,30.0,c,17.49,1356.61,00.42
00193,TA134S07,133.94506,-7.05644,57776.519377,30.0,c,19.06,1383.14,00.42
00194,TA134N07,134.06526,7.92444,57776.521777,30.0,c,19.05,1411.05,00.42
00195,TA129S07,128.86647,-7.03611,57776.523308,30.0,c,19.08,1411.18,00.42
00196,TA136S02,136.18542,-2.08564,57776.527151,30.0,c,19.07,1436.12,00.43
00197,TA138N02,138.16529,2.90563,57776.529437,30.0,c,19.05,1461.67,00.43
00198,TA131S02,131.16665,-2.06546,57776.531117,30.0,c,19.06,1461.67,00.43
00199,TA133N02,133.15653,2.92510,57776.533444,30.0,c,19.05,1461.84,00.43
00200,TA139N07,139.14492,7.92454,57776.534607,30.0,c,19.05,1487.75,00.44
00201,TA134S07,133.93607,-7.03612,57776.536154,30.0,c,19.06,1487.75,00.44
00202,TA141N12,141.12453,12.88466,57776.537563,30.0,c,19.01,1507.66,00.45
00203,TA134N07,134.05642,7.94474,57776.539335,30.0,c,19.02,1507.78,00.45
00204,TA141S02,141.19503,-2.08631,57776.539903,30.0,c,19.05,1534.16,00.45
00205,TA129S07,128.89826,-7.07612,57776.540456,30.0,c,19.01,1534.16,00.45
00206,TA143N02,143.15508,2.90557,57776.542692,30.0,c,19.05,1559.20,00.45
00207,TA136S02,136.17676,-2.06587,57776.543884,30.0,c,19.03,1559.20,00.45
00208,TA138N02,138.15643,2.92536,57776.546687,30.0,c,19.01,1559.20,00.45
00209,TA139N07,139.13607,7.94465,57776.551986,30.0,c,19.01,1559.20,00.45
00210,TA146N12,146.26449,12.88414,57776.552963,30.0,c,18.99,1579.13,00.46
00211,TA134S07,133.96812,-7.07551,57776.553442,30.0,c,19.00,1579.13,00.46
00212,TA141N12,141.11564,12.90452,57776.554522,30.0,c,18.96,1579.17,00.46
00213,TA134N07,134.08804,7.90489,57776.556332,30.0,c,18.97,1579.17,00.46
00214,TA129S07,128.90856,-7.01460,57776.557307,30.0,c,18.94,1579.17,00.46
00215,TA143N02,143.14617,2.92524,57776.559607,30.0,c,19.00,1579.17,00.46
00216,TA138N02,138.18793,2.88460,57776.564282,30.0,c,18.96,1579.17,00.46
00217,TA144N07,144.21619,7.94437,57776.564758,30.0,c,18.98,1602.50,00.47
00218,TA131S02,131.20899,-2.04505,57776.565247,30.0,c,18.93,1602.64,00.47
00219,TA133N02,133.19888,2.94546,57776.568358,30.0,c,18.91,1602.64,00.47
00220,TA139N07,139.16801,7.90505,57776.569794,30.0,c,18.94,1602.64,00.47
00221,TA134S07,133.97844,-7.01467,57776.570769,30.0,c,18.87,1602.64,00.47
00222,TA141N12,141.14696,12.86427,57776.572034,30.0,c,18.83,1602.64,00.47
00223,TA134N07,134.09838,7.96522,57776.573636,30.0,c,18.86,1602.64,00.47
00224,TA141S02,141.21899,-2.10515,57776.578638,30.0,c,18.88,1602.64,00.47
00225,TA143N02,143.17824,2.88504,57776.579592,30.0,c,18.87,1603.09,00.47
00226,TA136S02,136.21938,-2.04511,57776.580068,30.0,c,18.81,1603.09,00.47
00227,TA129S07,128.89048,-7.04398,57776.580547,30.0,c,18.78,1603.09,00.47
00228,TA144N07,144.24797,7.90540,57776.581505,30.0,c,18.89,1603.09,00.47
00229,TA131S02,131.19021,-2.07410,57776.581982,30.0,c,18.78,1603.09,00.47
00230,TA141N12,141.15722,12.92480,57776.584386,30.0,c,18.82,1603.09,00.47
00231,TA134N07,134.07923,7.93642,57776.584861,30.0,c,18.77,1603.09,00.47
00232,TA146N12,146.28653,12.86444,57776.585337,30.0,c,18.85,1603.26,00.47
00233,TA139N07,139.17848,7.96603,57776.585813,30.0,c,18.80,1603.26,00.47
00234,TA133N02,133.17986,2.91657,57776.586289,30.0,c,18.81,1603.26,00.47
00235,TA143N02,143.18790,2.94572,57776.586785,30.0,c,18.84,1603.26,00.47
00236,TA134S07,133.95972,-7.04409,57776.587261,30.0,c,18.79,1603.26,00.47
00237,TA141S02,141.22805,-2.04490,57776.587737,30.0,c,18.87,1603.40,00.47
00238,TA136S02,136.20086,-2.07378,57776.599808,30.0,c,18.80,1603.40,00.47
00239,TA138N02,138.18031,2.91620,57776.600284,30.0,c,18.83,1603.40,00.47
00240,TA144N07,144.25881,7.96570,57776.600762,30.0,c,18.87,1603.40,00.47
00241,TA139N07,139.16016,7.93651,57776.601714,30.0,c,18.81,1603.40,00.47
00242,TA146N12,146.29806,12.92474,57776.602189,30.0,c,18.87,1603.42,00.47
00243,TA141N12,141.13887,12.89524,57776.603396,30.0,c,18.81,1603.42,00.47
00244,TA141S02,141.21048,-2.07425,57776.605719,30.0,c,18.82,1603.42,00.47
00245,TA143N02,143.17016,2.91598,57776.608404,30.0,c,18.83,1603.42,00.47
00246,TA144N07,144.24053,7.93639,57776.620852,30.0,c,18.79,1603.42,00.47
00247,TA146N12,146.27949,12.89558,57776.621807,30.0,c,18.80,1603.42,00.47
00248,TA177N12,177.12550,12.87335,57776.631181,30.0,c,18.95,1629.62,00.47
00249,TA182N12,182.26554,12.87377,57776.631690,30.0,c,18.95,1649.33,00.47
00250,TA180N07,179.77604,7.91452,57776.632258,30.0,c,18.92,1676.31,00.47
00251,TA177N12,177.11577,12.89428,57776.643857,30.0,c,18.94,1676.50,00.47
00252,TA180N07,179.76573,7.93413,57776.646283,30.0,c,18.90,1676.63,00.47
00253,TA185N07,184.85595,7.91358,57776.649216,30.0,c,18.89,1702.90,00.47
00254,TA187N12,187.40596,12.87354,57776.649799,30.0,c,18.92,1721.56,00.47
00255,TA182N12,182.25580,12.89471,57776.654163,30.0,c,18.90,1721.56,00.47
00256,TA177N12,177.14727,12.85436,57776.663015,30.0,c,18.82,1721.56,00.47
00257,TA180N07,179.79726,7.89518,57776.664941,30.0,c,18.76,1721.56,00.47
00258,TA187N12,187.39543,12.89442,57776.665609,30.0,c,18.80,1721.56,00.47
00259,TA185N07,184.84636,7.93403,57776.667205,30.0,c,18.71,1721.56,00.47
00260,TA185N07,184.87807,7.89449,57776.677571,30.0,c,17.55,1721.64,00.47
00261,TA182N12,182.28844,12.85446,57776.679033,30.0,c,17.34,1721.64,00.47
00262,TA177N12,177.15870,12.91487,57776.679993,30.0,c,17.15,1721.73,00.47
00263,TA180N07,179.80907,7.95540,57776.682252,30.0,c,16.84,1721.73,00.47
00264,TA138N17,137.74839,18.01535,57777.476150,30.0,c,19.01,1731.65,00.47
00265,TA137N27,137.02878,28.09461,57777.477126,30.0,c,18.97,1742.19,00.47
00266,TA144N32,143.95927,33.11497,57777.478087,30.0,c,19.07,1751.11,00.47
00267,TA143N27,142.64936,28.09502,57777.478567,30.0,c,19.00,1752.41,00.47
00268,TA142N22,141.47926,23.05394,57777.479048,30.0,c,18.99,1755.97,00.48
00269,TA143N17,142.94946,18.01344,57777.479529,30.0,c,19.04,1755.97,00.48
00270,TA137N27,137.01832,28.11395,57777.488289,30.0,c,18.95,1756.35,00.48
00271,TA143N27,142.62855,28.11442,57777.489776,30.0,c,18.99,1756.38,00.48
00272,TA142N22,141.45859,23.07425,57777.492523,30.0,c,18.99,1756.44,00.48
00273,TA138N17,137.73796,18.03405,57777.497862,30.0,c,18.99,1756.50,00.48
00274,TA148N17,148.15876,18.01548,57777.498344,30.0,c,19.04,1756.69,00.48
00275,TA147N22,146.83902,23.06435,57777.498839,30.0,c,19.01,1756.69,00.48
00276,TA149N27,148.26922,28.08494,57777.499321,30.0,c,19.04,1756.69,00.48
00277,TA150N32,149.88910,33.09410,57777.499802,30.0,c,19.05,1760.63,00.48
00278,TA148N17,148.18336,17.97871,57777.502582,30.0,c,19.06,1760.71,00.48
00279,TA143N17,142.93882,18.03569,57777.503539,30.0,c,19.02,1760.71,00.48
00280,TA138N17,137.76908,17.99478,57777.504014,30.0,c,18.99,1760.71,00.48
00281,TA142N22,141.49879,23.03458,57777.507285,30.0,c,18.96,1760.71,00.48
00282,TA147N22,146.82880,23.08511,57777.508584,30.0,c,19.00,1760.71,00.48
00283,TA137N27,137.05877,28.07366,57777.510243,30.0,c,18.93,1760.80,00.48
00284,TA144N32,143.94879,33.13421,57777.511713,30.0,c,19.04,1760.84,00.48
00285,TA150N32,149.87876,33.11504,57777.512188,30.0,c,19.05,1760.84,00.48
00286,TA149N27,148.24928,28.10426,57777.512677,30.0,c,19.05,1760.84,00.48
00287,TA144N32,143.97938,33.09334,57777.513172,30.0,c,19.04,1760.84,00.48
00288,TA143N27,142.66944,28.07333,57777.514164,30.0,c,18.98,1760.84,00.48
00289,TA137N27,137.06893,28.13302,57777.515215,30.0,c,18.93,1760.97,00.48
00290,TA147N22,146.85933,23.04338,57777.516973,30.0,c,18.98,1760.97,00.48
00291,TA138N17,137.77906,18.05325,57777.519775,30.0,c,18.98,1760.97,00.48
00292,TA143N17,142.97900,17.99361,57777.520252,30.0,c,19.00,1760.97,00.48
00293,TA148N17,148.17822,17.99505,57777.526480,30.0,c,19.02,1760.97,00.48
00294,TA143N17,142.98827,18.05437,57777.526958,30.0,c,19.00,1760.97,00.48
00295,TA138N17,137.75847,18.02394,57777.527435,30.0,c,18.97,1760.97,00.48
00296,TA142N22,141.50771,23.09346,57777.529835,30.0,c,18.94,1760.97,00.48
00297,TA137N27,137.03872,28.10398,57777.530922,30.0,c,18.90,1760.97,00.48
00298,TA143N27,142.67869,28.13371,57777.532086,30.0,c,18.96,1761.00,00.48
00299,TA149N27,148.28887,28.06391,57777.532581,30.0,c,19.02,1761.00,00.48
00300,TA144N32,143.98838,33.15315,57777.533091,30.0,c,19.05,1761.00,00.48
00301,TA150N32,149.91863,33.07349,57777.533572,30.0,c,19.04,1761.00,00.48
00302,TA150N32,149.92937,33.13226,57777.536488,30.0,c,19.04,1761.00,00.48
00303,TA149N27,148.29964,28.12187,57777.538635,30.0,c,19.04,1761.00,00.48
00304,TA143N27,142.65946,28.10172,57777.539130,30.0,c,18.98,1761.00,00.48
00305,TA147N22,146.86930,23.10169,57777.540174,30.0,c,19.01,1761.00,00.48
00306,TA142N22,141.48959,23.06135,57777.540650,30.0,c,18.96,1761.00,00.48
00307,TA143N17,142.95928,18.02208,57777.541131,30.0,c,19.00,1761.00,00.48
00308,TA148N17,148.18892,18.05236,57777.541610,30.0,c,19.03,1761.02,00.48
00309,TA180N17,179.34204,17.94627,57777.547499,30.0,c,19.09,1770.91,00.48
00310,TA148N17,148.16811,18.02296,57777.549896,30.0,c,19.01,1770.91,00.48
00311,TA147N22,146.84841,23.07271,57777.550380,30.0,c,18.97,1770.91,00.48
00312,TA149N27,148.27825,28.09338,57777.551906,30.0,c,19.04,1770.91,00.48
00313,TA144N32,143.96884,33.12346,57777.554075,30.0,c,19.01,1770.91,00.48
00314,TA150N32,149.90857,33.10256,57777.557579,30.0,c,19.04,1770.91,00.48
00315,TA185N17,184.52550,17.94763,57777.565029,30.0,c,19.10,1771.60,00.48
00316,TA188N27,187.74492,27.98721,57777.568166,30.0,c,19.01,1779.92,00.48
