INDEX,EXPID,RA,DEC,MJD,EXPTIME,FILTER,LIM-MAG,CUM-AREA,CUM-LIKELIHOOD
00026,TA154N17,154.76612,16.93241,57801.477551,30.0,o,18.46,229.55,00.20
00027,TA163N22,164.48804,21.97284,57801.478547,30.0,o,18.49,257.66,00.20
00028,TA160N27,161.05740,26.96207,57801.479048,30.0,o,18.48,281.79,00.24
00029,TA162N32,163.29805,31.95157,57801.479539,30.0,o,18.50,307.39,00.28
00030,TA148N17,149.61615,18.07114,57801.479551,30.0,o,18.00,307.39,00.28
00031,TA168N32,169.19864,31.88876,57801.480350,30.0,o,18.49,335.93,00.32
00032,TA165N27,166.72769,26.89694,57801.480848,30.0,o,18.50,359.43,00.33
00033,TA154N17,154.82656,18.05101,57801.482819,30.0,o,17.97,359.43,00.33
00034,TA154N17,154.79670,16.89298,57801.483284,30.0,o,18.47,359.85,00.33
00035,TA148N17,149.60792,16.95248,57801.483778,30.0,o,18.46,359.85,00.33
00036,TA143N17,144.38919,16.92241,57801.484276,30.0,o,18.37,359.85,00.33
00037,TA154N27,155.47647,28.11032,57801.484594,30.0,o,17.99,361.32,00.33
00038,TA147N22,148.34772,22.00128,57801.485278,30.0,o,18.47,361.32,00.33
00039,TA152N22,153.70645,21.94156,57801.485769,30.0,o,18.46,361.32,00.33
00040,TA163N22,164.47698,21.99337,57801.487215,30.0,o,18.48,361.32,00.33
00041,TA147N22,148.37616,23.08076,57801.487388,30.0,o,17.96,361.32,00.33
00042,TA156N32,157.46748,33.10837,57801.488156,30.0,o,18.02,367.40,00.33
00043,TA154N27,155.44654,26.95116,57801.488276,30.0,o,18.47,367.40,00.33
00044,TA156N32,157.43591,31.95126,57801.489952,30.0,o,18.49,367.40,00.33
00045,TA160N27,161.04625,26.98167,57801.490463,30.0,o,18.47,367.40,00.33
00046,TA162N32,163.28653,31.97121,57801.490970,30.0,o,18.49,367.40,00.33
00047,TA168N32,169.14773,31.96233,57801.491466,30.0,o,18.48,367.40,00.33
00048,TA148N17,149.64628,18.03112,57801.491797,30.0,o,17.94,367.40,00.33
00049,TA165N27,166.67732,26.97208,57801.491962,30.0,o,18.49,367.40,00.33
00050,TA162N32,163.31700,31.93058,57801.492464,30.0,o,18.49,367.40,00.33
00051,TA160N27,161.07651,26.94086,57801.494043,30.0,o,18.48,367.40,00.33
00052,TA154N17,154.81629,18.07100,57801.494676,30.0,o,17.98,367.40,00.33
00053,TA154N27,155.45788,27.00951,57801.495079,30.0,o,18.46,367.40,00.33
00054,TA158N22,159.12663,23.11058,57801.495784,30.0,o,18.01,367.40,00.33
00055,TA158N22,159.10663,21.95025,57801.496356,30.0,o,18.47,367.40,00.33
00056,TA152N22,153.72800,21.99975,57801.496855,30.0,o,18.44,367.40,00.33
00057,TA154N27,155.46602,28.13027,57801.496897,30.0,o,17.98,367.40,00.33
00058,TA147N22,148.31935,21.96984,57801.497351,30.0,o,18.42,367.40,00.33
00059,TA148N17,149.58919,16.92090,57801.497851,30.0,o,18.37,367.40,00.33
00060,TA154N17,154.80780,16.95082,57801.498343,30.0,o,18.44,367.40,00.33
00061,TA156N32,157.45563,33.12972,57801.500333,30.0,o,18.00,367.40,00.33
00062,TA152N22,153.75586,23.08072,57801.500829,30.0,o,17.97,367.40,00.33
00063,TA171N27,172.32828,26.94174,57801.500853,30.0,o,18.49,394.26,00.33
00064,TA174N32,174.99884,31.93149,57801.501359,30.0,o,18.49,419.86,00.34
00065,TA174N32,174.98892,31.95148,57801.501853,30.0,o,18.49,419.86,00.34
00066,TA180N32,180.86859,31.86813,57801.502654,30.0,o,18.48,447.76,00.34
00067,TA154N17,154.78753,16.92233,57801.506666,30.0,o,18.42,447.76,00.34
00068,TA152N22,153.69763,21.97148,57801.507163,30.0,o,18.44,447.76,00.34
00069,TA154N27,155.49490,28.09071,57801.507482,30.0,o,17.99,447.76,00.34
00070,TA158N22,159.11625,22.01143,57801.507661,30.0,o,18.46,447.76,00.34
00071,TA162N32,163.35573,33.08929,57801.507985,30.0,o,18.01,453.01,00.34
00072,TA163N22,164.50516,21.95194,57801.508159,30.0,o,18.47,453.01,00.34
00073,TA160N27,161.10520,28.10058,57801.508486,30.0,o,18.01,453.01,00.34
00074,TA158N22,159.11538,23.13104,57801.508988,30.0,o,18.00,453.01,00.34
00075,TA160N27,161.08583,27.00157,57801.509398,30.0,o,18.48,453.01,00.34
00076,TA154N17,154.84571,18.03111,57801.509869,30.0,o,17.95,453.01,00.34
00077,TA148N17,149.65645,18.09101,57801.510377,30.0,o,17.95,453.01,00.34
00078,TA165N27,166.70634,26.93145,57801.510419,30.0,o,18.49,453.01,00.34
00079,TA154N17,154.85559,18.09115,57801.510891,30.0,o,17.94,453.01,00.34
00080,TA156N32,157.44733,32.01116,57801.511508,30.0,o,18.47,453.01,00.34
00081,TA168N32,169.17594,31.92202,57801.512017,30.0,o,18.49,453.01,00.34
00082,TA163N22,164.53625,23.11046,57801.512155,30.0,o,17.98,453.01,00.34
00083,TA171N27,172.31641,26.96224,57801.512516,30.0,o,18.49,453.01,00.34
00084,TA158N22,159.15629,23.09069,57801.512670,30.0,o,17.99,453.01,00.34
00085,TA165N27,166.73703,28.08980,57801.513295,30.0,o,18.02,453.01,00.34
00086,TA174N32,175.01726,31.91212,57801.513517,30.0,o,18.50,453.01,00.34
00087,TA160N27,161.09623,28.11990,57801.513796,30.0,o,18.00,453.01,00.34
00088,TA162N32,163.33719,31.99051,57801.514006,30.0,o,18.49,453.01,00.34
00089,TA171N27,172.34688,26.92175,57801.514509,30.0,o,18.49,453.22,00.34
00090,TA156N32,157.42837,31.98046,57801.515008,30.0,o,18.48,453.22,00.34
00091,TA165N27,166.72683,26.99033,57801.516098,30.0,o,18.50,453.22,00.34
00092,TA154N27,155.43885,26.98010,57801.516722,30.0,o,18.45,453.22,00.34
00093,TA156N32,157.49596,33.08979,57801.516844,30.0,o,17.98,453.22,00.34
00094,TA163N22,164.51708,22.01066,57801.517821,30.0,o,18.49,453.22,00.34
00095,TA158N22,159.09834,21.98049,57801.518319,30.0,o,18.46,453.22,00.34
00096,TA152N22,153.76479,23.14154,57801.520057,30.0,o,17.97,453.22,00.34
00097,TA154N27,155.50474,28.15096,57801.521239,30.0,o,17.99,453.22,00.34
00098,TA167N37,168.34697,38.11753,57801.523511,30.0,o,18.03,481.75,00.35
00099,TA162N32,163.33590,33.10917,57801.524586,30.0,o,18.03,481.75,00.35
00100,TA156N32,157.50569,33.14998,57801.526171,30.0,o,17.97,481.75,00.35
00101,TA163N22,164.52574,23.13104,57801.526680,30.0,o,17.97,481.75,00.35
00102,TA168N32,169.21623,33.07944,57801.527700,30.0,o,18.00,485.32,00.35
00103,TA163N22,164.49699,21.98174,57801.528643,30.0,o,18.47,485.32,00.35
00104,TA160N27,161.06785,26.97177,57801.530240,30.0,o,18.47,485.32,00.35
00105,TA171N27,172.35623,26.98150,57801.531352,30.0,o,18.50,485.53,00.35
00106,TA162N32,163.30771,31.96178,57801.531951,30.0,o,18.48,485.53,00.35
00107,TA158N22,159.16456,23.15139,57801.532192,30.0,o,17.96,485.53,00.35
00108,TA168N32,169.18674,31.98118,57801.533049,30.0,o,18.50,485.53,00.35
00109,TA180N32,180.81659,31.94223,57801.534091,30.0,o,18.51,485.53,00.35
00110,TA171N27,172.37591,28.08007,57801.534677,30.0,o,18.03,485.74,00.35
00111,TA165N27,166.72583,28.11004,57801.535179,30.0,o,18.03,485.74,00.35
00112,TA168N32,169.19599,33.09887,57801.535693,30.0,o,18.04,485.74,00.35
00113,TA180N32,180.88816,31.85011,57801.535952,30.0,o,18.50,485.74,00.35
00114,TA167N37,168.33572,38.13936,57801.536712,30.0,o,18.03,485.74,00.35
00115,TA174N32,175.02293,31.97389,57801.536748,30.0,o,18.50,485.74,00.35
00116,TA168N32,169.16630,31.95133,57801.537739,30.0,o,18.49,485.74,00.35
00117,TA163N22,164.55462,23.09131,57801.538413,30.0,o,17.99,485.74,00.35
00118,TA165N27,166.69434,26.96229,57801.540097,30.0,o,18.46,485.74,00.35
00119,TA162N32,163.37428,33.07041,57801.540578,30.0,o,18.00,485.74,00.35
00120,TA167N37,168.37593,38.09802,57801.542591,30.0,o,18.01,485.95,00.35
00121,TA174N32,175.04376,33.07014,57801.548128,30.0,o,17.98,491.41,00.36
00122,TA173N37,174.64451,38.11881,57801.548632,30.0,o,18.01,515.54,00.39
00123,TA160N27,161.13524,28.14034,57801.549750,30.0,o,17.98,515.54,00.39
00124,TA162N32,163.38481,33.12933,57801.550263,30.0,o,17.99,515.54,00.39
00125,TA168N32,169.23455,33.05959,57801.551277,30.0,o,17.99,515.54,00.39
00126,TA165N27,166.77444,28.13082,57801.552327,30.0,o,17.96,515.54,00.39
00127,TA171N27,172.33674,26.95086,57801.552632,30.0,o,18.45,515.54,00.39
00128,TA163N22,164.56480,23.15105,57801.553370,30.0,o,17.95,515.54,00.39
00129,TA174N32,175.00532,31.94199,57801.555005,30.0,o,18.46,515.54,00.39
00130,TA180N32,180.85473,31.96154,57801.556055,30.0,o,18.45,515.54,00.39
00131,TA171N27,172.36316,28.10123,57801.558977,30.0,o,18.01,515.54,00.39
00132,TA173N37,174.63335,38.13990,57801.561058,30.0,o,18.01,515.54,00.39
00133,TA180N32,180.83543,31.93115,57801.561216,30.0,o,18.44,515.54,00.39
00134,TA180N42,181.01429,43.14916,57801.564078,30.0,o,18.02,546.80,00.39
00135,TA180N37,180.93383,38.11958,57801.565084,30.0,o,18.01,571.14,00.42
00136,TA180N32,180.87369,33.06029,57801.565598,30.0,o,18.01,574.71,00.42
00137,TA171N27,172.39478,28.06042,57801.569017,30.0,o,18.01,574.92,00.42
00138,TA168N32,169.24515,33.11941,57801.569527,30.0,o,18.02,574.92,00.42
00139,TA167N37,168.38546,38.15862,57801.570025,30.0,o,18.01,574.92,00.42
00140,TA174N32,175.03465,33.08998,57801.570540,30.0,o,18.02,574.92,00.42
00141,TA180N37,180.92531,38.13926,57801.572064,30.0,o,18.03,574.92,00.42
00142,TA173N37,174.66492,38.09959,57801.572571,30.0,o,18.01,574.92,00.42
00143,TA180N32,180.86469,33.08024,57801.573074,30.0,o,18.00,574.92,00.42
00144,TA174N32,175.07510,33.04973,57801.574632,30.0,o,17.98,574.92,00.42
00145,TA171N27,172.41490,28.12084,57801.575160,30.0,o,17.98,574.92,00.42
00146,TA174N32,175.08452,33.10921,57801.588038,30.0,o,17.95,574.92,00.42
00147,TA180N32,180.90428,33.03940,57801.588540,30.0,o,17.97,575.13,00.42
00148,TA173N37,174.68474,38.15845,57801.589055,30.0,o,17.98,575.13,00.42
00149,TA221N32,222.07671,31.97581,57801.590692,30.0,o,18.45,605.76,00.43
00150,TA186N37,187.23481,38.11934,57801.591075,30.0,o,17.99,632.20,00.45
00151,TA180N42,180.99509,43.16884,57801.591577,30.0,o,18.01,632.20,00.45
00152,TA186N42,187.75391,43.13977,57801.595118,30.0,o,18.01,656.96,00.46
00153,TA180N42,181.03328,43.13038,57801.596629,30.0,o,17.98,656.96,00.46
00154,TA180N37,180.96304,38.10067,57801.597132,30.0,o,17.98,656.96,00.46
00155,TA227N32,228.05056,31.97536,57801.605081,30.0,o,18.46,685.49,00.46
00156,TA180N32,180.91371,33.09963,57801.609074,30.0,o,17.96,685.49,00.46
00157,TA221N32,222.06741,31.99678,57801.609270,30.0,o,18.46,685.49,00.46
00158,TA180N37,180.97406,38.15898,57801.610143,30.0,o,17.99,685.49,00.46
00159,TA180N42,181.05454,43.18889,57801.610639,30.0,o,17.97,685.49,00.46
00160,TA186N37,187.21387,38.13989,57801.611139,30.0,o,17.99,685.49,00.46
00161,TA186N42,187.74397,43.15996,57801.612146,30.0,o,17.97,685.49,00.46
00162,TA193N42,194.52329,43.14056,57801.617173,30.0,o,17.99,712.98,00.47
00163,TA192N37,193.52278,38.12090,57801.618197,30.0,o,18.00,737.53,00.49
00164,TA186N42,187.78333,43.12023,57801.618693,30.0,o,18.00,737.53,00.49
00165,TA233N32,234.02086,31.98570,57801.618725,30.0,o,18.40,765.86,00.49
00166,TA186N37,187.25275,38.10090,57801.619193,30.0,o,17.98,765.86,00.49
00167,TA227N32,228.03903,31.99692,57801.623122,30.0,o,18.46,765.86,00.49
00168,TA192N37,193.51208,38.14084,57801.623591,30.0,o,18.00,765.86,00.49
00169,TA198N37,199.82321,38.12063,57801.624593,30.0,o,18.01,791.87,00.50
00170,TA193N42,194.51332,43.16020,57801.625106,30.0,o,17.99,791.87,00.50
00171,TA221N32,222.10623,31.95701,57801.627245,30.0,o,18.47,791.87,00.50
00172,TA239N32,239.98075,31.97512,57801.629213,30.0,o,18.42,820.41,00.51
00173,TA186N37,187.27313,38.15934,57801.632327,30.0,o,18.01,820.41,00.51
00174,TA186N42,187.80243,43.18092,57801.634331,30.0,o,18.00,820.41,00.51
00175,TA233N32,234.00925,32.00717,57801.636943,30.0,o,18.50,820.41,00.51
00176,TA200N42,201.30345,43.11937,57801.640566,30.0,o,18.04,846.22,00.52
00177,TA227N32,228.06808,31.95783,57801.640961,30.0,o,18.48,846.22,00.52
00178,TA192N37,193.55219,38.10077,57801.644359,30.0,o,18.02,846.22,00.52
00179,TA221N32,222.11736,32.01780,57801.644973,30.0,o,18.49,846.22,00.52
00180,TA193N42,194.55186,43.12115,57801.646773,30.0,o,18.01,846.22,00.52
00181,TA239N32,239.97005,31.99723,57801.647287,30.0,o,18.48,846.22,00.52
00182,TA198N37,199.81278,38.14002,57801.648507,30.0,o,17.92,846.22,00.52
00183,TA233N32,234.03817,31.96860,57801.654619,30.0,o,18.46,846.22,00.52
00184,TA200N42,201.29219,43.13973,57801.655165,30.0,o,17.94,846.22,00.52
00185,TA227N32,228.08855,32.01859,57801.658585,30.0,o,18.41,846.22,00.52
00186,TA205N37,206.14100,38.12082,57801.658601,30.0,o,17.85,872.24,00.53
00187,TA192N37,193.56086,38.16082,57801.659115,30.0,o,17.76,872.24,00.53
00188,TA193N42,194.56220,43.18004,57801.661882,30.0,o,17.54,872.24,00.53
00189,TA221N32,222.04245,32.04472,57801.662797,30.0,o,18.25,872.24,00.53
00190,TA198N37,199.85191,38.10027,57801.663044,30.0,o,17.46,872.24,00.53
00191,TA239N32,240.00836,31.95919,57801.664809,30.0,o,18.12,872.45,00.53
00192,TA207N42,208.11253,43.10024,57801.668258,30.0,o,16.82,898.67,00.53
00193,TA200N42,201.33188,43.10020,57801.670042,30.0,o,16.51,898.67,00.53
00194,TA233N32,234.05842,32.03068,57801.672111,30.0,o,17.21,898.67,00.53
00195,TA239N27,239.85735,26.93818,57801.673889,30.0,o,16.94,926.16,00.53
00196,TA126S22,126.02026,-22.63681,57802.234609,30.0,o,18.01,955.75,00.54
00197,TA126S22,126.35054,-22.33715,57802.237101,30.0,o,18.04,958.89,00.54
00198,TA128S17,127.88046,-17.61847,57802.238099,30.0,o,18.12,985.12,00.55
00199,TA129S07,129.06065,-7.66065,57802.239627,30.0,o,18.23,1013.45,00.56
00200,TA126S22,125.86108,-22.18696,57802.242909,30.0,o,18.10,1014.92,00.56
00201,TA131S12,131.02047,-12.63976,57802.243923,30.0,o,18.20,1041.56,00.57
00202,TA128S17,128.20108,-17.31870,57802.244420,30.0,o,18.20,1043.87,00.57
00203,TA131S02,131.36102,-2.69118,57802.245437,30.0,o,18.26,1073.88,00.58
00204,TA129S07,129.37110,-7.36015,57802.246528,30.0,o,18.28,1075.97,00.58
00205,TA126S22,126.51132,-22.78631,57802.248075,30.0,o,18.15,1077.65,00.58
00206,TA131S12,131.33093,-12.33969,57802.251113,30.0,o,18.25,1079.96,00.58
00207,TA128S17,127.73138,-17.16847,57802.251614,30.0,o,18.26,1081.01,00.58
00208,TA131S02,131.66137,-2.39106,57802.253112,30.0,o,18.32,1084.58,00.59
00209,TA129S07,128.91146,-7.20991,57802.254182,30.0,o,18.33,1086.47,00.59
00210,TA126S22,125.69130,-22.93616,57802.255733,30.0,o,18.23,1088.77,00.59
00211,TA134S07,134.13063,-7.66036,57802.256239,30.0,o,18.28,1112.48,00.60
00212,TA131S12,130.87117,-12.18951,57802.258297,30.0,o,18.31,1112.48,00.60
00213,TA128S17,128.36133,-17.76741,57802.262158,30.0,o,18.31,1114.58,00.60
00214,TA131S02,131.21135,-2.24034,57802.264168,30.0,o,18.39,1114.79,00.60
00215,TA129S07,129.52101,-7.80925,57802.265235,30.0,o,18.39,1115.21,00.60
00216,TA136S02,136.37065,-2.69057,57802.266296,30.0,o,18.35,1139.76,00.61
00217,TA126S22,126.67116,-22.03590,57802.266836,30.0,o,18.29,1140.18,00.61
00218,TA134S07,134.44073,-7.35929,57802.267351,30.0,o,18.35,1141.86,00.61
00219,TA131S12,131.48104,-12.78855,57802.269412,30.0,o,18.35,1143.54,00.61
00220,TA128S17,127.57175,-17.91723,57802.269914,30.0,o,18.35,1144.80,00.61
00221,TA138N02,138.35103,2.29906,57802.270458,30.0,o,18.38,1172.91,00.64
00222,TA131S02,131.81168,-2.83954,57802.272541,30.0,o,18.44,1172.91,00.64
00223,TA129S07,128.76176,-7.95858,57802.273047,30.0,o,18.43,1173.33,00.64
00224,TA136S02,136.67110,-2.39004,57802.274637,30.0,o,18.40,1175.22,00.64
00225,TA126S22,126.18093,-22.48516,57802.275172,30.0,o,18.34,1175.22,00.64
00226,TA134S07,133.98072,-7.20865,57802.275685,30.0,o,18.43,1175.22,00.64
00227,TA131S12,130.71144,-12.93805,57802.277235,30.0,o,18.44,1176.48,00.64
00228,TA139N07,139.33188,7.31820,57802.277764,30.0,o,18.43,1205.23,00.68
00229,TA128S17,128.51059,-17.01647,57802.278330,30.0,o,18.42,1205.23,00.68
00230,TA138N02,138.65101,2.59966,57802.278873,30.0,o,18.44,1207.11,00.68
00231,TA131S02,131.06161,-2.98902,57802.281503,30.0,o,18.51,1207.11,00.68
00232,TA141N12,141.32215,12.27748,57802.282035,30.0,o,18.45,1232.29,00.71
00233,TA129S07,129.67063,-7.05735,57802.282620,30.0,o,18.52,1232.71,00.71
00234,TA136S02,136.22051,-2.23908,57802.284209,30.0,o,18.50,1232.71,00.71
00235,TA126S22,126.18007,-22.48462,57802.284743,30.0,o,18.40,1232.71,00.71
00236,TA134S07,134.59021,-7.80798,57802.285257,30.0,o,18.50,1233.76,00.71
00237,TA131S12,131.64072,-12.03706,57802.286802,30.0,o,18.51,1234.81,00.71
00238,TA139N07,139.63155,7.61922,57802.287352,30.0,o,18.50,1236.07,00.71
00239,TA128S17,128.03988,-17.46567,57802.287923,30.0,o,18.49,1236.07,00.71
00240,TA138N02,138.20061,2.75066,57802.288464,30.0,o,18.51,1236.49,00.71
00241,TA143N02,143.34011,2.30000,57802.290571,30.0,o,18.48,1261.04,00.72
00242,TA131S02,131.96121,-2.08807,57802.291095,30.0,o,18.56,1262.72,00.72
00243,TA141N12,141.62212,12.57852,57802.291647,30.0,o,18.50,1265.24,00.72
00244,TA129S07,129.22006,-7.50688,57802.292228,30.0,o,18.56,1265.24,00.72
00245,TA136S02,136.82041,-2.83843,57802.293802,30.0,o,18.54,1265.24,00.72
00246,TA134S07,133.83043,-7.95765,57802.294296,30.0,o,18.55,1265.24,00.72
00247,TA144N07,144.41100,7.31931,57802.294854,30.0,o,18.50,1288.32,00.73
00248,TA131S12,131.17994,-12.48614,57802.296496,30.0,o,18.56,1288.32,00.73
00249,TA139N07,139.18138,7.77012,57802.297054,30.0,o,18.55,1289.16,00.73
00250,TA128S17,128.03933,-17.46525,57802.297622,30.0,o,18.54,1289.16,00.73
00251,TA138N02,138.80020,2.15144,57802.298163,30.0,o,18.55,1289.16,00.73
00252,TA146N12,146.46122,12.27850,57802.299259,30.0,o,18.50,1310.56,00.75
00253,TA143N02,143.63966,2.60070,57802.300397,30.0,o,18.52,1312.24,00.75
00254,TA131S02,131.51023,-2.53682,57802.300918,30.0,o,18.60,1312.24,00.75
00255,TA141N12,141.16188,12.72941,57802.301482,30.0,o,18.56,1314.12,00.75
00256,TA129S07,129.21951,-7.50628,57802.302071,30.0,o,18.59,1314.12,00.75
00257,TA136S02,136.06959,-2.98778,57802.303076,30.0,o,18.58,1314.54,00.75
00258,TA148N17,148.72142,17.25902,57802.303675,30.0,o,18.50,1314.54,00.75
00259,TA134S07,134.73915,-7.05689,57802.304300,30.0,o,18.59,1316.01,00.75
00260,TA144N07,144.70991,7.62056,57802.304850,30.0,o,18.54,1317.48,00.75
00261,TA131S12,131.17901,-12.48546,57802.306496,30.0,o,18.60,1317.48,00.75
00262,TA139N07,139.79064,7.17103,57802.307053,30.0,o,18.59,1317.48,00.75
00263,TA138N02,138.05001,2.00220,57802.307549,30.0,o,18.61,1319.37,00.75
00264,TA151N12,151.59982,12.27881,57802.308089,30.0,o,18.49,1344.13,00.75
00265,TA146N12,146.76083,12.57932,57802.309266,30.0,o,18.54,1344.13,00.75
00266,TA143N02,143.18951,2.75142,57802.310414,30.0,o,18.57,1344.13,00.75
00267,TA131S02,131.50979,-2.53598,57802.310955,30.0,o,18.65,1344.13,00.75
00268,TA141N12,141.78123,12.13009,57802.311519,30.0,o,18.58,1344.13,00.75
00269,TA152N22,152.81182,22.31901,57802.312713,30.0,o,18.55,1344.13,00.75
00270,TA136S02,136.96887,-2.08681,57802.313370,30.0,o,18.62,1345.60,00.75
00271,TA148N17,149.04119,17.55980,57802.313977,30.0,o,18.55,1345.60,00.75
00272,TA134S07,134.28860,-7.50632,57802.314612,30.0,o,18.64,1345.60,00.75
00273,TA144N07,144.26002,7.77119,57802.315164,30.0,o,18.57,1345.60,00.75
00274,TA139N07,139.03044,7.02163,57802.316806,30.0,o,18.62,1347.07,00.75
00275,TA154N17,153.92035,17.25910,57802.317378,30.0,o,18.53,1347.07,00.75
00276,TA138N02,138.94932,2.90331,57802.317976,30.0,o,18.64,1347.07,00.75
00277,TA151N12,151.90973,12.57972,57802.318540,30.0,o,18.53,1348.54,00.75
00278,TA146N12,146.30085,12.73016,57802.319737,30.0,o,18.59,1348.54,00.75
00279,TA143N02,143.78873,2.15218,57802.320880,30.0,o,18.62,1348.74,00.75
00280,TA141N12,141.01106,11.98080,57802.321377,30.0,o,18.64,1348.74,00.75
00281,TA154N27,154.50298,27.31919,57802.321999,30.0,o,18.64,1352.94,00.75
00282,TA152N22,153.13176,22.61968,57802.323360,30.0,o,18.62,1352.94,00.75
00283,TA136S02,136.51836,-2.53617,57802.324046,30.0,o,18.67,1352.94,00.75
00284,TA148N17,148.57105,17.71059,57802.324671,30.0,o,18.62,1352.94,00.75
00285,TA134S07,134.28851,-7.50572,57802.325307,30.0,o,18.69,1352.94,00.75
00286,TA144N07,144.86894,7.17194,57802.325863,30.0,o,18.64,1353.36,00.75
00287,TA158N22,158.20053,22.31941,57802.327029,30.0,o,18.63,1353.36,00.75
00288,TA139N07,139.93965,7.92311,57802.327664,30.0,o,18.69,1353.36,00.75
00289,TA154N17,154.23985,17.56040,57802.328263,30.0,o,18.62,1353.36,00.75
00290,TA138N02,138.49878,2.45401,57802.328885,30.0,o,18.70,1353.36,00.75
00291,TA151N12,151.44927,12.73084,57802.329462,30.0,o,18.61,1353.36,00.75
00292,TA146N12,146.91991,12.13084,57802.330642,30.0,o,18.65,1353.36,00.75
00293,TA143N02,143.03787,2.00398,57802.331166,30.0,o,18.70,1354.83,00.75
00294,TA160N27,160.13192,27.30935,57802.331848,30.0,o,18.65,1354.83,00.75
00295,TA141N12,141.93034,12.88245,57802.332509,30.0,o,18.67,1354.83,00.75
00296,TA154N27,154.84272,27.62023,57802.333156,30.0,o,18.68,1355.04,00.75
00297,TA152N22,152.64175,22.76052,57802.334586,30.0,o,18.66,1355.04,00.75
00298,TA136S02,136.51856,-2.53526,57802.335291,30.0,o,18.73,1355.04,00.75
00299,TA148N17,149.20027,17.11119,57802.335918,30.0,o,18.65,1355.04,00.75
00300,TA138N02,138.49864,2.45483,57802.337030,30.0,o,18.72,1355.04,00.75
00301,TA139N07,139.47924,7.47373,57802.337538,30.0,o,18.71,1355.04,00.75
00302,TA141N12,141.46987,12.43229,57802.338038,30.0,o,18.69,1355.04,00.75
00303,TA143N02,143.93722,2.90338,57802.339049,30.0,o,18.69,1356.51,00.75
00304,TA144N07,145.01793,7.92311,57802.339559,30.0,o,18.68,1357.98,00.75
00305,TA144N07,144.10817,7.02290,57802.340060,30.0,o,18.69,1357.98,00.75
00306,TA146N12,146.14869,11.98202,57802.340567,30.0,o,18.67,1358.19,00.75
00307,TA151N12,152.05826,12.13112,57802.341072,30.0,o,18.63,1358.40,00.75
00308,TA148N17,148.41017,16.96159,57802.341581,30.0,o,18.66,1358.40,00.75
00309,TA154N17,153.76959,17.71085,57802.342077,30.0,o,18.65,1358.40,00.75
00310,TA152N22,153.29128,22.16091,57802.342581,30.0,o,18.68,1358.40,00.75
00311,TA163N22,163.59899,22.31983,57802.343085,30.0,o,18.67,1358.40,00.75
00312,TA158N22,158.52055,22.62015,57802.343581,30.0,o,18.69,1358.40,00.75
00313,TA165N27,165.77021,27.29946,57802.344078,30.0,o,18.68,1358.40,00.75
00314,TA160N27,160.47175,27.60983,57802.344570,30.0,o,18.69,1358.40,00.75
00315,TA154N27,154.33344,27.77052,57802.345065,30.0,o,18.70,1358.61,00.75
00316,TA162N32,162.33314,32.30925,57802.345557,30.0,o,18.69,1358.61,00.75
00317,TA162N32,162.68316,32.60932,57802.346058,30.0,o,18.70,1358.61,00.75
