INDEX,EXPID,RA,DEC,MJD,EXPTIME,FILTER,LIM-MAG,CUM-AREA,CUM-LIKELIHOOD
00036,RINGS.V3.skycell.1445.034,133.68559,5.39929,57317.594665,200.0,i,21.79,05.04,00.00
00037,RINGS.V3.skycell.1445.003,134.08955,4.19821,57317.594665,200.0,i,21.76,05.04,00.00
00038,RINGS.V3.skycell.1445.013,134.08999,4.59836,57317.594665,200.0,i,21.80,05.04,00.00
00039,RINGS.V3.skycell.1445.023,134.09044,4.99864,57317.594665,200.0,i,21.83,05.04,00.00
00040,RINGS.V3.skycell.1445.033,134.09088,5.39903,57317.594665,200.0,i,21.83,05.04,00.00
00041,RINGS.V3.skycell.1445.043,134.09133,5.79947,57317.594665,200.0,i,21.76,05.04,00.00
00042,RINGS.V3.skycell.1445.002,134.49389,4.19779,57317.594665,200.0,i,21.79,05.04,00.00
00043,RINGS.V3.skycell.1445.012,134.49463,4.59790,57317.594665,200.0,i,21.71,05.04,00.00
00044,RINGS.V3.skycell.1445.022,134.49538,4.99815,57317.594665,200.0,i,21.86,05.04,00.00
00045,RINGS.V3.skycell.1445.032,134.49612,5.39849,57317.594665,200.0,i,21.83,05.04,00.00
00046,RINGS.V3.skycell.1445.042,134.49686,5.79889,57317.594665,200.0,i,21.72,05.04,00.00
00047,RINGS.V3.skycell.1445.011,134.89918,4.59721,57317.594665,200.0,i,21.72,05.04,00.00
00048,RINGS.V3.skycell.1445.021,134.90021,4.99740,57317.594665,200.0,i,21.72,05.04,00.00
00049,RINGS.V3.skycell.1445.031,134.90125,5.39768,57317.594665,200.0,i,21.80,05.04,00.00
00050,RINGS.V3.skycell.1445.041,134.90229,5.79803,57317.594665,200.0,i,21.64,05.04,00.00
00051,RINGS.V3.skycell.1356.087,134.99860,3.39983,57317.594665,200.0,i,21.76,05.04,00.00
00052,RINGS.V3.skycell.1356.077,134.99885,2.99986,57317.594665,200.0,i,21.62,05.04,00.00
00053,RINGS.V3.skycell.1445.030,135.30624,5.39661,57317.594665,200.0,i,21.62,05.04,00.00
00054,RINGS.V3.skycell.1445.040,135.30758,5.79687,57317.594665,200.0,i,21.64,05.04,00.00
00055,RINGS.V3.skycell.1446.039,135.70457,5.39661,57317.594665,200.0,i,21.64,05.04,00.00
00056,RINGS.V3.skycell.1446.019,135.70724,4.59630,57317.594665,200.0,i,21.68,05.04,00.00
00057,RINGS.V3.skycell.1446.009,135.70857,4.19633,57317.594665,200.0,i,21.66,05.04,00.00
00058,RINGS.V3.skycell.1445.025,133.28042,4.99889,57317.597160,200.0,z,21.06,05.04,00.00
00059,RINGS.V3.skycell.1445.015,133.28057,4.59858,57317.597160,200.0,z,20.98,05.04,00.00
00060,RINGS.V3.skycell.1445.005,133.28072,4.19842,57317.597160,200.0,z,20.90,05.04,00.00
00061,RINGS.V3.skycell.1355.091,133.40208,3.79911,57317.597160,200.0,z,21.05,05.04,00.00
00062,RINGS.V3.skycell.1445.004,133.68514,4.19842,57317.597160,200.0,z,21.04,05.04,00.00
00063,RINGS.V3.skycell.1445.014,133.68529,4.59858,57317.597160,200.0,z,21.05,05.04,00.00
00064,RINGS.V3.skycell.1445.024,133.68544,4.99889,57317.597160,200.0,z,21.06,05.04,00.00
00065,RINGS.V3.skycell.1445.034,133.68559,5.39929,57317.597160,200.0,z,21.12,05.04,00.00
00066,RINGS.V3.skycell.1445.003,134.08955,4.19821,57317.597160,200.0,z,21.09,05.04,00.00
00067,RINGS.V3.skycell.1445.013,134.08999,4.59836,57317.597160,200.0,z,21.11,05.04,00.00
00068,RINGS.V3.skycell.1445.023,134.09044,4.99864,57317.597160,200.0,z,21.17,05.04,00.00
00069,RINGS.V3.skycell.1445.033,134.09088,5.39903,57317.597160,200.0,z,21.13,05.04,00.00
00070,RINGS.V3.skycell.1445.043,134.09133,5.79947,57317.597160,200.0,z,21.09,05.04,00.00
00071,RINGS.V3.skycell.1445.002,134.49389,4.19779,57317.597160,200.0,z,21.10,05.04,00.00
00072,RINGS.V3.skycell.1445.012,134.49463,4.59790,57317.597160,200.0,z,21.03,05.04,00.00
00073,RINGS.V3.skycell.1445.022,134.49538,4.99815,57317.597160,200.0,z,21.15,05.04,00.00
00074,RINGS.V3.skycell.1445.032,134.49612,5.39849,57317.597160,200.0,z,21.14,05.04,00.00
00075,RINGS.V3.skycell.1445.042,134.49686,5.79889,57317.597160,200.0,z,21.05,05.04,00.00
00076,RINGS.V3.skycell.1445.011,134.89918,4.59721,57317.597160,200.0,z,21.12,05.04,00.00
00077,RINGS.V3.skycell.1445.021,134.90021,4.99740,57317.597160,200.0,z,21.11,05.04,00.00
00078,RINGS.V3.skycell.1445.031,134.90125,5.39768,57317.597160,200.0,z,21.11,05.04,00.00
00079,RINGS.V3.skycell.1445.041,134.90229,5.79803,57317.597160,200.0,z,20.98,05.04,00.00
00080,RINGS.V3.skycell.1356.087,134.99860,3.39983,57317.597160,200.0,z,21.11,05.04,00.00
00081,RINGS.V3.skycell.1356.077,134.99885,2.99986,57317.597160,200.0,z,20.88,05.04,00.00
00082,RINGS.V3.skycell.1445.030,135.30624,5.39661,57317.597160,200.0,z,21.04,05.04,00.00
00083,RINGS.V3.skycell.1445.040,135.30758,5.79687,57317.597160,200.0,z,20.96,05.04,00.00
00084,RINGS.V3.skycell.1446.039,135.70457,5.39661,57317.597160,200.0,z,21.12,05.04,00.00
00085,RINGS.V3.skycell.1446.019,135.70724,4.59630,57317.597160,200.0,z,21.08,05.04,00.00
00086,RINGS.V3.skycell.1446.009,135.70857,4.19633,57317.597160,200.0,z,21.07,05.04,00.00
00087,RINGS.V3.skycell.1445.025,133.28042,4.99889,57317.599715,200.0,y,19.99,05.04,00.00
00088,RINGS.V3.skycell.1445.015,133.28057,4.59858,57317.599715,200.0,y,19.99,05.04,00.00
00089,RINGS.V3.skycell.1445.005,133.28072,4.19842,57317.599715,200.0,y,19.86,05.04,00.00
00090,RINGS.V3.skycell.1355.091,133.40208,3.79911,57317.599715,200.0,y,19.91,05.04,00.00
00091,RINGS.V3.skycell.1445.004,133.68514,4.19842,57317.599715,200.0,y,19.94,05.04,00.00
00092,RINGS.V3.skycell.1445.014,133.68529,4.59858,57317.599715,200.0,y,20.06,05.04,00.00
00093,RINGS.V3.skycell.1445.024,133.68544,4.99889,57317.599715,200.0,y,20.04,05.04,00.00
00094,RINGS.V3.skycell.1445.034,133.68559,5.39929,57317.599715,200.0,y,20.00,05.04,00.00
00095,RINGS.V3.skycell.1445.003,134.08955,4.19821,57317.599715,200.0,y,19.99,05.04,00.00
00096,RINGS.V3.skycell.1445.013,134.08999,4.59836,57317.599715,200.0,y,20.10,05.04,00.00
00097,RINGS.V3.skycell.1445.023,134.09044,4.99864,57317.599715,200.0,y,20.09,05.04,00.00
00098,RINGS.V3.skycell.1445.033,134.09088,5.39903,57317.599715,200.0,y,20.08,05.04,00.00
00099,RINGS.V3.skycell.1445.043,134.09133,5.79947,57317.599715,200.0,y,19.94,05.04,00.00
00100,RINGS.V3.skycell.1445.002,134.49389,4.19779,57317.599715,200.0,y,20.07,05.04,00.00
00101,RINGS.V3.skycell.1445.012,134.49463,4.59790,57317.599715,200.0,y,20.01,05.04,00.00
00102,RINGS.V3.skycell.1445.022,134.49538,4.99815,57317.599715,200.0,y,20.05,05.04,00.00
00103,RINGS.V3.skycell.1445.032,134.49612,5.39849,57317.599715,200.0,y,20.08,05.04,00.00
00104,RINGS.V3.skycell.1445.042,134.49686,5.79889,57317.599715,200.0,y,19.97,05.04,00.00
00105,RINGS.V3.skycell.1445.011,134.89918,4.59721,57317.599715,200.0,y,20.05,05.04,00.00
00106,RINGS.V3.skycell.1445.021,134.90021,4.99740,57317.599715,200.0,y,20.04,05.04,00.00
00107,RINGS.V3.skycell.1445.031,134.90125,5.39768,57317.599715,200.0,y,20.00,05.04,00.00
00108,RINGS.V3.skycell.1445.041,134.90229,5.79803,57317.599715,200.0,y,19.92,05.04,00.00
00109,RINGS.V3.skycell.1356.087,134.99860,3.39983,57317.599715,200.0,y,19.97,05.04,00.00
00110,RINGS.V3.skycell.1356.077,134.99885,2.99986,57317.599715,200.0,y,19.79,05.04,00.00
00111,RINGS.V3.skycell.1445.030,135.30624,5.39661,57317.599715,200.0,y,20.05,05.04,00.00
00112,RINGS.V3.skycell.1445.040,135.30758,5.79687,57317.599715,200.0,y,20.02,05.04,00.00
00113,RINGS.V3.skycell.1446.039,135.70457,5.39661,57317.599715,200.0,y,20.13,05.04,00.00
00114,RINGS.V3.skycell.1446.019,135.70724,4.59630,57317.599715,200.0,y,20.02,05.04,00.00
00115,RINGS.V3.skycell.1446.009,135.70857,4.19633,57317.599715,200.0,y,20.02,05.04,00.00
00116,RINGS.V3.skycell.1447.076,140.96308,7.00076,57317.602402,60.0,i,20.77,05.30,00.00
00117,RINGS.V3.skycell.1447.063,142.18211,6.60037,57317.602402,60.0,i,20.93,05.56,00.00
00118,RINGS.V3.skycell.1447.093,142.18346,7.80119,57317.602402,60.0,i,21.00,05.82,00.00
00119,RINGS.V3.skycell.1449.009,147.84340,4.19633,57317.604063,60.0,i,20.21,06.08,00.00
00120,RINGS.V3.skycell.1269.098,146.60093,-0.19970,57317.606533,60.0,i,21.08,06.35,00.00
00121,RINGS.V3.skycell.1359.008,146.60093,0.19949,57317.606533,60.0,i,20.95,06.50,00.00
00122,RINGS.V3.skycell.1359.014,148.19992,0.59944,57317.607351,60.0,i,20.95,06.77,00.00
00123,RINGS.V3.skycell.1359.044,148.20006,1.79978,57317.607351,60.0,i,20.89,07.03,00.00
00124,RINGS.V3.skycell.1359.074,148.20021,3.00030,57317.607351,60.0,i,20.92,07.29,00.00
00125,RINGS.V3.skycell.1359.021,149.39969,0.99918,57317.607351,60.0,i,20.83,07.55,00.00
00126,RINGS.V3.skycell.1359.051,149.40071,2.19934,57317.607351,60.0,i,20.83,07.82,00.00
00127,RINGS.V3.skycell.1359.001,149.39900,0.19949,57317.608167,60.0,i,20.85,08.08,00.00
00128,RINGS.V3.skycell.1269.091,149.39900,-0.19970,57317.608167,60.0,i,20.79,08.24,00.00
00129,RINGS.V3.skycell.1269.071,149.39969,-0.99939,57317.608167,60.0,i,20.82,08.50,00.00
00130,RINGS.V3.skycell.1270.087,151.00031,-0.59956,57317.608167,60.0,i,20.77,08.76,00.00
00131,RINGS.V3.skycell.1360.017,151.00031,0.59935,57317.608167,60.0,i,20.76,09.02,00.00
00132,RINGS.V3.skycell.1269.078,146.60024,-0.99939,57317.608985,60.0,i,20.97,09.28,00.00
00133,RINGS.V3.skycell.1269.084,148.19992,-0.59965,57317.608985,60.0,i,20.95,09.55,00.00
00134,RINGS.V3.skycell.1269.054,148.20006,-1.79999,57317.608985,60.0,i,21.05,09.81,00.00
00135,RINGS.V3.skycell.1269.071,149.39969,-0.99939,57317.608985,60.0,i,20.85,09.81,00.00
00136,RINGS.V3.skycell.1268.052,145.00035,-1.79973,57317.609800,60.0,i,20.94,10.07,00.00
00137,RINGS.V3.skycell.1268.022,145.00108,-3.00007,57317.609800,60.0,i,21.01,10.33,00.00
00138,RINGS.V3.skycell.1269.018,146.59819,-3.39954,57317.609800,60.0,i,20.98,10.60,00.00
00139,RINGS.V3.skycell.1269.048,146.59922,-2.19955,57317.609800,60.0,i,20.98,10.86,00.00
00140,RINGS.V3.skycell.1269.018,146.59819,-3.39954,57317.610619,60.0,i,20.94,10.86,00.00
00141,RINGS.V3.skycell.1180.069,147.83939,-5.39654,57317.610619,60.0,i,20.89,11.12,00.00
00142,RINGS.V3.skycell.1180.099,147.84340,-4.19626,57317.610619,60.0,i,20.84,11.38,00.00
00143,RINGS.V3.skycell.1269.024,148.20021,-3.00051,57317.610619,60.0,i,20.72,11.65,00.00
00144,RINGS.V3.skycell.1180.086,149.05565,-4.59829,57317.610619,60.0,i,20.62,11.91,00.00
00145,RINGS.V3.skycell.1269.041,149.40071,-2.19955,57317.611432,60.0,i,20.95,12.17,00.00
00146,RINGS.V3.skycell.1269.011,149.40174,-3.39954,57317.611432,60.0,i,20.78,12.43,00.00
00147,RINGS.V3.skycell.1180.093,150.26933,-4.19814,57317.611432,60.0,i,20.94,12.69,00.00
00148,RINGS.V3.skycell.1270.027,150.99885,-3.00007,57317.611432,60.0,i,20.89,12.96,00.00
00149,RINGS.V3.skycell.1181.059,151.88301,-5.79680,57317.612247,60.0,i,20.89,13.22,00.00
00150,RINGS.V3.skycell.1181.069,151.88435,-5.39654,57317.612247,60.0,i,20.87,13.43,00.00
00151,RINGS.V3.skycell.1181.089,151.88702,-4.59623,57317.612247,60.0,i,20.83,13.69,00.00
00152,RINGS.V3.skycell.1270.013,152.60082,-3.40037,57317.612247,60.0,i,20.42,13.95,00.00
00153,RINGS.V3.skycell.1181.056,153.09926,-5.79940,57317.612247,60.0,i,20.67,14.16,00.00
00154,RINGS.V3.skycell.1181.066,153.09971,-5.39896,57317.612247,60.0,i,20.75,14.43,00.00
00155,RINGS.V3.skycell.1181.086,153.10060,-4.59829,57317.612247,60.0,i,20.79,14.64,00.00
00156,RINGS.V3.skycell.1181.096,153.10104,-4.19814,57317.612247,60.0,i,20.74,14.90,00.00
00157,RINGS.V3.skycell.1180.026,149.05296,-7.00069,57317.613064,60.0,i,20.78,15.16,00.00
00158,RINGS.V3.skycell.1180.056,149.05431,-5.79940,57317.613064,60.0,i,20.59,15.42,00.00
00159,RINGS.V3.skycell.1180.063,150.27066,-5.39896,57317.613064,60.0,i,20.70,15.68,00.00
00160,RINGS.V3.skycell.1180.033,150.27200,-6.60030,57317.613064,60.0,i,20.67,15.95,00.00
00161,RINGS.V3.skycell.1180.023,150.27245,-7.00069,57317.613064,60.0,i,20.65,16.16,00.00
00162,RINGS.V3.skycell.1091.079,147.83882,-8.99398,57317.613881,60.0,i,20.54,16.42,00.00
00163,RINGS.V3.skycell.1091.066,149.05393,-9.39856,57317.613881,60.0,i,20.74,16.68,00.00
00164,RINGS.V3.skycell.1091.096,149.05617,-8.19712,57317.613881,60.0,i,20.70,16.94,00.00
00165,RINGS.V3.skycell.1091.073,150.27109,-8.99797,57317.613881,60.0,i,20.72,17.21,00.00
00166,RINGS.V3.skycell.1180.003,150.27335,-7.80112,57317.614696,60.0,i,20.15,17.47,00.00
00167,RINGS.V3.skycell.1181.009,151.87629,-7.79762,57317.614696,60.0,i,20.15,17.68,00.00
00168,RINGS.V3.skycell.1181.029,151.87898,-6.99755,57317.614696,60.0,i,20.45,17.94,00.00
00169,RINGS.V3.skycell.1181.039,151.88033,-6.59734,57317.614696,60.0,i,20.32,18.15,00.00
00170,RINGS.V3.skycell.1092.069,151.88153,-9.39440,57317.614696,60.0,i,20.08,18.41,00.00
00171,RINGS.V3.skycell.1092.079,151.88377,-8.99398,57317.614696,60.0,i,20.44,18.62,00.00
00172,RINGS.V3.skycell.1092.099,151.88824,-8.19350,57317.614696,60.0,i,20.36,18.88,00.00
00173,RINGS.V3.skycell.1181.006,153.09702,-7.80112,57317.614696,60.0,i,20.25,19.15,00.00
00174,RINGS.V3.skycell.1181.026,153.09792,-7.00069,57317.614696,60.0,i,20.06,19.36,00.00
00175,RINGS.V3.skycell.1092.096,153.10112,-8.19712,57317.614696,60.0,i,20.29,19.57,00.00
00176,RINGS.V3.skycell.1181.026,153.09792,-7.00069,57317.615518,60.0,i,20.39,19.57,00.00
00177,RINGS.V3.skycell.1181.036,153.09837,-6.60030,57317.615518,60.0,i,20.40,19.83,00.00
00178,RINGS.V3.skycell.1092.093,154.31455,-8.19712,57317.615518,60.0,i,20.48,20.09,00.00
00179,RINGS.V3.skycell.1181.063,154.31562,-5.39896,57317.615518,60.0,i,20.40,20.30,00.00
00180,RINGS.V3.skycell.1181.053,154.31606,-5.79940,57317.615518,60.0,i,20.60,20.56,00.00
00181,RINGS.V3.skycell.1181.033,154.31696,-6.60030,57317.615518,60.0,i,20.43,20.77,00.00
00182,RINGS.V3.skycell.1181.023,154.31740,-7.00069,57317.615518,60.0,i,20.52,21.03,00.00
00183,RINGS.V3.skycell.1181.003,154.31830,-7.80112,57317.615518,60.0,i,20.61,21.24,00.00
00184,RINGS.V3.skycell.1181.021,155.13016,-6.99894,57317.615518,60.0,i,20.44,21.40,00.00
00185,RINGS.V3.skycell.1181.030,155.53500,-6.59735,57317.615518,60.0,i,20.39,21.56,00.00
00186,RINGS.V3.skycell.1181.020,155.53634,-6.99755,57317.615518,60.0,i,20.35,21.72,00.00
00187,RINGS.V3.skycell.1182.029,155.92392,-6.99755,57317.615518,60.0,i,20.18,21.93,00.00
00188,RINGS.V3.skycell.1182.039,155.92526,-6.59734,57317.615518,60.0,i,20.21,22.19,00.00
00189,RINGS.V3.skycell.1092.046,153.09738,-10.19988,57317.616335,60.0,i,20.41,22.45,00.00
00190,RINGS.V3.skycell.1092.066,153.09888,-9.39856,57317.616335,60.0,i,20.46,22.66,00.00
00191,RINGS.V3.skycell.1092.076,153.09963,-8.99797,57317.616335,60.0,i,20.44,22.92,00.00
00192,RINGS.V3.skycell.1092.093,154.31455,-8.19712,57317.616335,60.0,i,20.20,22.92,00.00
00193,RINGS.V3.skycell.1092.073,154.31604,-8.99797,57317.616335,60.0,i,20.47,23.13,00.00
00194,RINGS.V3.skycell.1092.063,154.31679,-9.39856,57317.616335,60.0,i,20.52,23.40,00.00
00195,RINGS.V3.skycell.1092.043,154.31829,-10.19988,57317.616335,60.0,i,20.56,23.61,00.00
00196,RINGS.V3.skycell.1092.023,154.31980,-11.00113,57317.616335,60.0,i,20.49,23.87,00.00
00197,RINGS.V3.skycell.1091.043,150.27334,-10.19988,57317.617154,60.0,i,20.10,24.13,00.00
00198,RINGS.V3.skycell.1091.013,150.27561,-11.40162,57317.617154,60.0,i,20.14,24.39,00.00
00199,RINGS.V3.skycell.1003.095,151.15905,-12.19608,57317.617154,60.0,i,20.07,24.65,00.00
00200,RINGS.V3.skycell.1091.020,151.49822,-10.99623,57317.617154,60.0,i,19.96,24.92,00.00
00201,RINGS.V3.skycell.1091.010,151.50049,-11.39654,57317.617154,60.0,i,20.18,25.13,00.00
00202,RINGS.V3.skycell.1092.019,151.87022,-11.39654,57317.617154,60.0,i,20.13,25.28,00.00
00203,RINGS.V3.skycell.1092.029,151.87250,-10.99623,57317.617154,60.0,i,20.05,25.44,00.00
00204,RINGS.V3.skycell.1092.049,151.87702,-10.19535,57317.617154,60.0,i,20.19,25.65,00.00
00205,RINGS.V3.skycell.1092.069,151.88153,-9.39440,57317.617154,60.0,i,20.12,25.65,00.00
00206,RINGS.V3.skycell.1092.026,153.09587,-11.00113,57317.617154,60.0,i,19.64,25.86,00.00
00207,RINGS.V3.skycell.1004.096,154.84080,-12.19547,57317.617977,60.0,i,19.89,26.07,00.00
00208,RINGS.V3.skycell.1004.085,155.24960,-12.59673,57317.617977,60.0,i,19.53,26.23,00.00
00209,RINGS.V3.skycell.1004.095,155.24996,-12.19608,57317.617977,60.0,i,20.03,26.39,00.00
00210,RINGS.V3.skycell.1092.020,155.54317,-10.99623,57317.617977,60.0,i,20.12,26.60,00.00
00211,RINGS.V3.skycell.1092.010,155.54545,-11.39654,57317.617977,60.0,i,20.06,26.86,00.00
00212,RINGS.V3.skycell.1092.000,155.54772,-11.79672,57317.617977,60.0,i,19.98,27.01,00.00
00213,RINGS.V3.skycell.1004.094,155.65913,-12.19608,57317.617977,60.0,i,20.11,27.17,00.00
00214,RINGS.V3.skycell.1004.084,155.65949,-12.59673,57317.617977,60.0,i,20.07,27.33,00.00
00215,RINGS.V3.skycell.1093.009,155.91288,-11.79672,57317.617977,60.0,i,20.12,27.43,00.00
00216,RINGS.V3.skycell.1093.019,155.91516,-11.39654,57317.617977,60.0,i,20.12,27.59,00.00
00217,RINGS.V3.skycell.1093.029,155.91743,-10.99623,57317.617977,60.0,i,20.18,27.75,00.00
00218,RINGS.V3.skycell.1093.049,155.92196,-10.19535,57317.617977,60.0,i,20.13,28.01,00.00
00219,RINGS.V3.skycell.1004.093,156.06828,-12.19547,57317.617977,60.0,i,20.07,28.27,00.00
00220,RINGS.V3.skycell.1004.083,156.06935,-12.59611,57317.617977,60.0,i,20.09,28.48,00.00
00221,RINGS.V3.skycell.1004.073,156.07042,-12.99688,57317.617977,60.0,i,19.99,28.64,00.00
00222,RINGS.V3.skycell.1093.018,156.32333,-11.39880,57317.617977,60.0,i,19.92,28.80,00.00
00223,RINGS.V3.skycell.1093.028,156.32509,-10.99841,57317.617977,60.0,i,20.15,28.96,00.00
00224,RINGS.V3.skycell.1004.092,156.47737,-12.19427,57317.617977,60.0,i,20.12,29.11,00.00
00225,RINGS.V3.skycell.1004.082,156.47915,-12.59486,57317.617977,60.0,i,20.08,29.27,00.00
00226,RINGS.V3.skycell.1093.017,156.73164,-11.40049,57317.617977,60.0,i,20.02,29.43,00.00
00227,RINGS.V3.skycell.1093.027,156.73290,-11.00004,57317.617977,60.0,i,20.01,29.59,00.00
00228,RINGS.V3.skycell.1093.047,156.73541,-10.19888,57317.617977,60.0,i,20.13,29.74,00.00
00229,RINGS.V3.skycell.1004.091,156.88636,-12.19246,57317.617977,60.0,i,20.17,29.90,00.00
00230,RINGS.V3.skycell.1004.081,156.88884,-12.59299,57317.617977,60.0,i,20.04,30.06,00.00
00231,RINGS.V3.skycell.1093.006,157.13929,-11.80198,57317.617977,60.0,i,20.11,30.21,00.00
00232,RINGS.V3.skycell.1093.016,157.14005,-11.40162,57317.617977,60.0,i,20.06,30.42,00.00
00233,RINGS.V3.skycell.1093.026,157.14081,-11.00113,57317.617977,60.0,i,20.06,30.69,00.00
00234,RINGS.V3.skycell.1093.036,157.14156,-10.60053,57317.617977,60.0,i,19.97,30.84,00.00
00235,RINGS.V3.skycell.1093.046,157.14232,-10.19988,57317.617977,60.0,i,19.61,31.05,00.00
00236,RINGS.V3.skycell.1004.090,157.29520,-12.19005,57317.617977,60.0,i,20.05,31.21,00.00
00237,RINGS.V3.skycell.1093.015,157.54852,-11.40218,57317.617977,60.0,i,19.95,31.37,00.00
00238,RINGS.V3.skycell.1093.025,157.54878,-11.00167,57317.617977,60.0,i,19.93,31.53,00.00
00239,RINGS.V3.skycell.1093.014,157.95702,-11.40218,57317.617977,60.0,i,19.62,31.68,00.00
00240,RINGS.V3.skycell.1003.092,152.38646,-12.19427,57317.618797,60.0,i,20.30,31.89,00.00
00241,RINGS.V3.skycell.1003.082,152.38824,-12.59486,57317.618797,60.0,i,20.29,32.16,00.00
00242,RINGS.V3.skycell.1003.062,152.39180,-13.39641,57317.618797,60.0,i,20.39,32.37,00.00
00243,RINGS.V3.skycell.1092.016,153.09511,-11.40162,57317.618797,60.0,i,20.40,32.63,00.00
00244,RINGS.V3.skycell.1004.069,153.60428,-13.39176,57317.618797,60.0,i,20.41,32.89,00.00
00245,RINGS.V3.skycell.1004.089,153.61070,-12.59049,57317.618797,60.0,i,20.07,33.10,00.00
00246,RINGS.V3.skycell.1004.099,153.61389,-12.19005,57317.618797,60.0,i,20.44,33.36,00.00
00247,RINGS.V3.skycell.1004.048,154.01023,-14.19609,57317.618797,60.0,i,19.59,33.57,00.00
00248,RINGS.V3.skycell.1092.013,154.32056,-11.40162,57317.618797,60.0,i,20.42,33.78,00.00
00249,RINGS.V3.skycell.1004.066,154.83760,-13.39775,57317.618797,60.0,i,20.22,33.99,00.00
00250,RINGS.V3.skycell.1004.086,154.83974,-12.59611,57317.618797,60.0,i,20.19,34.25,00.00
00251,RINGS.V3.skycell.1004.096,154.84080,-12.19547,57317.618797,60.0,i,20.27,34.25,00.00
00252,RINGS.V3.skycell.1004.085,155.24960,-12.59673,57317.618797,60.0,i,20.07,34.25,00.00
00253,RINGS.V3.skycell.1004.095,155.24996,-12.19608,57317.618797,60.0,i,19.86,34.25,00.00
