INDEX,EXPID,RA,DEC,MJD,EXPTIME,FILTER,LIM-MAG,CUM-AREA,CUM-LIKELIHOOD
00257,TA120N27,120.98793,27.49228,57758.421306,30.0,c,18.82,1109.23,00.51
00258,TA120N32,120.91915,32.53216,57758.422229,30.0,c,18.85,1109.23,00.51
00259,TA123N37,123.15119,37.50180,57758.422733,30.0,c,18.90,1109.23,00.51
00260,TA125N42,125.64388,42.47150,57758.423224,30.0,c,18.99,1109.23,00.51
00261,TA126N52,126.23016,52.04242,57758.423723,30.0,c,18.93,1110.28,00.51
00262,TA133N57,134.25445,57.25219,57758.424230,30.0,c,18.92,1110.28,00.51
00263,TA128N47,128.09704,46.99302,57758.424724,30.0,c,18.93,1110.86,00.51
00264,TA147N67,148.34463,67.87264,57758.425223,30.0,c,18.86,1140.81,00.54
00265,TA135N52,135.63247,52.20209,57758.425724,30.0,c,18.94,1141.65,00.54
00266,TA135N47,136.46802,47.13172,57758.426222,30.0,c,18.97,1142.70,00.54
00267,TA136N62,135.96493,62.85219,57758.426717,30.0,c,18.96,1144.11,00.54
00268,TA133N57,132.86791,57.10245,57758.427219,30.0,c,18.95,1144.74,00.54
00269,TA126N52,127.70251,52.94335,57758.427715,30.0,c,18.96,1145.27,00.54
00270,TA128N47,129.42917,47.89270,57758.428210,30.0,c,18.97,1145.27,00.54
00271,TA125N42,125.64492,42.47232,57758.428700,30.0,c,19.02,1145.27,00.54
00272,TA129N37,130.05307,37.94118,57758.429202,30.0,c,18.94,1145.90,00.54
00273,TA123N37,123.15208,37.50225,57758.429698,30.0,c,18.96,1145.90,00.54
00274,TA126N32,126.88026,32.54134,57758.430193,30.0,c,18.96,1145.90,00.54
00275,TA126N27,126.59819,27.49121,57758.430694,30.0,c,18.95,1145.90,00.54
00276,TA160N67,160.54298,67.51181,57758.431693,30.0,c,18.89,1171.71,00.55
00277,TA129N37,128.91268,37.04153,57758.432185,30.0,c,18.96,1171.92,00.55
00278,TA147N62,147.66338,62.72136,57758.432691,30.0,c,18.98,1173.49,00.55
00279,TA142N57,142.47715,57.88196,57758.433191,30.0,c,18.99,1173.49,00.55
00280,TA147N67,147.55347,67.57295,57758.433693,30.0,c,18.90,1174.96,00.55
00281,TA155N72,155.18234,72.65329,57758.434188,30.0,c,18.83,1201.87,00.57
00282,TA132N42,131.86597,42.00163,57758.434681,30.0,c,19.01,1202.13,00.57
00283,TA160N67,161.33458,67.81213,57758.435681,30.0,c,18.89,1204.33,00.57
00284,TA126N27,126.59822,27.49174,57758.436528,30.0,c,18.97,1204.33,00.57
00285,TA126N32,126.87963,32.54202,57758.437395,30.0,c,18.97,1204.33,00.57
00286,TA129N37,129.48150,37.49239,57758.437895,30.0,c,18.97,1204.33,00.57
00287,TA126N52,126.95947,52.49286,57758.438403,30.0,c,18.99,1204.33,00.57
00288,TA128N47,128.75634,47.45298,57758.438898,30.0,c,18.97,1204.33,00.57
00289,TA132N42,133.08360,42.90264,57758.439402,30.0,c,19.00,1205.07,00.57
00290,TA126N52,126.95940,52.49331,57758.439921,30.0,c,18.99,1205.07,00.57
00291,TA133N57,134.54521,58.00308,57758.440426,30.0,c,18.99,1205.07,00.57
00292,TA135N47,135.36608,46.97322,57758.440918,30.0,c,18.99,1205.38,00.57
00293,TA135N52,134.40033,52.05304,57758.441409,30.0,c,18.98,1205.38,00.57
00294,TA136N62,137.27103,62.25288,57758.441907,30.0,c,18.98,1205.38,00.57
00295,TA147N67,147.14242,68.01384,57758.442405,30.0,c,18.90,1206.64,00.57
00296,TA142N57,143.59598,57.28297,57758.443416,30.0,c,19.00,1208.43,00.57
00297,TA147N62,146.67269,62.87283,57758.443909,30.0,c,18.99,1208.43,00.57
00298,TA155N72,156.19252,72.95422,57758.444408,30.0,c,18.85,1211.47,00.57
00299,TA155N72,154.65470,73.10415,57758.444911,30.0,c,18.87,1213.15,00.58
00300,TA147N62,147.98428,62.27332,57758.445414,30.0,c,19.01,1214.46,00.58
00301,TA147N67,148.72437,67.41423,57758.445916,30.0,c,18.93,1214.51,00.58
00302,TA142N57,142.21859,57.13319,57758.446408,30.0,c,19.01,1215.24,00.58
00303,TA136N62,135.66461,62.10407,57758.446907,30.0,c,18.97,1215.82,00.58
00304,TA136N62,137.62635,63.00378,57758.447923,30.0,c,19.00,1216.08,00.58
00305,TA135N52,135.88346,52.95405,57758.448421,30.0,c,18.96,1216.71,00.58
00306,TA133N57,133.69728,57.55450,57758.448918,30.0,c,18.98,1216.71,00.58
00307,TA135N47,136.69950,47.87360,57758.449416,30.0,c,18.98,1217.66,00.58
00308,TA128N47,128.75804,47.45473,57758.449927,30.0,c,18.99,1217.66,00.58
00309,TA132N42,132.46479,42.45333,57758.450426,30.0,c,19.02,1217.66,00.58
00310,TA129N37,129.48187,37.49315,57758.450925,30.0,c,18.97,1217.66,00.58
00311,TA160N67,160.13539,67.96327,57758.451479,30.0,c,18.90,1217.87,00.58
00312,TA132N42,132.46500,42.45332,57758.451984,30.0,c,19.02,1217.87,00.58
00313,TA135N47,136.02822,47.43369,57758.452488,30.0,c,19.00,1217.87,00.58
00314,TA135N52,135.14133,52.51440,57758.452994,30.0,c,18.98,1217.87,00.58
00315,TA133N57,133.69547,57.55450,57758.453494,30.0,c,19.00,1217.87,00.58
00316,TA135N52,135.14148,52.51419,57758.453982,30.0,c,18.98,1217.87,00.58
00317,TA136N62,136.62281,62.55404,57758.454986,30.0,c,19.00,1217.87,00.58
00318,TA142N57,143.89699,58.03364,57758.455480,30.0,c,19.00,1218.50,00.58
