INDEX,EXPID,RA,DEC,MJD,EXPTIME,FILTER,LIM-MAG,CUM-AREA,CUM-LIKELIHOOD
00060,RINGS.V3.skycell.0842.013,197.80088,-23.40355,57983.232229,30.0,z,18.30,06.56,00.21
00061,RINGS.V3.skycell.0842.003,197.80277,-23.80466,57983.232229,30.0,z,18.26,06.56,00.21
00062,RINGS.V3.skycell.0759.093,198.22018,-24.19137,57983.232229,30.0,z,18.28,06.56,00.21
00063,RINGS.V3.skycell.0759.083,198.22240,-24.59276,57983.232229,30.0,z,18.00,06.56,00.21
00064,RINGS.V3.skycell.0842.052,198.22706,-21.79584,57983.232229,30.0,z,18.11,06.56,00.21
00065,RINGS.V3.skycell.0842.042,198.23014,-22.19722,57983.232229,30.0,z,18.19,06.56,00.21
00066,RINGS.V3.skycell.0842.032,198.23323,-22.59859,57983.232229,30.0,z,18.07,06.56,00.21
00067,RINGS.V3.skycell.0842.022,198.23634,-22.99989,57983.232229,30.0,z,18.05,06.56,00.21
00068,RINGS.V3.skycell.0842.012,198.23946,-23.40110,57983.232229,30.0,z,18.31,06.56,00.21
00069,RINGS.V3.skycell.0842.002,198.24260,-23.80217,57983.232229,30.0,z,18.32,06.56,00.21
00070,RINGS.V3.skycell.0759.092,198.65951,-24.18885,57983.232229,30.0,z,18.05,06.56,00.21
00071,RINGS.V3.skycell.0759.082,198.66322,-24.59019,57983.232229,30.0,z,17.93,06.56,00.21
00072,RINGS.V3.skycell.0842.041,198.66486,-22.19376,57983.232229,30.0,z,18.17,06.56,00.21
00073,RINGS.V3.skycell.0842.031,198.66919,-22.59506,57983.232229,30.0,z,18.31,06.56,00.21
00074,RINGS.V3.skycell.0842.021,198.67354,-22.99629,57983.232229,30.0,z,18.23,06.56,00.21
00075,RINGS.V3.skycell.0842.011,198.67791,-23.39743,57983.232229,30.0,z,18.05,06.56,00.21
00076,RINGS.V3.skycell.0842.001,198.68231,-23.79843,57983.232229,30.0,z,18.15,06.56,00.21
00077,RINGS.V3.skycell.0759.091,199.09871,-24.18507,57983.232229,30.0,z,17.93,06.56,00.21
00078,RINGS.V3.skycell.0842.020,199.11056,-22.99149,57983.232229,30.0,z,18.26,06.56,00.21
00079,RINGS.V3.skycell.0842.010,199.11618,-23.39254,57983.232229,30.0,z,18.04,06.56,00.21
00080,RINGS.V3.skycell.0842.000,199.12183,-23.79345,57983.232229,30.0,z,18.03,06.56,00.21
00081,RINGS.V3.skycell.0843.009,199.44965,-23.79345,57983.232229,30.0,z,17.92,06.56,00.21
00082,RINGS.V3.skycell.0843.019,199.45531,-23.39254,57983.232229,30.0,z,17.97,06.56,00.21
00083,RINGS.V3.skycell.0759.090,199.53773,-24.18004,57983.232229,30.0,z,17.86,06.56,00.21
00084,RINGS.V3.skycell.0842.005,196.92292,-23.80591,57983.232750,30.0,i,18.23,06.56,00.21
00085,RINGS.V3.skycell.0842.015,196.92355,-23.40477,57983.232750,30.0,i,18.35,06.56,00.21
00086,RINGS.V3.skycell.0842.025,196.92418,-23.00350,57983.232750,30.0,i,18.06,06.56,00.21
00087,RINGS.V3.skycell.0842.035,196.92480,-22.60212,57983.232750,30.0,i,18.09,06.56,00.21
00088,RINGS.V3.skycell.0842.045,196.92542,-22.20069,57983.232750,30.0,i,18.18,06.56,00.21
00089,RINGS.V3.skycell.0759.095,197.34133,-24.19263,57983.232750,30.0,i,18.11,06.56,00.21
00090,RINGS.V3.skycell.0842.054,197.35975,-21.79923,57983.232750,30.0,i,18.17,06.56,00.21
00091,RINGS.V3.skycell.0842.044,197.36036,-22.20069,57983.232750,30.0,i,17.96,06.56,00.21
00092,RINGS.V3.skycell.0842.034,197.36098,-22.60212,57983.232750,30.0,i,17.88,06.56,00.21
00093,RINGS.V3.skycell.0842.024,197.36160,-23.00350,57983.232750,30.0,i,18.00,06.56,00.21
00094,RINGS.V3.skycell.0842.014,197.36223,-23.40477,57983.232750,30.0,i,18.18,06.56,00.21
00095,RINGS.V3.skycell.0842.004,197.36286,-23.80591,57983.232750,30.0,i,18.31,06.56,00.21
00096,RINGS.V3.skycell.0759.094,197.78077,-24.19263,57983.232750,30.0,i,18.13,06.56,00.21
00097,RINGS.V3.skycell.0759.084,197.78151,-24.59405,57983.232750,30.0,i,17.94,06.56,00.21
00098,RINGS.V3.skycell.0842.053,197.79344,-21.79810,57983.232750,30.0,i,17.93,06.56,00.21
00099,RINGS.V3.skycell.0842.043,197.79529,-22.19953,57983.232750,30.0,i,18.06,06.56,00.21
00100,RINGS.V3.skycell.0842.033,197.79714,-22.60094,57983.232750,30.0,i,17.92,06.56,00.21
00101,RINGS.V3.skycell.0842.023,197.79901,-23.00230,57983.232750,30.0,i,18.07,06.56,00.21
00102,RINGS.V3.skycell.0842.013,197.80088,-23.40355,57983.232750,30.0,i,18.14,06.56,00.21
00103,RINGS.V3.skycell.0842.003,197.80277,-23.80466,57983.232750,30.0,i,18.18,06.56,00.21
00104,RINGS.V3.skycell.0759.093,198.22018,-24.19137,57983.232750,30.0,i,18.19,06.56,00.21
00105,RINGS.V3.skycell.0759.083,198.22240,-24.59276,57983.232750,30.0,i,17.84,06.56,00.21
00106,RINGS.V3.skycell.0842.052,198.22706,-21.79584,57983.232750,30.0,i,18.32,06.56,00.21
00107,RINGS.V3.skycell.0842.042,198.23014,-22.19722,57983.232750,30.0,i,18.09,06.56,00.21
00108,RINGS.V3.skycell.0842.032,198.23323,-22.59859,57983.232750,30.0,i,18.23,06.56,00.21
00109,RINGS.V3.skycell.0842.022,198.23634,-22.99989,57983.232750,30.0,i,17.89,06.56,00.21
00110,RINGS.V3.skycell.0842.012,198.23946,-23.40110,57983.232750,30.0,i,18.19,06.56,00.21
00111,RINGS.V3.skycell.0842.002,198.24260,-23.80217,57983.232750,30.0,i,18.21,06.56,00.21
00112,RINGS.V3.skycell.0759.092,198.65951,-24.18885,57983.232750,30.0,i,17.97,06.56,00.21
00113,RINGS.V3.skycell.0759.082,198.66322,-24.59019,57983.232750,30.0,i,18.14,06.56,00.21
00114,RINGS.V3.skycell.0842.041,198.66486,-22.19376,57983.232750,30.0,i,18.15,06.56,00.21
00115,RINGS.V3.skycell.0842.031,198.66919,-22.59506,57983.232750,30.0,i,18.08,06.56,00.21
00116,RINGS.V3.skycell.0842.021,198.67354,-22.99629,57983.232750,30.0,i,17.98,06.56,00.21
00117,RINGS.V3.skycell.0842.011,198.67791,-23.39743,57983.232750,30.0,i,18.12,06.56,00.21
00118,RINGS.V3.skycell.0842.001,198.68231,-23.79843,57983.232750,30.0,i,18.19,06.56,00.21
00119,RINGS.V3.skycell.0759.091,199.09871,-24.18507,57983.232750,30.0,i,18.06,06.56,00.21
00120,RINGS.V3.skycell.0842.020,199.11056,-22.99149,57983.232750,30.0,i,18.04,06.56,00.21
00121,RINGS.V3.skycell.0842.010,199.11618,-23.39254,57983.232750,30.0,i,18.10,06.56,00.21
00122,RINGS.V3.skycell.0842.000,199.12183,-23.79345,57983.232750,30.0,i,18.09,06.56,00.21
00123,RINGS.V3.skycell.0843.009,199.44965,-23.79345,57983.232750,30.0,i,18.11,06.56,00.21
00124,RINGS.V3.skycell.0843.019,199.45531,-23.39254,57983.232750,30.0,i,18.07,06.56,00.21
00125,RINGS.V3.skycell.0759.090,199.53773,-24.18004,57983.232750,30.0,i,18.14,06.56,00.21
00126,RINGS.V3.skycell.0842.005,196.92292,-23.80591,57983.233610,30.0,y,17.59,06.56,00.21
00127,RINGS.V3.skycell.0842.015,196.92355,-23.40477,57983.233610,30.0,y,17.74,06.56,00.21
00128,RINGS.V3.skycell.0842.025,196.92418,-23.00350,57983.233610,30.0,y,17.67,06.56,00.21
00129,RINGS.V3.skycell.0842.035,196.92480,-22.60212,57983.233610,30.0,y,17.74,06.56,00.21
00130,RINGS.V3.skycell.0842.045,196.92542,-22.20069,57983.233610,30.0,y,17.55,06.56,00.21
00131,RINGS.V3.skycell.0759.095,197.34133,-24.19263,57983.233610,30.0,y,17.75,06.56,00.21
00132,RINGS.V3.skycell.0842.054,197.35975,-21.79923,57983.233610,30.0,y,17.64,06.56,00.21
00133,RINGS.V3.skycell.0842.044,197.36036,-22.20069,57983.233610,30.0,y,17.80,06.56,00.21
00134,RINGS.V3.skycell.0842.034,197.36098,-22.60212,57983.233610,30.0,y,17.79,06.56,00.21
00135,RINGS.V3.skycell.0842.024,197.36160,-23.00350,57983.233610,30.0,y,17.75,06.56,00.21
00136,RINGS.V3.skycell.0842.014,197.36223,-23.40477,57983.233610,30.0,y,17.87,06.56,00.21
00137,RINGS.V3.skycell.0842.004,197.36286,-23.80591,57983.233610,30.0,y,17.82,06.56,00.21
00138,RINGS.V3.skycell.0759.094,197.78077,-24.19263,57983.233610,30.0,y,17.83,06.56,00.21
00139,RINGS.V3.skycell.0759.084,197.78151,-24.59405,57983.233610,30.0,y,17.56,06.56,00.21
00140,RINGS.V3.skycell.0842.053,197.79344,-21.79810,57983.233610,30.0,y,17.84,06.56,00.21
00141,RINGS.V3.skycell.0842.043,197.79529,-22.19953,57983.233610,30.0,y,17.84,06.56,00.21
00142,RINGS.V3.skycell.0842.033,197.79714,-22.60094,57983.233610,30.0,y,17.82,06.56,00.21
00143,RINGS.V3.skycell.0842.023,197.79901,-23.00230,57983.233610,30.0,y,17.82,06.56,00.21
00144,RINGS.V3.skycell.0842.013,197.80088,-23.40355,57983.233610,30.0,y,17.80,06.56,00.21
00145,RINGS.V3.skycell.0842.003,197.80277,-23.80466,57983.233610,30.0,y,17.82,06.56,00.21
00146,RINGS.V3.skycell.0759.093,198.22018,-24.19137,57983.233610,30.0,y,17.91,06.56,00.21
00147,RINGS.V3.skycell.0759.083,198.22240,-24.59276,57983.233610,30.0,y,17.61,06.56,00.21
00148,RINGS.V3.skycell.0842.052,198.22706,-21.79584,57983.233610,30.0,y,17.72,06.56,00.21
00149,RINGS.V3.skycell.0842.042,198.23014,-22.19722,57983.233610,30.0,y,17.86,06.56,00.21
00150,RINGS.V3.skycell.0842.032,198.23323,-22.59859,57983.233610,30.0,y,17.84,06.56,00.21
00151,RINGS.V3.skycell.0842.022,198.23634,-22.99989,57983.233610,30.0,y,17.72,06.56,00.21
00152,RINGS.V3.skycell.0842.012,198.23946,-23.40110,57983.233610,30.0,y,17.74,06.56,00.21
00153,RINGS.V3.skycell.0842.002,198.24260,-23.80217,57983.233610,30.0,y,17.90,06.56,00.21
00154,RINGS.V3.skycell.0759.092,198.65951,-24.18885,57983.233610,30.0,y,17.86,06.56,00.21
00155,RINGS.V3.skycell.0759.082,198.66322,-24.59019,57983.233610,30.0,y,17.76,06.56,00.21
00156,RINGS.V3.skycell.0842.041,198.66486,-22.19376,57983.233610,30.0,y,17.88,06.56,00.21
00157,RINGS.V3.skycell.0842.031,198.66919,-22.59506,57983.233610,30.0,y,17.91,06.56,00.21
00158,RINGS.V3.skycell.0842.021,198.67354,-22.99629,57983.233610,30.0,y,17.79,06.56,00.21
00159,RINGS.V3.skycell.0842.011,198.67791,-23.39743,57983.233610,30.0,y,17.80,06.56,00.21
00160,RINGS.V3.skycell.0842.001,198.68231,-23.79843,57983.233610,30.0,y,17.89,06.56,00.21
00161,RINGS.V3.skycell.0759.091,199.09871,-24.18507,57983.233610,30.0,y,17.78,06.56,00.21
00162,RINGS.V3.skycell.0842.020,199.11056,-22.99149,57983.233610,30.0,y,17.87,06.56,00.21
00163,RINGS.V3.skycell.0842.010,199.11618,-23.39254,57983.233610,30.0,y,17.81,06.56,00.21
00164,RINGS.V3.skycell.0842.000,199.12183,-23.79345,57983.233610,30.0,y,17.87,06.56,00.21
00165,RINGS.V3.skycell.0843.009,199.44965,-23.79345,57983.233610,30.0,y,17.70,06.56,00.21
00166,RINGS.V3.skycell.0843.019,199.45531,-23.39254,57983.233610,30.0,y,17.88,06.56,00.21
00167,RINGS.V3.skycell.0759.090,199.53773,-24.18004,57983.233610,30.0,y,17.60,06.56,00.21
00168,RINGS.V3.skycell.0842.005,196.92292,-23.80591,57983.234120,30.0,z,18.16,06.56,00.21
00169,RINGS.V3.skycell.0842.015,196.92355,-23.40477,57983.234120,30.0,z,18.29,06.56,00.21
00170,RINGS.V3.skycell.0842.025,196.92418,-23.00350,57983.234120,30.0,z,17.95,06.56,00.21
00171,RINGS.V3.skycell.0842.035,196.92480,-22.60212,57983.234120,30.0,z,18.02,06.56,00.21
00172,RINGS.V3.skycell.0842.045,196.92542,-22.20069,57983.234120,30.0,z,18.15,06.56,00.21
00173,RINGS.V3.skycell.0759.095,197.34133,-24.19263,57983.234120,30.0,z,18.04,06.56,00.21
00174,RINGS.V3.skycell.0842.054,197.35975,-21.79923,57983.234120,30.0,z,18.13,06.56,00.21
00175,RINGS.V3.skycell.0842.044,197.36036,-22.20069,57983.234120,30.0,z,18.14,06.56,00.21
00176,RINGS.V3.skycell.0842.034,197.36098,-22.60212,57983.234120,30.0,z,18.14,06.56,00.21
00177,RINGS.V3.skycell.0842.024,197.36160,-23.00350,57983.234120,30.0,z,18.13,06.56,00.21
00178,RINGS.V3.skycell.0842.014,197.36223,-23.40477,57983.234120,30.0,z,18.24,06.56,00.21
00179,RINGS.V3.skycell.0842.004,197.36286,-23.80591,57983.234120,30.0,z,18.17,06.56,00.21
00180,RINGS.V3.skycell.0759.094,197.78077,-24.19263,57983.234120,30.0,z,18.16,06.56,00.21
00181,RINGS.V3.skycell.0759.084,197.78151,-24.59405,57983.234120,30.0,z,17.80,06.56,00.21
00182,RINGS.V3.skycell.0842.053,197.79344,-21.79810,57983.234120,30.0,z,18.03,06.56,00.21
00183,RINGS.V3.skycell.0842.043,197.79529,-22.19953,57983.234120,30.0,z,18.12,06.56,00.21
00184,RINGS.V3.skycell.0842.033,197.79714,-22.60094,57983.234120,30.0,z,18.06,06.56,00.21
00185,RINGS.V3.skycell.0842.023,197.79901,-23.00230,57983.234120,30.0,z,18.25,06.56,00.21
00186,RINGS.V3.skycell.0842.013,197.80088,-23.40355,57983.234120,30.0,z,18.27,06.56,00.21
00187,RINGS.V3.skycell.0842.003,197.80277,-23.80466,57983.234120,30.0,z,18.24,06.56,00.21
00188,RINGS.V3.skycell.0759.093,198.22018,-24.19137,57983.234120,30.0,z,18.15,06.56,00.21
00189,RINGS.V3.skycell.0759.083,198.22240,-24.59276,57983.234120,30.0,z,17.29,06.56,00.21
00190,RINGS.V3.skycell.0842.052,198.22706,-21.79584,57983.234120,30.0,z,18.06,06.56,00.21
00191,RINGS.V3.skycell.0842.042,198.23014,-22.19722,57983.234120,30.0,z,18.26,06.56,00.21
00192,RINGS.V3.skycell.0842.032,198.23323,-22.59859,57983.234120,30.0,z,18.19,06.56,00.21
00193,RINGS.V3.skycell.0842.022,198.23634,-22.99989,57983.234120,30.0,z,18.05,06.56,00.21
00194,RINGS.V3.skycell.0842.012,198.23946,-23.40110,57983.234120,30.0,z,18.37,06.56,00.21
00195,RINGS.V3.skycell.0842.002,198.24260,-23.80217,57983.234120,30.0,z,18.25,06.56,00.21
00196,RINGS.V3.skycell.0759.092,198.65951,-24.18885,57983.234120,30.0,z,17.94,06.56,00.21
00197,RINGS.V3.skycell.0759.082,198.66322,-24.59019,57983.234120,30.0,z,17.90,06.56,00.21
00198,RINGS.V3.skycell.0842.041,198.66486,-22.19376,57983.234120,30.0,z,18.16,06.56,00.21
00199,RINGS.V3.skycell.0842.031,198.66919,-22.59506,57983.234120,30.0,z,18.24,06.56,00.21
00200,RINGS.V3.skycell.0842.021,198.67354,-22.99629,57983.234120,30.0,z,18.11,06.56,00.21
00201,RINGS.V3.skycell.0842.011,198.67791,-23.39743,57983.234120,30.0,z,18.02,06.56,00.21
00202,RINGS.V3.skycell.0842.001,198.68231,-23.79843,57983.234120,30.0,z,18.10,06.56,00.21
00203,RINGS.V3.skycell.0759.091,199.09871,-24.18507,57983.234120,30.0,z,17.99,06.56,00.21
00204,RINGS.V3.skycell.0842.020,199.11056,-22.99149,57983.234120,30.0,z,18.16,06.56,00.21
00205,RINGS.V3.skycell.0842.010,199.11618,-23.39254,57983.234120,30.0,z,18.02,06.56,00.21
00206,RINGS.V3.skycell.0842.000,199.12183,-23.79345,57983.234120,30.0,z,18.04,06.56,00.21
00207,RINGS.V3.skycell.0843.009,199.44965,-23.79345,57983.234120,30.0,z,17.97,06.56,00.21
00208,RINGS.V3.skycell.0843.019,199.45531,-23.39254,57983.234120,30.0,z,18.17,06.56,00.21
00209,RINGS.V3.skycell.0759.090,199.53773,-24.18004,57983.234120,30.0,z,17.72,06.56,00.21
00210,RINGS.V3.skycell.0842.005,196.92292,-23.80591,57983.234634,30.0,i,18.32,06.56,00.21
00211,RINGS.V3.skycell.0842.015,196.92355,-23.40477,57983.234634,30.0,i,18.46,06.56,00.21
00212,RINGS.V3.skycell.0842.025,196.92418,-23.00350,57983.234634,30.0,i,18.16,06.56,00.21
00213,RINGS.V3.skycell.0842.035,196.92480,-22.60212,57983.234634,30.0,i,18.30,06.56,00.21
00214,RINGS.V3.skycell.0842.045,196.92542,-22.20069,57983.234634,30.0,i,18.25,06.56,00.21
00215,RINGS.V3.skycell.0759.095,197.34133,-24.19263,57983.234634,30.0,i,18.36,06.56,00.21
00216,RINGS.V3.skycell.0842.054,197.35975,-21.79923,57983.234634,30.0,i,18.34,06.56,00.21
00217,RINGS.V3.skycell.0842.044,197.36036,-22.20069,57983.234634,30.0,i,18.17,06.56,00.21
00218,RINGS.V3.skycell.0842.034,197.36098,-22.60212,57983.234634,30.0,i,18.22,06.56,00.21
00219,RINGS.V3.skycell.0842.024,197.36160,-23.00350,57983.234634,30.0,i,18.29,06.56,00.21
00220,RINGS.V3.skycell.0842.014,197.36223,-23.40477,57983.234634,30.0,i,18.48,06.56,00.21
00221,RINGS.V3.skycell.0842.004,197.36286,-23.80591,57983.234634,30.0,i,18.43,06.56,00.21
00222,RINGS.V3.skycell.0759.094,197.78077,-24.19263,57983.234634,30.0,i,18.52,06.56,00.21
00223,RINGS.V3.skycell.0759.084,197.78151,-24.59405,57983.234634,30.0,i,18.29,06.56,00.21
00224,RINGS.V3.skycell.0842.053,197.79344,-21.79810,57983.234634,30.0,i,18.16,06.56,00.21
00225,RINGS.V3.skycell.0842.043,197.79529,-22.19953,57983.234634,30.0,i,18.45,06.56,00.21
00226,RINGS.V3.skycell.0842.033,197.79714,-22.60094,57983.234634,30.0,i,18.26,06.56,00.21
00227,RINGS.V3.skycell.0842.023,197.79901,-23.00230,57983.234634,30.0,i,18.41,06.56,00.21
00228,RINGS.V3.skycell.0842.013,197.80088,-23.40355,57983.234634,30.0,i,18.36,06.56,00.21
00229,RINGS.V3.skycell.0842.003,197.80277,-23.80466,57983.234634,30.0,i,18.54,06.56,00.21
00230,RINGS.V3.skycell.0759.093,198.22018,-24.19137,57983.234634,30.0,i,18.55,06.56,00.21
00231,RINGS.V3.skycell.0759.083,198.22240,-24.59276,57983.234634,30.0,i,18.44,06.56,00.21
00232,RINGS.V3.skycell.0842.052,198.22706,-21.79584,57983.234634,30.0,i,18.42,06.56,00.21
00233,RINGS.V3.skycell.0842.042,198.23014,-22.19722,57983.234634,30.0,i,18.38,06.56,00.21
00234,RINGS.V3.skycell.0842.032,198.23323,-22.59859,57983.234634,30.0,i,18.39,06.56,00.21
00235,RINGS.V3.skycell.0842.022,198.23634,-22.99989,57983.234634,30.0,i,18.29,06.56,00.21
00236,RINGS.V3.skycell.0842.012,198.23946,-23.40110,57983.234634,30.0,i,18.37,06.56,00.21
00237,RINGS.V3.skycell.0842.002,198.24260,-23.80217,57983.234634,30.0,i,18.45,06.56,00.21
00238,RINGS.V3.skycell.0759.092,198.65951,-24.18885,57983.234634,30.0,i,18.25,06.56,00.21
00239,RINGS.V3.skycell.0759.082,198.66322,-24.59019,57983.234634,30.0,i,18.26,06.56,00.21
00240,RINGS.V3.skycell.0842.041,198.66486,-22.19376,57983.234634,30.0,i,18.35,06.56,00.21
00241,RINGS.V3.skycell.0842.031,198.66919,-22.59506,57983.234634,30.0,i,18.50,06.56,00.21
00242,RINGS.V3.skycell.0842.021,198.67354,-22.99629,57983.234634,30.0,i,18.38,06.56,00.21
00243,RINGS.V3.skycell.0842.011,198.67791,-23.39743,57983.234634,30.0,i,18.19,06.56,00.21
00244,RINGS.V3.skycell.0842.001,198.68231,-23.79843,57983.234634,30.0,i,18.25,06.56,00.21
00245,RINGS.V3.skycell.0759.091,199.09871,-24.18507,57983.234634,30.0,i,18.16,06.56,00.21
00246,RINGS.V3.skycell.0842.020,199.11056,-22.99149,57983.234634,30.0,i,18.38,06.56,00.21
00247,RINGS.V3.skycell.0842.010,199.11618,-23.39254,57983.234634,30.0,i,18.28,06.56,00.21
00248,RINGS.V3.skycell.0842.000,199.12183,-23.79345,57983.234634,30.0,i,18.29,06.56,00.21
00249,RINGS.V3.skycell.0843.009,199.44965,-23.79345,57983.234634,30.0,i,18.29,06.56,00.21
00250,RINGS.V3.skycell.0843.019,199.45531,-23.39254,57983.234634,30.0,i,18.37,06.56,00.21
00251,RINGS.V3.skycell.0759.090,199.53773,-24.18004,57983.234634,30.0,i,18.18,06.56,00.21
