INDEX,EXPID,RA,DEC,MJD,EXPTIME,FILTER,LIM-MAG,CUM-AREA,CUM-LIKELIHOOD
00051,RINGS.V3.skycell.1857.023,40.17587,24.99429,57998.475495,45.0,i,20.76,07.68,00.00
00052,RINGS.V3.skycell.1857.033,40.17813,25.39592,57998.475495,45.0,i,21.12,07.84,00.00
00053,RINGS.V3.skycell.1857.043,40.18040,25.79761,57998.475495,45.0,i,21.15,08.01,00.00
00054,RINGS.V3.skycell.1857.053,40.18269,26.19931,57998.475495,45.0,i,21.11,08.17,00.00
00055,RINGS.V3.skycell.1857.063,40.18499,26.60100,57998.475495,45.0,i,20.70,08.34,00.00
00056,RINGS.V3.skycell.1773.080,40.54475,23.39233,57998.475495,45.0,i,20.86,08.50,00.00
00057,RINGS.V3.skycell.1773.090,40.55040,23.79324,57998.475495,45.0,i,21.16,08.67,00.00
00058,RINGS.V3.skycell.1857.002,40.61073,24.18885,57998.475495,45.0,i,21.18,08.84,00.00
00059,RINGS.V3.skycell.1857.012,40.61444,24.59019,57998.475495,45.0,i,21.23,09.00,00.00
00060,RINGS.V3.skycell.1857.022,40.61818,24.99167,57998.475495,45.0,i,21.05,09.13,00.00
00061,RINGS.V3.skycell.1857.032,40.62194,25.39325,57998.475495,45.0,i,21.04,09.30,00.00
00062,RINGS.V3.skycell.1857.042,40.62573,25.79489,57998.475495,45.0,i,21.09,09.46,00.00
00063,RINGS.V3.skycell.1857.052,40.62954,26.19655,57998.475495,45.0,i,21.08,09.63,00.00
00064,RINGS.V3.skycell.1857.062,40.63338,26.59819,57998.475495,45.0,i,19.87,09.78,00.00
00065,RINGS.V3.skycell.1774.099,40.87824,23.79324,57998.475495,45.0,i,21.15,09.91,00.00
00066,RINGS.V3.skycell.1857.001,41.04993,24.18507,57998.475495,45.0,i,21.14,10.07,00.00
00067,RINGS.V3.skycell.1857.011,41.05513,24.58634,57998.475495,45.0,i,21.13,10.20,00.00
00068,RINGS.V3.skycell.1857.021,41.06036,24.98775,57998.475495,45.0,i,21.02,10.37,00.00
00069,RINGS.V3.skycell.1857.031,41.06562,25.38926,57998.475495,45.0,i,21.01,10.53,00.00
00070,RINGS.V3.skycell.1857.041,41.07092,25.79082,57998.475495,45.0,i,21.02,10.70,00.00
00071,RINGS.V3.skycell.1857.051,41.07626,26.19241,57998.475495,45.0,i,20.90,10.86,00.00
00072,RINGS.V3.skycell.1857.000,41.48895,24.18004,57998.475495,45.0,i,21.06,11.03,00.00
00073,RINGS.V3.skycell.1857.010,41.49563,24.58121,57998.475495,45.0,i,21.04,11.16,00.00
00074,RINGS.V3.skycell.1857.020,41.50235,24.98253,57998.475495,45.0,i,20.97,11.32,00.00
00075,RINGS.V3.skycell.1857.030,41.50912,25.38394,57998.475495,45.0,i,20.93,11.49,00.00
00076,RINGS.V3.skycell.1857.040,41.51593,25.78540,57998.475495,45.0,i,20.93,11.65,00.00
00077,RINGS.V3.skycell.1858.039,41.90567,25.38394,57998.475495,45.0,i,20.70,11.80,00.00
00078,RINGS.V3.skycell.1858.029,41.91244,24.98253,57998.475495,45.0,i,20.79,11.97,00.00
00079,RINGS.V3.skycell.1858.019,41.91916,24.58122,57998.475495,45.0,i,20.84,12.10,00.00
00080,RINGS.V3.skycell.1857.074,39.73730,27.00406,57998.476139,45.0,i,20.64,12.10,00.00
00081,RINGS.V3.skycell.1857.063,40.18499,26.60100,57998.476139,45.0,i,20.76,12.10,00.00
00082,RINGS.V3.skycell.1857.073,40.18731,27.00263,57998.476139,45.0,i,20.89,12.26,00.00
00083,RINGS.V3.skycell.1857.083,40.18965,27.40416,57998.476139,45.0,i,20.97,12.26,00.00
00084,RINGS.V3.skycell.1857.093,40.19200,27.80555,57998.476139,45.0,i,21.04,12.43,00.00
00085,RINGS.V3.skycell.1939.006,40.32818,28.18977,57998.476139,45.0,i,21.07,12.59,00.00
00086,RINGS.V3.skycell.1857.052,40.62954,26.19655,57998.476139,45.0,i,20.59,12.59,00.00
00087,RINGS.V3.skycell.1857.062,40.63338,26.59819,57998.476139,45.0,i,20.79,12.59,00.00
00088,RINGS.V3.skycell.1857.072,40.63725,26.99977,57998.476139,45.0,i,20.73,12.76,00.00
00089,RINGS.V3.skycell.1857.082,40.64114,27.40125,57998.476139,45.0,i,20.84,12.89,00.00
00090,RINGS.V3.skycell.1857.092,40.64506,27.80259,57998.476139,45.0,i,20.95,13.09,00.00
00091,RINGS.V3.skycell.1939.015,40.78352,28.59297,57998.476139,45.0,i,20.98,13.22,00.00
00092,RINGS.V3.skycell.1939.005,40.78444,28.19128,57998.476139,45.0,i,21.03,13.39,00.00
00093,RINGS.V3.skycell.1857.051,41.07626,26.19241,57998.476139,45.0,i,20.88,13.39,00.00
00094,RINGS.V3.skycell.1857.061,41.08163,26.59398,57998.476139,45.0,i,20.93,13.56,00.00
00095,RINGS.V3.skycell.1857.071,41.08704,26.99548,57998.476139,45.0,i,20.83,13.72,00.00
00096,RINGS.V3.skycell.1857.081,41.09249,27.39689,57998.476139,45.0,i,20.89,13.87,00.00
00097,RINGS.V3.skycell.1857.091,41.09798,27.79816,57998.476139,45.0,i,21.04,14.03,00.00
00098,RINGS.V3.skycell.1939.004,41.24072,28.19128,57998.476139,45.0,i,20.98,14.19,00.00
00099,RINGS.V3.skycell.1939.014,41.24163,28.59297,57998.476139,45.0,i,20.98,14.32,00.00
00100,RINGS.V3.skycell.1939.024,41.24255,28.99480,57998.476139,45.0,i,20.81,14.49,00.00
00101,RINGS.V3.skycell.1857.050,41.52279,26.18689,57998.476139,45.0,i,21.01,14.66,00.00
00102,RINGS.V3.skycell.1857.060,41.52969,26.58836,57998.476139,45.0,i,20.95,14.86,00.00
00103,RINGS.V3.skycell.1857.070,41.53664,26.98977,57998.476139,45.0,i,20.96,14.99,00.00
00104,RINGS.V3.skycell.1857.080,41.54365,27.39108,57998.476139,45.0,i,20.60,15.15,00.00
00105,RINGS.V3.skycell.1857.090,41.55070,27.79225,57998.476139,45.0,i,20.92,15.32,00.00
00106,RINGS.V3.skycell.1939.003,41.69698,28.18977,57998.476139,45.0,i,21.02,15.50,00.00
00107,RINGS.V3.skycell.1939.013,41.69971,28.59143,57998.476139,45.0,i,21.00,15.66,00.00
00108,RINGS.V3.skycell.1939.023,41.70247,28.99324,57998.476139,45.0,i,20.80,15.85,00.00
00109,RINGS.V3.skycell.1858.099,41.86410,27.79225,57998.476139,45.0,i,20.92,15.95,00.00
00110,RINGS.V3.skycell.1858.089,41.87115,27.39108,57998.476139,45.0,i,20.92,16.05,00.00
00111,RINGS.V3.skycell.1858.079,41.87815,26.98977,57998.476139,45.0,i,21.08,16.16,00.00
00112,RINGS.V3.skycell.1858.069,41.88510,26.58836,57998.476139,45.0,i,21.01,16.29,00.00
00113,RINGS.V3.skycell.1858.059,41.89200,26.18689,57998.476139,45.0,i,21.02,16.44,00.00
00114,RINGS.V3.skycell.1939.002,42.15315,28.18674,57998.476139,45.0,i,20.98,16.62,00.00
00115,RINGS.V3.skycell.1939.012,42.15770,28.58836,57998.476139,45.0,i,20.94,16.75,00.00
00116,RINGS.V3.skycell.1939.022,42.16229,28.99011,57998.476139,45.0,i,20.18,16.90,00.00
00117,RINGS.V3.skycell.1858.098,42.31681,27.79816,57998.476139,45.0,i,20.93,17.10,00.00
00118,RINGS.V3.skycell.1858.088,42.32230,27.39689,57998.476139,45.0,i,20.94,17.26,00.00
00119,RINGS.V3.skycell.1858.078,42.32775,26.99548,57998.476139,45.0,i,21.01,17.39,00.00
00120,RINGS.V3.skycell.1858.068,42.33316,26.59398,57998.476139,45.0,i,21.01,17.55,00.00
00121,RINGS.V3.skycell.1858.058,42.33853,26.19241,57998.476139,45.0,i,20.99,17.72,00.00
00122,RINGS.V3.skycell.1939.001,42.60917,28.18221,57998.476139,45.0,i,20.99,17.87,00.00
00123,RINGS.V3.skycell.1939.011,42.61555,28.58374,57998.476139,45.0,i,20.87,18.01,00.00
00124,RINGS.V3.skycell.1858.097,42.76973,27.80259,57998.476139,45.0,i,20.95,18.18,00.00
00125,RINGS.V3.skycell.1858.087,42.77365,27.40125,57998.476139,45.0,i,20.93,18.31,00.00
00126,RINGS.V3.skycell.1858.077,42.77754,26.99977,57998.476139,45.0,i,20.96,18.46,00.00
00127,RINGS.V3.skycell.1858.067,42.78141,26.59819,57998.476139,45.0,i,20.95,18.63,00.00
00128,RINGS.V3.skycell.1939.000,43.06500,28.17616,57998.476139,45.0,i,20.84,18.78,00.00
00129,RINGS.V3.skycell.1858.096,43.22279,27.80555,57998.476139,45.0,i,20.83,18.94,00.00
00130,RINGS.V3.skycell.1858.086,43.22514,27.40416,57998.476139,45.0,i,20.80,19.07,00.00
00131,RINGS.V3.skycell.1858.076,43.22748,27.00263,57998.476139,45.0,i,20.36,19.24,00.00
00132,RINGS.V3.skycell.1858.096,43.22279,27.80555,57998.476785,45.0,i,21.09,19.24,00.00
00133,RINGS.V3.skycell.1858.086,43.22514,27.40416,57998.476785,45.0,i,20.98,19.24,00.00
00134,RINGS.V3.skycell.1858.076,43.22748,27.00263,57998.476785,45.0,i,20.87,19.24,00.00
00135,RINGS.V3.skycell.1858.066,43.22980,26.60100,57998.476785,45.0,i,20.73,19.40,00.00
00136,RINGS.V3.skycell.1940.009,43.51712,28.17616,57998.476785,45.0,i,21.06,19.55,00.00
00137,RINGS.V3.skycell.1858.095,43.67593,27.80703,57998.476785,45.0,i,21.12,19.72,00.00
00138,RINGS.V3.skycell.1858.085,43.67672,27.40561,57998.476785,45.0,i,21.07,19.85,00.00
00139,RINGS.V3.skycell.1858.075,43.67749,27.00406,57998.476785,45.0,i,20.84,20.01,00.00
00140,RINGS.V3.skycell.1858.065,43.67827,26.60241,57998.476785,45.0,i,20.90,20.18,00.00
00141,RINGS.V3.skycell.1940.018,43.96657,28.58374,57998.476785,45.0,i,21.04,20.31,00.00
00142,RINGS.V3.skycell.1940.008,43.97294,28.18221,57998.476785,45.0,i,21.05,20.48,00.00
00143,RINGS.V3.skycell.1858.054,44.12600,26.20069,57998.476785,45.0,i,20.94,20.65,00.00
00144,RINGS.V3.skycell.1858.064,44.12677,26.60241,57998.476785,45.0,i,21.03,20.81,00.00
00145,RINGS.V3.skycell.1858.074,44.12754,27.00406,57998.476785,45.0,i,20.93,20.98,00.00
00146,RINGS.V3.skycell.1858.084,44.12832,27.40561,57998.476785,45.0,i,21.04,21.11,00.00
00147,RINGS.V3.skycell.1858.094,44.12910,27.80703,57998.476785,45.0,i,21.12,21.27,00.00
00148,RINGS.V3.skycell.1940.027,44.41982,28.99011,57998.476785,45.0,i,20.53,21.45,00.00
00149,RINGS.V3.skycell.1940.017,44.42441,28.58836,57998.476785,45.0,i,21.07,21.61,00.00
00150,RINGS.V3.skycell.1940.007,44.42897,28.18674,57998.476785,45.0,i,21.09,21.81,00.00
00151,RINGS.V3.skycell.1858.053,44.57293,26.19931,57998.476785,45.0,i,21.04,21.97,00.00
00152,RINGS.V3.skycell.1858.063,44.57524,26.60100,57998.476785,45.0,i,21.07,22.14,00.00
00153,RINGS.V3.skycell.1858.073,44.57756,27.00263,57998.476785,45.0,i,21.06,22.29,00.00
00154,RINGS.V3.skycell.1858.083,44.57989,27.40416,57998.476785,45.0,i,20.92,22.42,00.00
00155,RINGS.V3.skycell.1858.093,44.58225,27.80555,57998.476785,45.0,i,21.14,22.60,00.00
00156,RINGS.V3.skycell.1940.026,44.87965,28.99324,57998.476785,45.0,i,20.75,22.77,00.00
00157,RINGS.V3.skycell.1940.016,44.88241,28.59143,57998.476785,45.0,i,21.12,22.90,00.00
00158,RINGS.V3.skycell.1940.006,44.88514,28.18977,57998.476785,45.0,i,21.14,23.05,00.00
00159,RINGS.V3.skycell.1858.042,45.01597,25.79489,57998.476785,45.0,i,20.24,23.21,00.00
00160,RINGS.V3.skycell.1858.052,45.01978,26.19655,57998.476785,45.0,i,21.10,23.38,00.00
00161,RINGS.V3.skycell.1858.062,45.02362,26.59819,57998.476785,45.0,i,21.16,23.54,00.00
00162,RINGS.V3.skycell.1858.072,45.02749,26.99977,57998.476785,45.0,i,21.17,23.71,00.00
00163,RINGS.V3.skycell.1858.082,45.03138,27.40125,57998.476785,45.0,i,21.01,23.84,00.00
00164,RINGS.V3.skycell.1858.092,45.03530,27.80259,57998.476785,45.0,i,21.10,24.00,00.00
00165,RINGS.V3.skycell.1940.015,45.34048,28.59297,57998.476785,45.0,i,21.06,24.13,00.00
00166,RINGS.V3.skycell.1940.005,45.34140,28.19128,57998.476785,45.0,i,21.07,24.30,00.00
00167,RINGS.V3.skycell.1858.051,45.46650,26.19241,57998.476785,45.0,i,21.08,24.46,00.00
00168,RINGS.V3.skycell.1858.061,45.47188,26.59398,57998.476785,45.0,i,21.07,24.63,00.00
00169,RINGS.V3.skycell.1858.071,45.47729,26.99548,57998.476785,45.0,i,21.12,24.76,00.00
00170,RINGS.V3.skycell.1858.081,45.48273,27.39689,57998.476785,45.0,i,21.05,24.92,00.00
00171,RINGS.V3.skycell.1858.091,45.48822,27.79816,57998.476785,45.0,i,21.00,25.11,00.00
00172,RINGS.V3.skycell.1940.004,45.79768,28.19128,57998.476785,45.0,i,21.08,25.27,00.00
00173,RINGS.V3.skycell.1940.014,45.79859,28.59297,57998.476785,45.0,i,20.72,25.40,00.00
00174,RINGS.V3.skycell.1858.060,45.91993,26.58836,57998.476785,45.0,i,21.07,25.60,00.00
00175,RINGS.V3.skycell.1858.070,45.92689,26.98977,57998.476785,45.0,i,21.04,25.76,00.00
00176,RINGS.V3.skycell.1858.080,45.93389,27.39108,57998.476785,45.0,i,21.04,25.91,00.00
00177,RINGS.V3.skycell.1858.090,45.94094,27.79225,57998.476785,45.0,i,21.06,26.08,00.00
00178,RINGS.V3.skycell.1940.003,46.25394,28.18977,57998.476785,45.0,i,20.75,26.25,00.00
00179,RINGS.V3.skycell.1859.099,46.25434,27.79225,57998.476785,45.0,i,20.90,26.35,00.00
00180,RINGS.V3.skycell.1859.089,46.26139,27.39108,57998.476785,45.0,i,20.87,26.45,00.00
00181,RINGS.V3.skycell.1859.079,46.26839,26.98977,57998.476785,45.0,i,20.96,26.53,00.00
00182,RINGS.V3.skycell.1939.034,41.24348,29.39673,57998.477431,45.0,i,20.96,26.53,00.00
00183,RINGS.V3.skycell.1939.044,41.24441,29.79872,57998.477431,45.0,i,21.01,26.53,00.00
00184,RINGS.V3.skycell.1939.054,41.24535,30.20073,57998.477431,45.0,i,21.10,26.53,00.00
00185,RINGS.V3.skycell.1939.064,41.24630,30.60272,57998.477431,45.0,i,20.69,26.69,00.00
00186,RINGS.V3.skycell.1939.023,41.70247,28.99324,57998.477431,45.0,i,20.91,26.69,00.00
00187,RINGS.V3.skycell.1939.033,41.70524,29.39514,57998.477431,45.0,i,20.84,26.88,00.00
00188,RINGS.V3.skycell.1939.043,41.70804,29.79710,57998.477431,45.0,i,20.95,27.04,00.00
00189,RINGS.V3.skycell.1939.053,41.71087,30.19909,57998.477431,45.0,i,21.10,27.24,00.00
00190,RINGS.V3.skycell.1939.063,41.71371,30.60105,57998.477431,45.0,i,21.05,27.43,00.00
00191,RINGS.V3.skycell.1939.073,41.71658,31.00295,57998.477431,45.0,i,20.88,27.59,00.00
00192,RINGS.V3.skycell.1939.012,42.15770,28.58836,57998.477431,45.0,i,20.68,27.59,00.00
00193,RINGS.V3.skycell.1939.022,42.16229,28.99011,57998.477431,45.0,i,20.93,27.59,00.00
00194,RINGS.V3.skycell.1939.032,42.16692,29.39196,57998.477431,45.0,i,20.92,27.76,00.00
00195,RINGS.V3.skycell.1939.042,42.17159,29.79387,57998.477431,45.0,i,20.97,27.89,00.00
00196,RINGS.V3.skycell.1939.052,42.17629,30.19580,57998.477431,45.0,i,21.12,28.05,00.00
00197,RINGS.V3.skycell.1939.062,42.18103,30.59771,57998.477431,45.0,i,21.09,28.22,00.00
00198,RINGS.V3.skycell.1939.072,42.18581,30.99956,57998.477431,45.0,i,20.93,28.35,00.00
00199,RINGS.V3.skycell.1939.082,42.19063,31.40131,57998.477431,45.0,i,20.63,28.51,00.00
00200,RINGS.V3.skycell.1939.011,42.61555,28.58374,57998.477431,45.0,i,20.92,28.51,00.00
00201,RINGS.V3.skycell.1939.021,42.62197,28.98542,57998.477431,45.0,i,20.98,28.68,00.00
00202,RINGS.V3.skycell.1939.031,42.62845,29.38719,57998.477431,45.0,i,20.99,28.84,00.00
00203,RINGS.V3.skycell.1939.041,42.63498,29.78902,57998.477431,45.0,i,20.94,28.97,00.00
00204,RINGS.V3.skycell.1939.051,42.64156,30.19087,57998.477431,45.0,i,21.06,29.14,00.00
00205,RINGS.V3.skycell.1939.061,42.64820,30.59270,57998.477431,45.0,i,21.02,29.30,00.00
00206,RINGS.V3.skycell.1939.071,42.65489,30.99447,57998.477431,45.0,i,21.02,29.43,00.00
00207,RINGS.V3.skycell.1939.081,42.66163,31.39614,57998.477431,45.0,i,20.87,29.62,00.00
00208,RINGS.V3.skycell.1939.010,43.07319,28.57759,57998.477431,45.0,i,21.05,29.76,00.00
00209,RINGS.V3.skycell.1939.020,43.08145,28.97916,57998.477431,45.0,i,21.04,29.91,00.00
00210,RINGS.V3.skycell.1939.030,43.08977,29.38083,57998.477431,45.0,i,21.04,30.08,00.00
00211,RINGS.V3.skycell.1939.040,43.09816,29.78256,57998.477431,45.0,i,20.99,30.21,00.00
00212,RINGS.V3.skycell.1939.050,43.10662,30.18430,57998.477431,45.0,i,20.97,30.41,00.00
00213,RINGS.V3.skycell.1939.060,43.11514,30.58603,57998.477431,45.0,i,20.94,30.61,00.00
00214,RINGS.V3.skycell.1939.070,43.12374,30.98769,57998.477431,45.0,i,21.08,30.77,00.00
00215,RINGS.V3.skycell.1939.080,43.13241,31.38926,57998.477431,45.0,i,20.79,30.94,00.00
00216,RINGS.V3.skycell.1940.089,43.44971,31.38925,57998.477431,45.0,i,20.51,31.07,00.00
00217,RINGS.V3.skycell.1940.079,43.45837,30.98769,57998.477431,45.0,i,20.97,31.17,00.00
00218,RINGS.V3.skycell.1940.069,43.46697,30.58602,57998.477431,45.0,i,20.95,31.30,00.00
00219,RINGS.V3.skycell.1940.059,43.47550,30.18430,57998.477431,45.0,i,20.95,31.43,00.00
00220,RINGS.V3.skycell.1940.049,43.48396,29.78255,57998.477431,45.0,i,21.06,31.57,00.00
00221,RINGS.V3.skycell.1940.039,43.49235,29.38083,57998.477431,45.0,i,21.02,31.72,00.00
00222,RINGS.V3.skycell.1940.029,43.50067,28.97916,57998.477431,45.0,i,21.05,31.89,00.00
00223,RINGS.V3.skycell.1940.019,43.50893,28.57759,57998.477431,45.0,i,21.06,32.02,00.00
00224,RINGS.V3.skycell.1940.078,43.92723,30.99447,57998.477431,45.0,i,20.92,32.16,00.00
00225,RINGS.V3.skycell.1940.068,43.93392,30.59270,57998.477431,45.0,i,20.98,32.33,00.00
00226,RINGS.V3.skycell.1940.058,43.94055,30.19087,57998.477431,45.0,i,21.01,32.48,00.00
00227,RINGS.V3.skycell.1940.048,43.94714,29.78902,57998.477431,45.0,i,21.02,32.61,00.00
00228,RINGS.V3.skycell.1940.038,43.95367,29.38719,57998.477431,45.0,i,21.04,32.78,00.00
00229,RINGS.V3.skycell.1940.028,43.96014,28.98541,57998.477431,45.0,i,21.03,32.94,00.00
00230,RINGS.V3.skycell.1940.067,44.40108,30.59771,57998.477431,45.0,i,20.74,33.10,00.00
00231,RINGS.V3.skycell.1940.057,44.40582,30.19580,57998.477431,45.0,i,20.76,33.27,00.00
00232,RINGS.V3.skycell.1940.047,44.41053,29.79387,57998.477431,45.0,i,20.85,33.40,00.00
00233,RINGS.V3.skycell.1940.037,44.41519,29.39196,57998.477431,45.0,i,20.72,33.56,00.00
00234,RINGS.V3.skycell.2018.015,42.39299,32.59200,57998.478076,45.0,i,20.89,33.72,00.00
00235,RINGS.V3.skycell.2018.005,42.39410,32.18996,57998.478076,45.0,i,20.86,33.91,00.00
00236,RINGS.V3.skycell.1939.091,42.66843,31.79768,57998.478076,45.0,i,20.80,34.07,00.00
00237,RINGS.V3.skycell.2018.004,42.86857,32.18996,57998.478076,45.0,i,20.92,34.24,00.00
00238,RINGS.V3.skycell.2018.014,42.86967,32.59200,57998.478076,45.0,i,21.10,34.37,00.00
00239,RINGS.V3.skycell.2018.024,42.87079,32.99418,57998.478076,45.0,i,21.07,34.53,00.00
00240,RINGS.V3.skycell.2018.034,42.87191,33.39646,57998.478076,45.0,i,20.85,34.66,00.00
00241,RINGS.V3.skycell.1939.080,43.13241,31.38926,57998.478076,45.0,i,20.80,34.66,00.00
00242,RINGS.V3.skycell.1939.090,43.14114,31.79068,57998.478076,45.0,i,20.83,34.79,00.00
00243,RINGS.V3.skycell.2018.003,43.34300,32.18819,57998.478076,45.0,i,20.97,34.95,00.00
00244,RINGS.V3.skycell.2018.013,43.34632,32.59020,57998.478076,45.0,i,21.09,35.08,00.00
00245,RINGS.V3.skycell.2018.023,43.34966,32.99235,57998.478076,45.0,i,21.07,35.25,00.00
00246,RINGS.V3.skycell.2018.033,43.35304,33.39460,57998.478076,45.0,i,20.98,35.38,00.00
00247,RINGS.V3.skycell.2018.043,43.35645,33.79691,57998.478076,45.0,i,20.78,35.58,00.00
00248,RINGS.V3.skycell.1940.099,43.44097,31.79068,57998.478076,45.0,i,20.96,35.66,00.00
00249,RINGS.V3.skycell.1940.089,43.44971,31.38925,57998.478076,45.0,i,20.89,35.66,00.00
00250,RINGS.V3.skycell.1940.079,43.45837,30.98769,57998.478076,45.0,i,20.58,35.66,00.00
00251,RINGS.V3.skycell.2018.002,43.81734,32.18465,57998.478076,45.0,i,20.97,35.85,00.00
00252,RINGS.V3.skycell.2018.012,43.82286,32.58661,57998.478076,45.0,i,21.03,36.01,00.00
00253,RINGS.V3.skycell.2018.022,43.82844,32.98870,57998.478076,45.0,i,21.09,36.21,00.00
00254,RINGS.V3.skycell.2018.032,43.83406,33.39089,57998.478076,45.0,i,21.08,36.34,00.00
00255,RINGS.V3.skycell.2018.042,43.83974,33.79314,57998.478076,45.0,i,20.98,36.50,00.00
