INDEX,EXPID,RA,DEC,MJD,EXPTIME,FILTER,LIM-MAG,CUM-AREA,CUM-LIKELIHOOD
00090,TA046N25,46.35301,24.87006,58005.549017,30.0,o,18.31,583.26,00.44
00091,TA048N30,48.61374,29.82120,58005.549476,30.0,o,18.38,583.26,00.44
00092,TA046N25,46.36310,24.85169,58005.549936,30.0,o,18.35,583.26,00.44
00093,TA040N25,40.93165,24.87280,58005.556954,30.0,o,18.31,583.26,00.44
00094,TA042N30,42.91631,29.85557,58005.557871,30.0,o,18.33,583.26,00.44
00095,TA040N25,40.94499,24.94692,58005.563963,30.0,o,18.31,583.31,00.44
00096,TA046N25,46.39025,24.85926,58005.564883,30.0,o,18.33,583.31,00.44
00097,TA051N25,51.82392,24.86219,58005.565341,30.0,o,18.34,583.31,00.44
00098,TA051N25,51.83407,24.84285,58005.565799,30.0,o,18.33,583.31,00.44
00099,TA042N30,42.93071,29.93220,58005.566256,30.0,o,18.34,583.34,00.44
00100,TA048N30,48.61360,29.87286,58005.566722,30.0,o,18.41,583.34,00.44
00101,TA054N30,54.34497,29.81423,58005.567216,30.0,o,18.41,583.34,00.44
00102,TA048N30,48.64435,29.83633,58005.568548,30.0,o,18.40,583.34,00.44
00103,TA057N34,57.85551,34.78403,58005.570194,30.0,o,18.42,596.69,00.45
00104,TA046N25,46.41327,24.93543,58005.573026,30.0,o,18.36,596.69,00.45
00105,TA054N30,54.33935,29.84724,58005.574021,30.0,o,18.45,596.69,00.45
00106,TA051N25,51.86834,24.84209,58005.576151,30.0,o,18.43,596.69,00.45
00107,TA048N30,48.66910,29.91332,58005.577524,30.0,o,18.38,596.69,00.45
00108,TA057N34,57.85219,34.82004,58005.579054,30.0,o,18.42,596.90,00.45
00109,TA060N29,60.07350,29.79871,58005.579513,30.0,o,18.44,615.53,00.45
00110,TA054N30,54.37448,29.82453,58005.583132,30.0,o,18.43,615.53,00.45
00111,TA051N25,51.88237,24.91922,58005.585078,30.0,o,18.38,615.53,00.45
00112,TA057N34,57.89881,34.79684,58005.588137,30.0,o,18.46,615.70,00.45
00113,TA060N29,60.05934,29.83550,58005.588595,30.0,o,18.48,615.71,00.45
00114,TA054N30,54.39962,29.90168,58005.592268,30.0,o,18.40,615.71,00.45
00115,TA057N34,57.91491,34.87332,58005.596995,30.0,o,18.50,616.07,00.45
00116,TA060N29,60.10415,29.81155,58005.597453,30.0,o,18.52,616.21,00.45
00117,TA060N29,60.11984,29.89017,58005.607242,30.0,o,18.45,616.45,00.45
00118,TA051N35,52.67311,34.83244,58006.594432,30.0,o,18.40,621.04,00.46
00119,TA048N40,49.30275,39.88866,58006.597092,30.0,o,18.40,623.08,00.46
00120,TA045N35,46.61188,34.86291,58006.597551,30.0,o,18.32,623.77,00.46
00121,TA052N45,53.97101,44.82729,58006.599123,30.0,o,18.32,624.59,00.46
00122,TA054N39,55.72681,39.81510,58006.603837,30.0,o,18.43,638.69,00.49
00123,TA051N35,52.66875,34.87216,58006.604296,30.0,o,18.36,638.69,00.49
00124,TA048N40,49.34751,39.86814,58006.607012,30.0,o,18.40,638.69,00.49
00125,TA045N35,46.95256,34.79239,58006.607767,30.0,o,18.26,638.69,00.49
00126,TA057N49,58.62066,49.77152,58006.608450,30.0,o,18.30,640.09,00.49
00127,TA052N45,53.96917,44.86726,58006.608909,30.0,o,18.41,640.12,00.49
00128,TA054N39,55.72466,39.85585,58006.613360,30.0,o,18.40,640.12,00.49
00129,TA051N35,52.71408,34.85184,58006.613819,30.0,o,18.41,640.12,00.49
00130,TA048N40,49.73872,39.79514,58006.616773,30.0,o,18.33,640.12,00.49
00131,TA057N49,58.62071,49.81208,58006.617856,30.0,o,18.38,640.28,00.49
00132,TA052N45,54.01561,44.84709,58006.618315,30.0,o,18.38,640.28,00.49
00133,TA060N44,61.52967,44.66800,58006.621663,30.0,o,18.40,646.87,00.50
00134,TA054N39,55.76870,39.83436,58006.622789,30.0,o,18.48,646.99,00.50
00135,TA051N35,53.05312,34.78032,58006.623436,30.0,o,18.42,646.99,00.50
00136,TA065N59,66.58693,59.77192,58006.624062,30.0,o,18.40,648.89,00.50
00137,TA064N54,65.43970,54.77080,58006.626271,30.0,o,18.47,648.89,00.50
00138,TA057N49,58.66744,49.79027,58006.627187,30.0,o,18.49,648.89,00.50
00139,TA052N45,54.44556,44.77099,58006.627878,30.0,o,18.41,648.89,00.50
00140,TA061N39,62.48631,39.64650,58006.628346,30.0,o,18.41,672.98,00.52
00141,TA060N44,61.09413,44.86370,58006.631187,30.0,o,18.36,672.98,00.52
00142,TA054N39,56.14949,39.76090,58006.632271,30.0,o,18.26,672.98,00.52
00143,TA065N59,66.58301,59.81161,58006.633347,30.0,o,18.33,673.05,00.52
00144,TA065N49,66.72820,49.61649,58006.634890,30.0,o,18.26,679.89,00.54
00145,TA064N54,65.98115,54.65082,58006.635349,30.0,o,18.26,679.89,00.54
00146,TA057N49,59.16376,49.71208,58006.636265,30.0,o,18.23,679.89,00.54
00147,TA061N39,62.10876,39.83849,58006.637378,30.0,o,18.21,679.97,00.54
00148,TA075N65,77.05838,64.83622,58006.638759,30.0,o,17.81,682.35,00.54
00149,TA060N44,61.13889,44.84073,58006.639716,30.0,o,17.95,682.35,00.54
00150,TA075N59,76.49562,59.78210,58006.640654,30.0,o,17.66,687.45,00.54
00151,TA065N59,66.64940,59.78819,58006.641572,30.0,o,17.58,687.45,00.54
00152,TA065N49,66.24624,49.81074,58006.643056,30.0,o,17.50,687.45,00.54
00153,TA064N54,65.48457,54.78668,58006.643513,30.0,o,17.42,687.45,00.54
00154,TA072N54,74.01616,54.81147,58006.644429,30.0,o,17.25,692.61,00.55
00155,TA061N39,62.51977,39.66172,58006.645507,30.0,o,17.17,692.75,00.55
00156,TA040N25,41.72709,24.21270,58007.566212,30.0,o,18.75,692.75,00.55
00157,TA042N30,43.80622,29.13951,58007.567098,30.0,o,18.85,692.75,00.55
00158,TA040N25,41.71720,24.23067,58007.577668,30.0,o,18.77,692.75,00.55
00159,TA040N25,41.75720,24.19047,58007.579365,30.0,o,18.76,692.75,00.55
00160,TA054N30,55.26943,29.11764,58007.585590,30.0,o,18.71,693.06,00.55
00161,TA046N25,47.24573,24.14695,58007.586047,30.0,o,18.63,693.06,00.55
00162,TA048N30,49.53675,29.12742,58007.586516,30.0,o,18.77,693.06,00.55
00163,TA042N30,43.79619,29.15993,58007.586974,30.0,o,18.85,693.06,00.55
00164,TA057N34,58.84003,34.09562,58007.587486,30.0,o,18.85,696.22,00.55
00165,TA042N30,43.77731,29.18151,58007.589029,30.0,o,18.81,696.22,00.55
00166,TA046N25,47.18835,24.23119,58007.589497,30.0,o,18.60,696.22,00.55
00167,TA060N29,60.99225,29.09583,58007.590440,30.0,o,18.71,703.28,00.55
00168,TA048N30,49.48099,29.21029,58007.592380,30.0,o,18.72,703.28,00.55
00169,TA054N30,55.25947,29.13873,58007.595305,30.0,o,18.70,703.28,00.55
00170,TA040N25,41.76376,24.25173,58007.596619,30.0,o,18.75,703.28,00.55
00171,TA057N34,58.82353,34.11802,58007.597931,30.0,o,18.84,703.28,00.55
00172,TA042N30,43.78444,29.24335,58007.599143,30.0,o,18.81,703.28,00.55
00173,TA046N25,47.21584,24.19018,58007.599612,30.0,o,18.62,703.28,00.55
00174,TA060N29,60.98138,29.11756,58007.600484,30.0,o,18.73,703.28,00.55
00175,TA048N30,49.50980,29.17010,58007.602553,30.0,o,18.76,703.28,00.55
00176,TA054N30,55.24206,29.16107,58007.605318,30.0,o,18.70,703.28,00.55
00177,TA057N34,58.86220,34.07967,58007.608445,30.0,o,18.85,703.37,00.55
00178,TA046N25,47.23500,24.25181,58007.610444,30.0,o,18.63,703.37,00.55
00179,TA060N29,61.02032,29.07837,58007.611302,30.0,o,18.76,703.62,00.55
00180,TA048N30,49.52562,29.23325,58007.613384,30.0,o,18.75,703.62,00.55
00181,TA054N30,55.30808,29.16026,58007.616309,30.0,o,18.70,703.62,00.55
00182,TA057N34,58.86966,34.13659,58007.618522,30.0,o,18.86,703.66,00.55
00183,TA060N29,61.02822,29.13698,58007.620361,30.0,o,18.70,703.68,00.55
00184,TA042N30,43.66304,29.87367,58009.543141,30.0,o,18.99,703.68,00.55
00185,TA040N25,41.63959,24.89380,58009.543621,30.0,o,18.98,703.68,00.55
00186,TA042N30,43.65375,29.89565,58009.544102,30.0,o,18.98,703.68,00.55
00187,TA046N25,47.10379,24.86676,58009.544569,30.0,o,18.97,703.68,00.55
00188,TA040N25,41.63547,24.93343,58009.553918,30.0,o,18.97,703.68,00.55
00189,TA046N25,47.09997,24.90524,58009.554375,30.0,o,18.94,703.68,00.55
00190,TA042N30,43.68992,29.87669,58009.554833,30.0,o,18.95,703.68,00.55
00191,TA040N25,41.66503,24.89763,58009.555747,30.0,o,18.94,703.68,00.55
00192,TA051N25,52.57502,24.85958,58009.561136,30.0,o,18.86,704.35,00.55
00193,TA048N30,49.39494,29.86917,58009.561602,30.0,o,18.91,704.35,00.55
00194,TA048N30,49.38640,29.89354,58009.563981,30.0,o,18.92,704.35,00.55
00195,TA040N25,41.68718,24.97475,58009.564476,30.0,o,18.94,704.39,00.55
00196,TA042N30,43.71426,29.95918,58009.566369,30.0,o,18.96,704.47,00.55
00197,TA046N25,47.13371,24.88979,58009.566828,30.0,o,18.88,704.47,00.55
00198,TA054N30,55.12033,29.84094,58009.567811,30.0,o,18.86,704.47,00.55
00199,TA051N25,52.56940,24.89594,58009.569612,30.0,o,18.89,704.47,00.55
00200,TA048N30,49.43004,29.86773,58009.571215,30.0,o,18.90,704.47,00.55
00201,TA057N34,58.68512,34.81741,58009.574827,30.0,o,18.82,704.52,00.55
00202,TA046N25,47.14701,24.96712,58009.575379,30.0,o,18.92,704.52,00.55
00203,TA054N30,55.11545,29.87760,58009.576356,30.0,o,18.85,704.52,00.55
00204,TA051N25,52.61272,24.87264,58009.578240,30.0,o,18.85,704.60,00.55
00205,TA048N30,49.44394,29.94517,58009.579986,30.0,o,18.91,704.60,00.55
00206,TA060N29,60.84988,29.82773,58009.581814,30.0,o,18.80,705.06,00.55
00207,TA057N34,58.68123,34.85407,58009.583606,30.0,o,18.83,705.06,00.55
00208,TA054N30,55.15982,29.85463,58009.585193,30.0,o,18.81,705.06,00.55
00209,TA051N25,52.62653,24.95082,58009.587278,30.0,o,18.90,705.06,00.55
00210,TA060N29,60.84549,29.86514,58009.590839,30.0,o,18.85,705.06,00.55
00211,TA057N34,58.71688,34.83170,58009.592797,30.0,o,18.80,705.06,00.55
00212,TA054N30,55.17429,29.93253,58009.594355,30.0,o,18.86,705.06,00.55
00213,TA060N29,60.87989,29.84166,58009.599404,30.0,o,18.82,705.07,00.55
00214,TA057N34,58.74189,34.90807,58009.601293,30.0,o,18.86,705.07,00.55
00215,TA060N29,60.89407,29.91774,58009.607816,30.0,o,18.82,705.14,00.55
00216,TA045N35,45.85673,34.78786,58010.536558,30.0,o,18.96,706.44,00.55
00217,TA048N40,48.53602,39.79015,58010.543932,30.0,o,18.90,706.70,00.55
00218,TA045N35,45.85248,34.82327,58010.544390,30.0,o,18.94,706.78,00.55
00219,TA051N35,51.95481,34.77076,58010.549509,30.0,o,18.90,706.78,00.55
00220,TA048N40,48.53248,39.82510,58010.551804,30.0,o,18.92,706.78,00.55
00221,TA045N35,45.89745,34.79791,58010.552263,30.0,o,18.98,706.78,00.55
00222,TA052N45,53.12493,44.77567,58010.553192,30.0,o,18.85,707.00,00.55
00223,TA054N39,54.95094,39.74759,58010.555072,30.0,o,18.88,707.00,00.55
00224,TA051N35,51.94091,34.80610,58010.557372,30.0,o,18.93,707.00,00.55
00225,TA048N40,48.57839,39.79973,58010.559669,30.0,o,18.90,707.00,00.55
00226,TA045N35,45.91239,34.87300,58010.560128,30.0,o,18.95,707.00,00.55
00227,TA057N49,57.68088,49.70673,58010.560632,30.0,o,18.83,707.24,00.55
00228,TA052N45,53.12195,44.80962,58010.561091,30.0,o,18.83,707.26,00.55
00229,TA060N44,60.24305,44.73585,58010.562504,30.0,o,18.84,707.26,00.55
00230,TA054N39,54.93811,39.78235,58010.562962,30.0,o,18.87,707.26,00.55
00231,TA051N35,51.98693,34.78052,58010.565321,30.0,o,18.93,707.26,00.55
00232,TA048N40,48.59486,39.87490,58010.567646,30.0,o,18.92,707.30,00.55
00233,TA057N49,57.68480,49.74240,58010.568577,30.0,o,18.87,707.30,00.55
00234,TA052N45,53.17123,44.78499,58010.569035,30.0,o,18.89,707.30,00.55
00235,TA060N44,60.24449,44.77125,58010.570412,30.0,o,18.87,707.30,00.55
00236,TA054N39,54.98544,39.75733,58010.570870,30.0,o,18.87,707.30,00.55
00237,TA051N35,52.00167,34.85546,58010.573183,30.0,o,18.95,707.30,00.55
00238,TA061N39,61.32277,39.71920,58010.573676,30.0,o,18.82,707.30,00.55
00239,TA064N54,64.37696,54.70277,58010.575545,30.0,o,18.81,707.30,00.55
00240,TA057N49,57.73324,49.71686,58010.576463,30.0,o,18.89,707.30,00.55
00241,TA052N45,53.18770,44.86011,58010.576921,30.0,o,18.89,707.35,00.55
00242,TA065N59,65.37896,59.71174,58010.577398,30.0,o,18.77,707.56,00.55
00243,TA060N44,60.29201,44.74555,58010.578315,30.0,o,18.87,707.56,00.55
00244,TA054N39,55.00112,39.83234,58010.578774,30.0,o,18.92,707.56,00.55
00245,TA065N49,65.31012,49.69264,58010.579264,30.0,o,18.83,707.56,00.55
00246,TA061N39,61.32139,39.75442,58010.581590,30.0,o,18.88,707.56,00.55
00247,TA064N54,64.38066,54.73724,58010.583434,30.0,o,18.80,707.56,00.55
00248,TA057N49,57.76218,49.79172,58010.584352,30.0,o,18.85,707.60,00.55
00249,TA065N59,65.37883,59.74695,58010.585322,30.0,o,18.78,707.62,00.55
00250,TA060N44,60.31095,44.82010,58010.586240,30.0,o,18.84,707.62,00.55
00251,TA075N65,75.59995,64.77947,58010.586699,30.0,o,18.73,707.84,00.55
00252,TA065N49,65.30330,49.72770,58010.587158,30.0,o,18.84,707.84,00.55
00253,TA067N44,67.38474,44.73838,58010.588541,30.0,o,18.81,727.25,00.56
00254,TA061N39,61.36763,39.72896,58010.589478,30.0,o,18.89,727.25,00.56
00255,TA075N59,75.27368,59.71739,58010.590402,30.0,o,18.74,727.31,00.56
00256,TA064N54,64.44159,54.71152,58010.591318,30.0,o,18.83,727.31,00.56
00257,TA072N54,72.95921,54.74081,58010.592233,30.0,o,18.75,727.38,00.56
00258,TA065N59,65.45129,59.72112,58010.593162,30.0,o,18.72,727.38,00.56
00259,TA067N39,67.67764,39.70529,58010.594078,30.0,o,18.82,747.48,00.56
00260,TA075N65,75.59040,64.81244,58010.594538,30.0,o,18.70,747.52,00.56
00261,TA065N49,65.36129,49.70170,58010.594995,30.0,o,18.80,747.52,00.56
00262,TA093N70,93.65024,69.78935,58010.595927,30.0,o,18.63,777.16,00.56
00263,TA067N44,67.38243,44.77238,58010.596400,30.0,o,18.79,777.16,00.56
00264,TA061N39,61.38328,39.80398,58010.597346,30.0,o,18.86,777.16,00.56
00265,TA075N59,75.27181,59.75075,58010.598313,30.0,o,18.72,777.16,00.56
00266,TA064N54,64.46256,54.78616,58010.599230,30.0,o,18.81,777.16,00.56
00267,TA072N49,72.91328,49.72213,58010.599692,30.0,o,18.75,795.60,00.57
00268,TA072N54,72.95106,54.77408,58010.600149,30.0,o,18.72,795.60,00.57
00269,TA065N59,65.48346,59.79575,58010.601101,30.0,o,18.74,795.66,00.57
00270,TA087N65,87.25171,64.81221,58010.601567,30.0,o,18.65,798.34,00.58
00271,TA067N39,67.67463,39.73966,58010.602032,30.0,o,18.82,798.34,00.58
00272,TA075N65,75.67982,64.78557,58010.602490,30.0,o,18.65,798.34,00.58
00273,TA065N49,65.38026,49.77656,58010.602947,30.0,o,18.75,798.34,00.58
00274,TA084N60,85.09072,59.74338,58010.603412,30.0,o,18.69,818.78,00.59
00275,TA093N70,93.65543,69.81958,58010.603870,30.0,o,18.56,818.88,00.59
00276,TA067N44,67.42968,44.74689,58010.604342,30.0,o,18.81,819.02,00.59
00277,TA081N55,81.60021,54.76216,58010.605262,30.0,o,18.72,840.79,00.59
00278,TA075N59,75.34679,59.72435,58010.606206,30.0,o,18.72,840.79,00.59
00279,TA108N70,107.95686,69.64689,58010.607131,30.0,o,18.55,868.01,00.60
00280,TA072N49,72.90417,49.75645,58010.607604,30.0,o,18.73,868.01,00.60
00281,TA072N54,73.01314,54.74781,58010.608060,30.0,o,18.74,868.01,00.60
00282,TA087N65,87.25734,64.84436,58010.609464,30.0,o,18.63,868.08,00.60
00283,TA067N39,67.72048,39.71409,58010.609944,30.0,o,18.82,868.25,00.60
00284,TA075N65,75.72931,64.85929,58010.610404,30.0,o,18.68,868.31,00.60
00285,TA084N60,85.08964,59.77566,58010.611321,30.0,o,18.71,868.31,00.60
00286,TA093N70,93.77774,69.78970,58010.611780,30.0,o,18.52,868.35,00.60
00287,TA067N44,67.44667,44.82169,58010.612245,30.0,o,18.80,868.39,00.60
00288,TA081N55,81.59340,54.79383,58010.613183,30.0,o,18.73,868.39,00.60
00289,TA075N59,75.38147,59.79821,58010.614119,30.0,o,18.71,868.39,00.60
00290,TA094N60,94.96267,59.73953,58010.614584,30.0,o,18.67,894.87,00.60
00291,TA108N70,107.96602,69.67445,58010.615043,30.0,o,18.50,895.03,00.60
00292,TA072N49,72.96286,49.73066,58010.615516,30.0,o,18.69,895.21,00.60
00293,TA072N54,73.04432,54.82216,58010.615974,30.0,o,18.72,895.21,00.60
00294,TA087N65,87.34833,64.81529,58010.617376,30.0,o,18.60,895.34,00.60
00295,TA067N39,67.73609,39.78915,58010.617857,30.0,o,18.77,895.42,00.60
00296,TA084N60,85.16638,59.74776,58010.619230,30.0,o,18.61,895.42,00.60
00297,TA093N70,93.84027,69.86051,58010.619689,30.0,o,18.55,895.72,00.60
00298,TA081N55,81.65695,54.76763,58010.621063,30.0,o,18.69,895.89,00.60
00299,TA094N60,94.96350,59.77057,58010.622450,30.0,o,18.65,896.12,00.60
00300,TA108N70,108.09242,69.64243,58010.622909,30.0,o,18.51,896.38,00.60
00301,TA072N49,72.98173,49.80531,58010.623390,30.0,o,18.72,896.43,00.60
00302,TA087N65,87.39055,64.88820,58010.625242,30.0,o,18.60,896.58,00.60
00303,TA084N60,85.20372,59.82115,58010.627128,30.0,o,18.60,896.58,00.60
00304,TA081N55,81.68887,54.84111,58010.628962,30.0,o,18.66,896.68,00.60
00305,TA094N60,95.04116,59.74124,58010.630383,30.0,o,18.57,896.92,00.60
00306,TA108N70,108.15818,69.71097,58010.630842,30.0,o,18.43,897.17,00.60
00307,TA074N44,74.55938,44.83588,58010.634593,30.0,o,18.49,922.29,00.60
00308,TA080N50,80.58317,49.83897,58010.636464,30.0,o,18.28,945.96,00.60
00309,TA094N60,95.08040,59.81353,58010.638346,30.0,o,17.93,946.19,00.60
00310,TA039N20,38.82205,20.80138,58013.519017,30.0,o,19.07,963.97,00.60
00311,TA040N25,39.99104,25.83139,58013.529017,30.0,o,19.06,969.62,00.60
00312,TA039N20,38.81049,20.82080,58013.531324,30.0,o,19.07,969.73,00.60
00313,TA044N20,44.11279,20.80110,58013.537122,30.0,o,19.12,978.22,00.60
00314,TA042N30,41.93922,30.80258,58013.537794,30.0,o,19.10,984.24,00.60
00315,TA040N25,39.99894,25.81184,58013.538251,30.0,o,19.15,984.24,00.60
00316,TA042N30,41.92907,30.82263,58013.539525,30.0,o,19.14,984.29,00.60
00317,TA048N30,47.68227,30.79264,58013.539991,30.0,o,19.09,984.29,00.60
00318,TA046N25,45.47172,25.81210,58013.540449,30.0,o,19.10,984.29,00.60
00319,TA050N20,49.40414,20.80155,58013.540908,30.0,o,19.12,992.83,00.60
00320,TA044N20,44.10087,20.82149,58013.544414,30.0,o,19.11,992.83,00.60
00321,TA039N20,38.86587,20.78576,58013.546222,30.0,o,19.14,992.83,00.60
