INDEX,EXPID,RA,DEC,MJD,EXPTIME,FILTER,LIM-MAG,CUM-AREA,CUM-LIKELIHOOD
00023,TA023N42,23.78621,42.64504,57990.582782,30.0,o,19.11,244.39,00.11
00024,TA033N47,33.09270,47.64619,57990.583784,30.0,o,19.08,269.78,00.15
00025,TA033N78,33.60015,78.16827,57990.585791,30.0,o,18.81,300.31,00.17
00026,TA030N42,30.52314,42.66499,57990.586287,30.0,o,19.09,300.31,00.17
00027,TA025N47,25.77052,47.67246,57990.586785,30.0,o,19.05,300.31,00.17
00028,TA022N37,22.10428,37.72377,57990.587284,30.0,o,19.07,300.31,00.17
00029,TA034N37,34.33967,37.78367,57990.587925,30.0,o,19.08,325.07,00.20
00030,TA028N37,28.41377,37.64510,57990.590602,30.0,o,19.06,325.07,00.20
00031,TA023N42,23.79697,42.72204,57990.591106,30.0,o,19.05,325.07,00.20
00032,TA033N47,32.62896,47.83535,57990.592235,30.0,o,19.02,326.12,00.20
00033,TA037N42,36.92570,42.77342,57990.594369,30.0,o,18.87,348.94,00.21
00034,TA030N42,30.17798,42.79464,57990.595359,30.0,o,18.95,348.94,00.21
00035,TA025N47,25.78075,47.75135,57990.596047,30.0,o,18.93,348.99,00.21
00036,TA034N37,34.32841,37.82380,57990.597370,30.0,o,19.08,348.99,00.21
00037,TA040N72,39.71786,73.02471,57990.599226,30.0,o,18.74,377.68,00.24
00038,TA028N37,28.42542,37.72566,57990.600433,30.0,o,19.08,377.68,00.24
00039,TA040N47,40.00304,47.78238,57990.601076,30.0,o,19.09,402.13,00.25
00040,TA033N47,32.67516,47.81560,57990.602073,30.0,o,19.12,402.13,00.25
00041,TA037N42,36.91363,42.81411,57990.603838,30.0,o,19.07,402.13,00.25
00042,TA033N78,33.70721,78.18408,57990.604480,30.0,o,18.73,402.44,00.25
00043,TA030N42,30.58488,42.72118,57990.604986,30.0,o,19.12,402.44,00.25
00044,TA045N67,44.10001,67.84302,57990.605622,30.0,o,18.95,431.13,00.29
00045,TA034N37,34.37248,37.80258,57990.606617,30.0,o,19.11,431.24,00.29
00046,TA040N72,39.71120,73.06504,57990.608384,30.0,o,19.00,431.29,00.29
00047,TA041N37,41.02445,37.63210,57990.609527,30.0,o,19.15,459.72,00.29
00048,TA040N47,40.45045,47.66636,57990.610041,30.0,o,18.98,461.72,00.29
00049,TA033N47,33.15514,47.74020,57990.611028,30.0,o,19.11,461.72,00.29
00050,TA056N77,54.32923,78.01139,57990.611722,30.0,o,18.93,484.53,00.31
00051,TA037N42,36.95827,42.79195,57990.612716,30.0,o,19.14,484.64,00.31
00052,TA045N67,44.09156,67.88124,57990.614493,30.0,o,19.04,484.80,00.31
00053,TA034N37,34.73678,37.73127,57990.615694,30.0,o,19.12,484.80,00.31
00054,TA040N72,39.81640,73.05324,57990.617321,30.0,o,19.01,484.90,00.31
00055,TA057N72,56.05322,72.81598,57990.617818,30.0,o,19.00,509.35,00.31
00056,TA041N37,40.65202,37.82139,57990.618339,30.0,o,19.20,509.87,00.31
00057,TA040N47,40.04506,47.79863,57990.618849,30.0,o,19.12,509.87,00.31
00058,TA044N42,44.12529,42.62620,57990.620037,30.0,o,19.04,535.68,00.32
00059,TA056N77,54.30858,78.04880,57990.620676,30.0,o,18.93,535.78,00.32
00060,TA037N42,37.37901,42.71821,57990.621831,30.0,o,19.07,535.78,00.32
00061,TA045N52,44.48658,52.82432,57990.623036,30.0,o,19.06,564.11,00.33
00062,TA045N67,44.18291,67.85945,57990.623527,30.0,o,19.01,564.53,00.33
00063,TA057N67,56.88337,67.71171,57990.624800,30.0,o,18.95,589.39,00.33
00064,TA040N72,40.99069,72.96614,57990.626463,30.0,o,18.85,589.60,00.33
00065,TA057N72,56.04962,72.85407,57990.627573,30.0,o,18.79,589.60,00.33
00066,TA041N37,40.69531,37.80118,57990.628434,30.0,o,18.96,589.60,00.33
00067,TA040N47,40.51362,47.72529,57990.629096,30.0,o,18.80,589.76,00.33
00068,TA047N47,47.81856,47.60554,57990.629593,30.0,o,18.79,614.99,00.33
00069,TA044N42,44.11695,42.66697,57990.630088,30.0,o,18.81,614.99,00.33
00070,TA056N77,54.50301,78.02705,57990.630719,30.0,o,18.42,615.15,00.33
00071,TA041N57,41.68619,57.77292,57990.631351,30.0,o,18.57,643.00,00.36
00072,TA050N57,50.15755,57.80363,57990.632460,30.0,o,18.52,666.98,00.36
00073,TA045N52,44.54516,52.80451,57990.632959,30.0,o,18.49,667.61,00.36
00074,TA045N67,44.21820,67.93934,57990.633464,30.0,o,18.26,667.61,00.36
00075,TA060N62,59.42642,62.72643,57990.633969,30.0,o,18.13,694.73,00.37
00076,TA057N67,56.87824,67.75189,57990.634464,30.0,o,18.07,694.73,00.37
00077,TA049N62,48.49904,62.82821,57990.634976,30.0,o,18.11,717.44,00.38
00078,TA057N72,56.17441,72.83247,57990.636993,30.0,o,17.60,717.65,00.38
00079,TA041N37,41.05891,37.72976,57990.637625,30.0,o,17.47,717.75,00.38
00080,TA047N47,47.35820,47.79894,57990.638754,30.0,o,17.54,718.12,00.38
00081,TA044N42,44.15938,42.64563,57990.639505,30.0,o,17.37,718.59,00.38
00082,TA050N57,50.22220,57.78202,57990.641732,30.0,o,17.14,718.91,00.38
00083,TA013N24,13.62894,24.63158,57991.567440,30.0,c,19.66,748.39,00.38
00084,TA018N20,18.54137,19.63026,57991.569119,30.0,c,19.62,778.24,00.38
00085,TA014N30,14.26949,29.63208,57991.569659,30.0,c,19.68,805.77,00.38
00086,TA015N34,15.26932,34.63304,57991.570158,30.0,c,19.64,820.83,00.38
00087,TA017N10,17.76283,9.62694,57991.570835,30.0,c,19.64,850.10,00.39
00088,TA017N15,17.98320,14.62840,57991.571345,30.0,c,19.65,874.86,00.39
00089,TA013N24,13.61786,24.65099,57991.577373,30.0,c,19.67,874.86,00.39
00090,TA015N34,15.25673,34.65442,57991.580515,30.0,c,19.68,874.91,00.39
00091,TA014N30,14.24731,29.65368,57991.581014,30.0,c,19.68,875.02,00.39
00092,TA014N30,14.28716,29.61358,57991.582028,30.0,c,19.68,875.07,00.39
00093,TA013N24,13.64725,24.61251,57991.583581,30.0,c,19.67,875.12,00.39
00094,TA018N20,18.52909,19.65154,57991.584806,30.0,c,19.64,875.23,00.39
00095,TA017N15,17.96917,14.65054,57991.588181,30.0,c,19.64,875.33,00.39
00096,TA023N15,23.12186,14.64055,57991.588692,30.0,c,19.64,901.72,00.40
00097,TA017N10,17.75102,9.64798,57991.589262,30.0,c,19.63,901.72,00.40
00098,TA022N10,22.83281,9.62785,57991.589780,30.0,c,19.64,926.79,00.41
00099,TA019N25,19.08001,24.64074,57991.590387,30.0,c,19.66,951.08,00.41
00100,TA019N30,19.97956,29.64174,57991.590893,30.0,c,19.67,975.78,00.42
00101,TA023N20,23.83153,19.64140,57991.591405,30.0,c,19.64,1001.17,00.43
00102,TA025N30,25.71212,29.66197,57991.591918,30.0,c,19.67,1027.82,00.45
00103,TA024N25,24.53176,24.65183,57991.592418,30.0,c,19.62,1050.74,00.47
00104,TA029N20,29.12434,19.65108,57991.592919,30.0,c,19.62,1078.18,00.48
00105,TA027N10,27.90504,9.63694,57991.593475,30.0,c,19.63,1105.40,00.48
00106,TA022N10,22.82377,9.64623,57991.593969,30.0,c,19.63,1105.40,00.48
00107,TA028N15,28.25541,14.64843,57991.594498,30.0,c,19.62,1127.64,00.48
00108,TA017N10,17.78280,9.60610,57991.595083,30.0,c,19.62,1127.85,00.48
00109,TA023N15,23.10374,14.65812,57991.595680,30.0,c,19.63,1127.85,00.48
00110,TA017N15,18.00240,14.60798,57991.596180,30.0,c,19.63,1127.85,00.48
00111,TA018N20,18.55946,19.61029,57991.599158,30.0,c,19.63,1127.85,00.48
00112,TA023N20,23.82095,19.66057,57991.599657,30.0,c,19.60,1127.85,00.48
00113,TA013N24,13.65788,24.67070,57991.600239,30.0,c,19.67,1127.85,00.48
00114,TA019N25,19.09851,24.62089,57991.600748,30.0,c,19.66,1127.85,00.48
00115,TA019N25,19.06858,24.66089,57991.601257,30.0,c,19.66,1127.85,00.48
00116,TA014N30,14.29704,29.67211,57991.601768,30.0,c,19.68,1127.85,00.48
00117,TA015N34,15.29573,34.61471,57991.602788,30.0,c,19.69,1127.85,00.48
00118,TA019N30,19.96744,29.66392,57991.603296,30.0,c,19.67,1127.85,00.48
00119,TA025N30,25.68944,29.68418,57991.603803,30.0,c,19.66,1128.38,00.48
00120,TA015N34,15.30598,34.67444,57991.604318,30.0,c,19.68,1128.43,00.48
00121,TA019N30,20.00774,29.62390,57991.604818,30.0,c,19.68,1128.43,00.48
00122,TA024N25,24.51932,24.67288,57991.605327,30.0,c,19.66,1128.43,00.48
00123,TA018N20,18.56854,19.67138,57991.605843,30.0,c,19.65,1128.43,00.48
00124,TA017N15,18.00903,14.67039,57991.606345,30.0,c,19.59,1128.43,00.48
00125,TA023N15,23.13992,14.62048,57991.606844,30.0,c,19.65,1128.43,00.48
00126,TA017N10,17.78964,9.66895,57991.607798,30.0,c,19.63,1128.43,00.48
00127,TA022N10,22.85053,9.60910,57991.608439,30.0,c,19.64,1128.48,00.48
00128,TA027N10,27.89317,9.65872,57991.608942,30.0,c,19.64,1128.48,00.48
00129,TA031N30,31.43364,29.66176,57991.610081,30.0,c,19.68,1155.08,00.49
00130,TA029N25,29.99304,24.66173,57991.610596,30.0,c,19.64,1178.16,00.50
00131,TA023N20,23.86122,19.62007,57991.611627,30.0,c,19.65,1178.16,00.50
00132,TA019N25,19.10878,24.68144,57991.612136,30.0,c,19.68,1178.16,00.50
00133,TA029N20,29.11157,19.67125,57991.612638,30.0,c,19.65,1178.16,00.50
00134,TA024N25,24.55039,24.63139,57991.613657,30.0,c,19.65,1178.16,00.50
00135,TA028N15,28.24195,14.66972,57991.614165,30.0,c,19.64,1178.16,00.50
00136,TA019N30,20.01783,29.68276,57991.614728,30.0,c,19.68,1178.63,00.50
00137,TA029N25,29.98103,24.68289,57991.615293,30.0,c,19.64,1178.63,00.50
00138,TA025N30,25.72938,29.64284,57991.615824,30.0,c,19.68,1178.63,00.50
00139,TA035N25,35.45384,24.67298,57991.616332,30.0,c,19.65,1205.02,00.50
00140,TA022N10,22.86096,9.66870,57991.617137,30.0,c,19.61,1205.02,00.50
00141,TA031N30,31.42178,29.68212,57991.617916,30.0,c,19.67,1205.49,00.50
00142,TA027N10,27.92230,9.61844,57991.618619,30.0,c,19.63,1205.49,00.50
00143,TA037N30,37.17512,29.67173,57991.619327,30.0,c,19.64,1230.93,00.51
00144,TA023N15,23.15098,14.67970,57991.619832,30.0,c,19.61,1230.93,00.51
00145,TA028N15,28.27358,14.62900,57991.621000,30.0,c,19.64,1231.09,00.51
00146,TA023N20,23.87055,19.68066,57991.622004,30.0,c,19.62,1231.09,00.51
00147,TA029N20,29.15198,19.63063,57991.623020,30.0,c,19.61,1231.19,00.51
00148,TA024N25,24.55956,24.69115,57991.624031,30.0,c,19.61,1231.19,00.51
00149,TA025N30,25.73906,29.70215,57991.626163,30.0,c,19.59,1231.51,00.51
00150,TA035N25,35.44248,24.69246,57991.626716,30.0,c,19.53,1231.51,00.51
00151,TA031N30,31.46090,29.64249,57991.627243,30.0,c,19.55,1231.51,00.51
00152,TA027N10,27.93218,9.67846,57991.628532,30.0,c,19.45,1231.51,00.51
00153,TA037N30,37.16369,29.69204,57991.629293,30.0,c,19.46,1232.14,00.51
00154,TA028N15,28.28206,14.68941,57991.631191,30.0,c,19.30,1232.24,00.51
00155,TA029N20,29.16148,19.69065,57991.633356,30.0,c,19.13,1232.24,00.51
00156,TA029N25,30.02062,24.70121,57991.635379,30.0,c,18.91,1232.24,00.51
00157,TA035N25,35.47261,24.65133,57991.636396,30.0,c,18.80,1232.35,00.51
00158,TA031N30,31.47035,29.70216,57991.637473,30.0,c,18.63,1232.66,00.51
00159,TA037N30,37.19250,29.65240,57991.638536,30.0,c,18.51,1232.92,00.51
00160,TA012S00,13.34188,0.00807,57992.501871,30.0,o,19.00,1263.03,00.51
00161,TA017N05,18.33417,4.96894,57992.504926,30.0,o,19.06,1287.84,00.51
00162,TA017N05,18.32545,5.00197,57992.512019,30.0,o,19.04,1287.84,00.51
00163,TA017S00,18.35253,0.00491,57992.514144,30.0,o,19.09,1312.81,00.51
00164,TA012S00,13.38270,0.05489,57992.516682,30.0,o,19.12,1312.81,00.51
00165,TA017N05,18.35638,4.97612,57992.519752,30.0,o,19.13,1313.39,00.51
00166,TA017N05,18.36716,5.04996,57992.527048,30.0,o,19.10,1313.60,00.51
00167,TA017S00,18.39342,0.05248,57992.529164,30.0,o,19.08,1314.49,00.51
00168,TA019N50,19.85090,50.83326,57992.544348,30.0,o,19.45,1315.54,00.51
00169,TA017N65,18.46058,65.88412,57992.549915,30.0,o,19.37,1345.44,00.52
00170,TA019N50,19.84245,50.85150,57992.554262,30.0,o,19.48,1345.55,00.52
00171,TA017N65,18.53821,65.84402,57992.559244,30.0,o,19.41,1346.12,00.52
00172,TA019N50,19.88114,50.81197,57992.563692,30.0,o,19.49,1346.12,00.52
00173,TA028N75,30.46038,75.89787,57992.566733,30.0,o,19.27,1353.94,00.52
00174,TA017N65,18.55773,65.90474,57992.569663,30.0,o,19.40,1353.99,00.52
00175,TA019N50,19.89452,50.87382,57992.574323,30.0,o,19.46,1353.99,00.52
00176,TA028N75,30.23095,75.98151,57992.577176,30.0,o,19.28,1354.15,00.52
00177,TA013N24,13.74585,25.79123,57993.545862,30.0,o,19.11,1354.67,00.52
00178,TA014N30,14.41947,30.78814,57993.546412,30.0,o,19.12,1355.56,00.52
00179,TA018N20,18.62796,20.76705,57993.547510,30.0,o,19.11,1355.56,00.52
00180,TA015N34,15.45913,35.78595,57993.548081,30.0,o,19.10,1355.93,00.52
00181,TA019N25,19.19663,25.77668,57993.548606,30.0,o,19.12,1355.93,00.52
00182,TA017N10,17.77962,10.77380,57993.549196,30.0,o,19.07,1356.14,00.52
00183,TA017N15,18.03269,15.77404,57993.549693,30.0,o,19.11,1356.67,00.52
00184,TA013N24,13.73600,25.82912,57993.554341,30.0,o,19.13,1356.67,00.52
00185,TA014N30,14.40991,30.83097,57993.557001,30.0,o,19.08,1356.67,00.52
00186,TA015N34,15.44050,35.82600,57993.557508,30.0,o,19.08,1356.72,00.52
00187,TA019N30,20.12129,30.81079,57993.558013,30.0,o,19.12,1361.18,00.52
00188,TA015N34,15.48011,35.78800,57993.558510,30.0,o,19.08,1361.18,00.52
00189,TA014N30,14.43951,30.79497,57993.559009,30.0,o,19.09,1361.18,00.52
00190,TA019N25,19.18750,25.82172,57993.560580,30.0,o,19.09,1361.18,00.52
00191,TA013N24,13.76484,25.80337,57993.561077,30.0,o,19.10,1361.18,00.52
00192,TA018N20,18.61812,20.81739,57993.562089,30.0,o,19.10,1361.18,00.52
00193,TA017N15,18.02172,15.82467,57993.564175,30.0,o,19.06,1361.28,00.52
00194,TA017N10,17.79797,10.78630,57993.564678,30.0,o,19.02,1361.28,00.52
00195,TA017N10,17.76847,10.82877,57993.565709,30.0,o,19.04,1361.28,00.52
00196,TA022N10,22.86080,10.78107,57993.566218,30.0,o,19.04,1361.28,00.52
00197,TA019N30,20.13178,30.81071,57993.567763,30.0,o,19.10,1361.33,00.52
00198,TA022N10,22.85097,10.80878,57993.570272,30.0,o,19.00,1361.33,00.52
00199,TA022N10,22.88042,10.77085,57993.571300,30.0,o,18.96,1361.33,00.52
00200,TA017N10,17.80809,10.86055,57993.571799,30.0,o,18.97,1361.33,00.52
00201,TA017N15,18.05095,15.80210,57993.572835,30.0,o,18.99,1361.33,00.52
00202,TA017N15,18.06150,15.86327,57993.573347,30.0,o,19.00,1361.33,00.52
00203,TA018N20,18.64713,20.80154,57993.573845,30.0,o,19.01,1361.33,00.52
00204,TA013N24,13.77361,25.89166,57993.574910,30.0,o,19.04,1361.33,00.52
00205,TA019N25,19.21620,25.81185,57993.575406,30.0,o,19.04,1361.33,00.52
00206,TA014N30,14.44780,30.89056,57993.576524,30.0,o,19.03,1361.33,00.52
00207,TA019N30,20.16060,30.80923,57993.577014,30.0,o,19.03,1361.33,00.52
00208,TA015N34,15.48883,35.88680,57993.577502,30.0,o,19.02,1361.33,00.52
00209,TA019N30,20.17115,30.87264,57993.578530,30.0,o,19.06,1361.33,00.52
00210,TA019N25,19.23623,25.88019,57993.579541,30.0,o,19.04,1361.33,00.52
00211,TA018N20,18.66607,20.87595,57993.581087,30.0,o,18.98,1361.33,00.52
00212,TA022N10,22.88873,10.85832,57993.584930,30.0,o,18.97,1361.33,00.52
00213,TA017N05,17.53856,4.31078,57994.531143,30.0,o,19.54,1364.22,00.52
00214,TA017N05,17.55724,4.29174,57994.548487,30.0,o,19.52,1364.22,00.52
00215,TA022N05,22.52676,4.33052,57994.549048,30.0,o,19.53,1385.94,00.52
00216,TA017N05,17.52128,4.41574,57994.556930,30.0,o,19.53,1385.94,00.52
00217,TA022N05,22.55808,4.29170,57994.558166,30.0,o,19.55,1385.94,00.52
00218,TA022N05,22.56882,4.35062,57994.566381,30.0,o,19.57,1386.25,00.52
00219,TA013N24,13.23653,25.04165,57995.564550,30.0,o,16.71,1388.24,00.52
00220,TA014N30,13.85598,30.04193,57995.565060,30.0,o,16.51,1389.77,00.52
00221,TA015N34,14.84559,35.04255,57995.565565,30.0,o,17.07,1391.23,00.52
00222,TA018N20,18.16854,20.04046,57995.566122,30.0,o,17.00,1392.34,00.52
00223,TA019N30,19.57821,30.05232,57995.566647,30.0,o,17.55,1392.34,00.52
00224,TA019N25,18.68859,25.05163,57995.567150,30.0,o,17.24,1392.34,00.52
00225,TA017N10,17.40987,10.03768,57995.567785,30.0,o,17.48,1394.22,00.52
00226,TA017N10,17.39994,10.05781,57995.568289,30.0,o,17.36,1394.28,00.52
00227,TA017N15,17.62007,15.03928,57995.568827,30.0,o,17.51,1395.90,00.52
00228,TA013N24,13.22627,25.06077,57995.572935,30.0,o,18.26,1396.06,00.52
00229,TA014N30,13.84469,30.06361,57995.575553,30.0,o,17.79,1396.16,00.52
00230,TA015N34,14.82409,35.06361,57995.576058,30.0,o,17.09,1396.22,00.52
00231,TA019N30,19.56691,30.07377,57995.576562,30.0,o,17.24,1396.22,00.52
00232,TA014N30,13.87483,30.02332,57995.577572,30.0,o,16.10,1396.22,00.52
00233,TA019N25,18.67712,25.07283,57995.579166,30.0,o,16.59,1396.22,00.52
00234,TA013N24,13.25526,25.02244,57995.579670,30.0,o,17.44,1396.22,00.52
00235,TA013N24,13.26518,25.08243,57995.580175,30.0,o,17.78,1396.22,00.52
00236,TA018N20,18.15725,20.06153,57995.580680,30.0,o,18.04,1396.22,00.52
00237,TA017N15,17.63742,15.02026,57995.582191,30.0,o,18.24,1396.22,00.52
00238,TA017N15,17.60744,15.06020,57995.582695,30.0,o,18.55,1396.37,00.52
00239,TA017N10,17.42794,10.01867,57995.583327,30.0,o,18.55,1396.37,00.52
00240,TA023N15,22.74937,15.05023,57995.583940,30.0,o,18.58,1396.37,00.52
00241,TA022N10,22.47005,10.05815,57995.584508,30.0,o,18.60,1396.37,00.52
00242,TA022N10,22.48020,10.03814,57995.585013,30.0,o,18.43,1396.37,00.52
00243,TA022N10,22.50131,10.01718,57995.590232,30.0,o,18.50,1396.37,00.52
00244,TA017N10,17.43989,10.07689,57995.590764,30.0,o,18.51,1396.37,00.52
00245,TA023N15,22.74113,15.06898,57995.591448,30.0,o,18.51,1396.37,00.52
00246,TA023N15,22.77114,15.02886,57995.591951,30.0,o,18.56,1396.37,00.52
00247,TA017N15,17.64944,15.07861,57995.592456,30.0,o,18.47,1396.37,00.52
00248,TA018N20,18.19841,20.08012,57995.592960,30.0,o,18.48,1396.37,00.52
00249,TA018N20,18.18823,20.02008,57995.593464,30.0,o,18.39,1396.37,00.52
00250,TA019N25,18.70687,25.03050,57995.594474,30.0,o,17.89,1396.37,00.52
00251,TA014N30,13.89435,30.08213,57995.595575,30.0,o,16.31,1396.43,00.52
00252,TA019N30,19.59561,30.03248,57995.596082,30.0,o,16.59,1396.43,00.52
00253,TA015N34,14.87333,35.08361,57995.596587,30.0,o,17.11,1396.43,00.52
00254,TA019N30,19.60596,30.09309,57995.599137,30.0,o,16.31,1396.43,00.52
00255,TA019N25,18.71668,25.09228,57995.600144,30.0,o,17.47,1396.43,00.52
00256,TA022N10,22.50907,10.07862,57995.602393,30.0,o,18.86,1396.43,00.52
00257,TA023N15,22.78029,15.08917,57995.606257,30.0,o,18.18,1396.43,00.52
00258,TA017N05,16.90601,4.63319,57996.498885,30.0,o,18.96,1399.68,00.52
00259,TA017N05,16.89709,4.66647,57996.506003,30.0,o,18.95,1399.68,00.52
00260,TA022N05,21.89591,4.62253,57996.507007,30.0,o,18.86,1399.68,00.52
00261,TA017N05,16.92762,4.64078,57996.513704,30.0,o,19.09,1399.68,00.52
00262,TA022N05,21.88685,4.65612,57996.514195,30.0,o,18.93,1399.68,00.52
00263,TA017N05,16.93859,4.71470,57996.520932,30.0,o,19.04,1399.68,00.52
00264,TA022N05,21.91766,4.63040,57996.522044,30.0,o,19.03,1399.68,00.52
00265,TA022N05,21.92830,4.70398,57996.529182,30.0,o,19.06,1399.68,00.52
00266,TA009N75,11.36442,75.07693,57996.541706,30.0,o,19.25,1426.38,00.52
00267,TA013N80,16.76489,80.13457,57996.542215,30.0,o,19.13,1446.26,00.53
00268,TA017N65,18.64594,65.10697,57996.556961,30.0,o,19.33,1450.56,00.53
00269,TA009N75,11.47337,75.03654,57996.558479,30.0,o,19.19,1450.72,00.53
00270,TA013N80,16.71256,80.15452,57996.560000,30.0,o,19.15,1450.77,00.53
00271,TA019N50,19.96619,50.07539,57996.561005,30.0,o,19.43,1450.77,00.53
00272,TA013N80,16.87432,80.11567,57996.568617,30.0,o,19.13,1450.77,00.53
00273,TA019N50,19.94788,50.09484,57996.570143,30.0,o,19.41,1450.77,00.53
00274,TA017N65,18.69767,65.07619,57996.574758,30.0,o,19.28,1450.88,00.53
00275,TA013N80,16.94152,80.17642,57996.577835,30.0,o,19.16,1451.09,00.53
00276,TA019N50,19.99602,50.05504,57996.578857,30.0,o,19.38,1451.09,00.53
00277,TA017N65,18.72391,65.13685,57996.583927,30.0,o,19.30,1451.19,00.53
00278,TA019N50,20.00447,50.11490,57996.587994,30.0,o,19.43,1451.19,00.53
00279,TA028N75,30.55595,75.17520,57996.599213,30.0,o,19.24,1453.13,00.53
00280,TA028N75,30.60318,75.23520,57996.608379,30.0,o,19.28,1453.13,00.53
00281,TA041N80,44.79142,80.18080,57996.609898,30.0,o,19.03,1461.21,00.53
00282,TA041N80,44.73578,80.20173,57996.619069,30.0,o,19.15,1461.32,00.53
00283,TA041N80,44.89411,80.16281,57996.627719,30.0,o,19.11,1461.32,00.53
00284,TA041N80,44.92328,80.22171,57996.637234,30.0,o,18.30,1461.47,00.53
00285,TA013N24,13.70570,24.50058,57997.524668,30.0,o,19.09,1462.15,00.53
00286,TA014N30,14.36842,29.53661,57997.534443,30.0,o,19.09,1462.15,00.53
00287,TA013N24,13.69579,24.54371,57997.535978,30.0,o,19.09,1462.15,00.53
00288,TA017N15,17.99374,14.51274,57997.543005,30.0,o,19.02,1462.15,00.53
00289,TA017N10,17.75088,9.51448,57997.543505,30.0,o,18.93,1462.15,00.53
00290,TA014N30,14.37799,29.53624,57997.544180,30.0,o,19.09,1462.15,00.53
00291,TA015N34,15.41691,34.53138,57997.544676,30.0,o,19.06,1462.15,00.53
00292,TA018N20,18.58877,19.51464,57997.545270,30.0,o,19.08,1462.15,00.53
00293,TA019N30,20.09933,29.51730,57997.545804,30.0,o,19.08,1462.15,00.53
00294,TA019N25,19.15686,24.52428,57997.546303,30.0,o,19.07,1462.15,00.53
00295,TA022N10,22.82300,9.49399,57997.547316,30.0,o,18.94,1462.15,00.53
00296,TA017N10,17.73052,9.54357,57997.547823,30.0,o,18.97,1462.15,00.53
00297,TA017N15,17.98345,14.54488,57997.548840,30.0,o,18.99,1462.15,00.53
00298,TA018N20,18.57861,19.54596,57997.550895,30.0,o,19.07,1462.15,00.53
00299,TA013N24,13.73420,24.53475,57997.551406,30.0,o,19.06,1462.15,00.53
00300,TA019N25,19.14729,24.55980,57997.553917,30.0,o,19.08,1462.15,00.53
00301,TA014N30,14.39717,29.53768,57997.554432,30.0,o,19.07,1462.15,00.53
00302,TA015N34,15.43610,34.53372,57997.555470,30.0,o,19.01,1462.15,00.53
00303,TA015N34,15.40649,34.57492,57997.555980,30.0,o,19.08,1462.15,00.53
00304,TA019N30,20.07992,29.55982,57997.556477,30.0,o,19.10,1462.15,00.53
00305,TA015N34,15.44678,34.59684,57997.556987,30.0,o,19.06,1462.15,00.53
00306,TA019N30,20.11943,29.52270,57997.558006,30.0,o,19.08,1462.15,00.53
00307,TA014N30,14.40727,29.60593,57997.558502,30.0,o,19.08,1462.15,00.53
00308,TA019N25,19.18629,24.53029,57997.558999,30.0,o,19.07,1462.15,00.53
00309,TA013N24,13.74362,24.61203,57997.559510,30.0,o,19.07,1462.15,00.53
00310,TA018N20,18.61717,19.52627,57997.560597,30.0,o,19.06,1462.15,00.53
00311,TA017N15,18.01125,14.53146,57997.561602,30.0,o,18.83,1462.15,00.53
00312,TA017N10,17.77843,9.59290,57997.562099,30.0,o,18.86,1462.15,00.53
00313,TA023N15,23.12472,14.55407,57997.562632,30.0,o,18.97,1462.15,00.53
00314,TA017N10,17.76785,9.53511,57997.563158,30.0,o,18.98,1462.15,00.53
00315,TA022N10,22.81143,9.54870,57997.564215,30.0,o,18.91,1462.15,00.53
00316,TA022N10,22.83850,9.52047,57997.570376,30.0,o,18.91,1462.15,00.53
