INDEX,EXPID,RA,DEC,MJD,EXPTIME,FILTER,LIM-MAG,CUM-AREA,CUM-LIKELIHOOD
00058,RINGS.V3.skycell.2181.075,126.78147,43.00723,57913.255970,240.0,z,18.44,07.87,00.01
00059,RINGS.V3.skycell.2181.065,126.78325,42.60427,57913.255970,240.0,z,18.67,07.87,00.01
00060,RINGS.V3.skycell.2181.055,126.78500,42.20124,57913.255970,240.0,z,18.35,08.08,00.01
00061,RINGS.V3.skycell.2248.019,126.82034,44.55979,57913.255970,240.0,z,18.40,08.08,00.01
00062,RINGS.V3.skycell.2248.009,126.83835,44.15712,57913.255970,240.0,z,18.26,08.08,00.01
00063,RINGS.V3.skycell.2181.054,127.33246,42.20124,57913.255970,240.0,z,18.72,08.08,00.01
00064,RINGS.V3.skycell.2181.064,127.33421,42.60427,57913.255970,240.0,z,18.66,08.08,00.01
00065,RINGS.V3.skycell.2181.074,127.33598,43.00724,57913.255970,240.0,z,18.63,08.08,00.01
00066,RINGS.V3.skycell.2181.084,127.33778,43.41011,57913.255970,240.0,z,18.44,08.08,00.01
00067,RINGS.V3.skycell.2181.094,127.33959,43.81284,57913.255970,240.0,z,18.24,08.08,00.01
00068,RINGS.V3.skycell.2248.018,127.38747,44.57103,57913.255970,240.0,z,18.58,08.08,00.01
00069,RINGS.V3.skycell.2248.008,127.40149,44.16820,57913.255970,240.0,z,18.60,08.08,00.01
00070,RINGS.V3.skycell.2181.043,127.87468,41.79562,57913.255970,240.0,z,18.58,08.08,00.01
00071,RINGS.V3.skycell.2181.053,127.87987,42.19863,57913.255970,240.0,z,18.60,08.08,00.01
00072,RINGS.V3.skycell.2181.063,127.88512,42.60163,57913.255970,240.0,z,18.59,08.08,00.01
00073,RINGS.V3.skycell.2181.073,127.89043,43.00456,57913.255970,240.0,z,18.61,08.08,00.01
00074,RINGS.V3.skycell.2181.083,127.89582,43.40739,57913.255970,240.0,z,18.34,08.08,00.01
00075,RINGS.V3.skycell.2181.093,127.90128,43.81009,57913.255970,240.0,z,18.40,08.08,00.01
00076,RINGS.V3.skycell.2248.027,127.94482,44.98257,57913.255970,240.0,z,18.04,08.08,00.01
00077,RINGS.V3.skycell.2248.017,127.95499,44.57947,57913.255970,240.0,z,18.59,08.08,00.01
00078,RINGS.V3.skycell.2248.007,127.96501,44.17652,57913.255970,240.0,z,18.58,08.08,00.01
00079,RINGS.V3.skycell.2181.052,128.42713,42.19343,57913.255970,240.0,z,18.66,08.08,00.01
00080,RINGS.V3.skycell.2181.062,128.43587,42.59635,57913.255970,240.0,z,18.43,08.08,00.01
00081,RINGS.V3.skycell.2181.072,128.44473,42.99921,57913.255970,240.0,z,18.30,08.08,00.01
00082,RINGS.V3.skycell.2181.082,128.45371,43.40197,57913.255970,240.0,z,18.39,08.08,00.01
00083,RINGS.V3.skycell.2181.092,128.46280,43.80459,57913.255970,240.0,z,18.56,08.08,00.01
00084,RINGS.V3.skycell.2248.026,128.51668,44.98828,57913.255970,240.0,z,18.26,08.24,00.01
00085,RINGS.V3.skycell.2248.016,128.52278,44.58510,57913.255970,240.0,z,18.49,08.24,00.01
00086,RINGS.V3.skycell.2248.006,128.52880,44.18207,57913.255970,240.0,z,18.55,08.24,00.01
00087,RINGS.V3.skycell.2181.051,128.97414,42.18563,57913.255970,240.0,z,18.30,08.24,00.01
00088,RINGS.V3.skycell.2181.061,128.98637,42.58844,57913.255970,240.0,z,18.17,08.24,00.01
00089,RINGS.V3.skycell.2181.071,128.99877,42.99119,57913.255970,240.0,z,18.25,08.24,00.01
00090,RINGS.V3.skycell.2181.081,129.01133,43.39383,57913.255970,240.0,z,18.16,08.24,00.01
00091,RINGS.V3.skycell.2181.091,129.02405,43.79634,57913.255970,240.0,z,18.40,08.24,00.01
00092,RINGS.V3.skycell.2248.015,129.09075,44.58792,57913.255970,240.0,z,18.57,08.24,00.01
00093,RINGS.V3.skycell.2248.005,129.09275,44.18484,57913.255970,240.0,z,18.64,08.24,00.01
00094,RINGS.V3.skycell.2181.060,129.53652,42.57790,57913.255970,240.0,z,18.26,08.24,00.01
00095,RINGS.V3.skycell.2181.070,129.55245,42.98050,57913.255970,240.0,z,18.24,08.24,00.01
00096,RINGS.V3.skycell.2181.080,129.56858,43.38299,57913.255970,240.0,z,18.19,08.24,00.01
00097,RINGS.V3.skycell.2181.090,129.58492,43.78535,57913.255970,240.0,z,18.24,08.24,00.01
00098,RINGS.V3.skycell.2248.004,129.65676,44.18484,57913.255970,240.0,z,18.56,08.24,00.01
00099,RINGS.V3.skycell.2182.089,129.84299,43.38299,57913.255970,240.0,z,18.20,08.24,00.01
00100,RINGS.V3.skycell.2182.079,129.85912,42.98049,57913.255970,240.0,z,18.15,08.24,00.01
00101,RINGS.V3.skycell.2182.069,129.87505,42.57789,57913.255970,240.0,z,18.23,08.24,00.01
00102,RINGS.V3.skycell.2247.000,126.28617,44.15713,57913.261350,1440.0,z,19.09,08.24,00.01
00103,RINGS.V3.skycell.2181.096,126.21618,43.81008,57913.261941,240.0,z,17.95,08.24,00.01
00104,RINGS.V3.skycell.2181.086,126.22163,43.40739,57913.261941,240.0,z,18.66,08.24,00.01
00105,RINGS.V3.skycell.2181.076,126.22702,43.00456,57913.261941,240.0,z,18.62,08.24,00.01
00106,RINGS.V3.skycell.2181.066,126.23234,42.60163,57913.261941,240.0,z,18.61,08.39,00.01
00107,RINGS.V3.skycell.2247.000,126.28617,44.15713,57913.261941,240.0,z,18.17,08.39,00.01
00108,RINGS.V3.skycell.2181.095,126.77786,43.81284,57913.261941,240.0,z,18.29,08.39,00.01
00109,RINGS.V3.skycell.2181.085,126.77968,43.41010,57913.261941,240.0,z,18.72,08.39,00.01
00110,RINGS.V3.skycell.2181.075,126.78147,43.00723,57913.261941,240.0,z,18.66,08.39,00.01
00111,RINGS.V3.skycell.2181.065,126.78325,42.60427,57913.261941,240.0,z,18.65,08.39,00.01
00112,RINGS.V3.skycell.2181.055,126.78500,42.20124,57913.261941,240.0,z,18.69,08.39,00.01
00113,RINGS.V3.skycell.2248.019,126.82034,44.55979,57913.261941,240.0,z,18.46,08.39,00.01
00114,RINGS.V3.skycell.2248.009,126.83835,44.15712,57913.261941,240.0,z,18.36,08.39,00.01
00115,RINGS.V3.skycell.2181.054,127.33246,42.20124,57913.261941,240.0,z,18.64,08.39,00.01
00116,RINGS.V3.skycell.2181.064,127.33421,42.60427,57913.261941,240.0,z,18.70,08.39,00.01
00117,RINGS.V3.skycell.2181.074,127.33598,43.00724,57913.261941,240.0,z,18.72,08.39,00.01
00118,RINGS.V3.skycell.2181.084,127.33778,43.41011,57913.261941,240.0,z,18.79,08.39,00.01
00119,RINGS.V3.skycell.2181.094,127.33959,43.81284,57913.261941,240.0,z,18.53,08.39,00.01
00120,RINGS.V3.skycell.2248.018,127.38747,44.57103,57913.261941,240.0,z,18.37,08.39,00.01
00121,RINGS.V3.skycell.2248.008,127.40149,44.16820,57913.261941,240.0,z,18.40,08.39,00.01
00122,RINGS.V3.skycell.2181.053,127.87987,42.19863,57913.261941,240.0,z,18.50,08.39,00.01
00123,RINGS.V3.skycell.2181.063,127.88512,42.60163,57913.261941,240.0,z,18.58,08.39,00.01
00124,RINGS.V3.skycell.2181.073,127.89043,43.00456,57913.261941,240.0,z,18.73,08.39,00.01
00125,RINGS.V3.skycell.2181.083,127.89582,43.40739,57913.261941,240.0,z,18.67,08.39,00.01
00126,RINGS.V3.skycell.2181.093,127.90128,43.81009,57913.261941,240.0,z,18.42,08.39,00.01
00127,RINGS.V3.skycell.2248.017,127.95499,44.57947,57913.261941,240.0,z,18.48,08.39,00.01
00128,RINGS.V3.skycell.2248.007,127.96501,44.17652,57913.261941,240.0,z,18.65,08.39,00.01
00129,RINGS.V3.skycell.2181.042,128.41849,41.79049,57913.261941,240.0,z,18.16,08.39,00.01
00130,RINGS.V3.skycell.2181.052,128.42713,42.19343,57913.261941,240.0,z,18.41,08.39,00.01
00131,RINGS.V3.skycell.2181.062,128.43587,42.59635,57913.261941,240.0,z,18.42,08.39,00.01
00132,RINGS.V3.skycell.2181.072,128.44473,42.99921,57913.261941,240.0,z,18.33,08.39,00.01
00133,RINGS.V3.skycell.2181.082,128.45371,43.40197,57913.261941,240.0,z,18.62,08.39,00.01
00134,RINGS.V3.skycell.2181.092,128.46280,43.80459,57913.261941,240.0,z,18.69,08.39,00.01
00135,RINGS.V3.skycell.2248.016,128.52278,44.58510,57913.261941,240.0,z,18.66,08.39,00.01
00136,RINGS.V3.skycell.2248.006,128.52880,44.18207,57913.261941,240.0,z,18.79,08.39,00.01
00137,RINGS.V3.skycell.2181.051,128.97414,42.18563,57913.261941,240.0,z,18.45,08.39,00.01
00138,RINGS.V3.skycell.2181.061,128.98637,42.58844,57913.261941,240.0,z,18.50,08.39,00.01
00139,RINGS.V3.skycell.2181.071,128.99877,42.99119,57913.261941,240.0,z,18.40,08.39,00.01
00140,RINGS.V3.skycell.2181.081,129.01133,43.39383,57913.261941,240.0,z,18.71,08.39,00.01
00141,RINGS.V3.skycell.2181.091,129.02405,43.79634,57913.261941,240.0,z,18.65,08.39,00.01
00142,RINGS.V3.skycell.2248.015,129.09075,44.58792,57913.261941,240.0,z,18.70,08.39,00.01
00143,RINGS.V3.skycell.2248.005,129.09275,44.18484,57913.261941,240.0,z,18.84,08.39,00.01
00144,RINGS.V3.skycell.2181.050,129.52080,42.17523,57913.261941,240.0,z,18.24,08.55,00.01
00145,RINGS.V3.skycell.2181.060,129.53652,42.57790,57913.261941,240.0,z,18.43,08.55,00.01
00146,RINGS.V3.skycell.2181.070,129.55245,42.98050,57913.261941,240.0,z,18.43,08.55,00.01
00147,RINGS.V3.skycell.2181.080,129.56858,43.38299,57913.261941,240.0,z,18.73,08.55,00.01
00148,RINGS.V3.skycell.2181.090,129.58492,43.78535,57913.261941,240.0,z,18.78,08.55,00.01
00149,RINGS.V3.skycell.2248.004,129.65676,44.18484,57913.261941,240.0,z,18.76,08.55,00.01
00150,RINGS.V3.skycell.2248.014,129.65877,44.58792,57913.261941,240.0,z,18.66,08.71,00.01
00151,RINGS.V3.skycell.2182.099,129.82665,43.78535,57913.261941,240.0,z,18.77,08.71,00.01
00152,RINGS.V3.skycell.2182.089,129.84299,43.38299,57913.261941,240.0,z,18.88,08.71,00.01
00153,RINGS.V3.skycell.2182.079,129.85912,42.98049,57913.261941,240.0,z,18.58,08.71,00.01
00154,RINGS.V3.skycell.2182.069,129.87505,42.57789,57913.261941,240.0,z,18.38,08.71,00.01
00155,RINGS.V3.skycell.2181.086,126.22163,43.40739,57913.262446,1440.0,z,19.22,08.71,00.01
00156,RINGS.V3.skycell.2181.076,126.22702,43.00456,57913.262446,1440.0,z,18.94,08.71,00.01
00157,RINGS.V3.skycell.2181.095,126.77786,43.81284,57913.262446,1440.0,z,19.19,08.71,00.01
00158,RINGS.V3.skycell.2181.085,126.77968,43.41010,57913.262446,1440.0,z,19.26,08.71,00.01
00159,RINGS.V3.skycell.2181.075,126.78147,43.00723,57913.262446,1440.0,z,19.33,08.71,00.01
00160,RINGS.V3.skycell.2181.065,126.78325,42.60427,57913.262446,1440.0,z,19.34,08.71,00.01
00161,RINGS.V3.skycell.2181.055,126.78500,42.20124,57913.262446,1440.0,z,19.20,08.71,00.01
00162,RINGS.V3.skycell.2248.019,126.82034,44.55979,57913.262446,1440.0,z,19.22,08.71,00.01
00163,RINGS.V3.skycell.2248.009,126.83835,44.15712,57913.262446,1440.0,z,19.12,08.71,00.01
00164,RINGS.V3.skycell.2181.054,127.33246,42.20124,57913.262446,1440.0,z,19.23,08.71,00.01
00165,RINGS.V3.skycell.2181.064,127.33421,42.60427,57913.262446,1440.0,z,19.05,08.71,00.01
00166,RINGS.V3.skycell.2181.074,127.33598,43.00724,57913.262446,1440.0,z,19.24,08.71,00.01
00167,RINGS.V3.skycell.2181.084,127.33778,43.41011,57913.262446,1440.0,z,19.31,08.71,00.01
00168,RINGS.V3.skycell.2181.094,127.33959,43.81284,57913.262446,1440.0,z,19.29,08.71,00.01
00169,RINGS.V3.skycell.2248.018,127.38747,44.57103,57913.262446,1440.0,z,18.90,08.71,00.01
00170,RINGS.V3.skycell.2248.008,127.40149,44.16820,57913.262446,1440.0,z,19.16,08.71,00.01
00171,RINGS.V3.skycell.2181.053,127.87987,42.19863,57913.262446,1440.0,z,19.10,08.71,00.01
00172,RINGS.V3.skycell.2181.063,127.88512,42.60163,57913.262446,1440.0,z,19.34,08.71,00.01
00173,RINGS.V3.skycell.2181.073,127.89043,43.00456,57913.262446,1440.0,z,19.09,08.71,00.01
00174,RINGS.V3.skycell.2181.083,127.89582,43.40739,57913.262446,1440.0,z,19.28,08.71,00.01
00175,RINGS.V3.skycell.2181.093,127.90128,43.81009,57913.262446,1440.0,z,19.28,08.71,00.01
00176,RINGS.V3.skycell.2248.027,127.94482,44.98257,57913.262446,1440.0,z,19.16,08.71,00.01
00177,RINGS.V3.skycell.2248.017,127.95499,44.57947,57913.262446,1440.0,z,19.20,08.71,00.01
00178,RINGS.V3.skycell.2248.007,127.96501,44.17652,57913.262446,1440.0,z,19.18,08.71,00.01
00179,RINGS.V3.skycell.2181.042,128.41849,41.79049,57913.262446,1440.0,z,18.71,08.71,00.01
00180,RINGS.V3.skycell.2181.052,128.42713,42.19343,57913.262446,1440.0,z,19.12,08.71,00.01
00181,RINGS.V3.skycell.2181.062,128.43587,42.59635,57913.262446,1440.0,z,19.20,08.71,00.01
00182,RINGS.V3.skycell.2181.072,128.44473,42.99921,57913.262446,1440.0,z,19.04,08.71,00.01
00183,RINGS.V3.skycell.2181.082,128.45371,43.40197,57913.262446,1440.0,z,19.16,08.71,00.01
00184,RINGS.V3.skycell.2181.092,128.46280,43.80459,57913.262446,1440.0,z,19.12,08.71,00.01
00185,RINGS.V3.skycell.2248.016,128.52278,44.58510,57913.262446,1440.0,z,19.23,08.71,00.01
00186,RINGS.V3.skycell.2248.006,128.52880,44.18207,57913.262446,1440.0,z,19.17,08.71,00.01
00187,RINGS.V3.skycell.2181.051,128.97414,42.18563,57913.262446,1440.0,z,19.09,08.71,00.01
00188,RINGS.V3.skycell.2181.061,128.98637,42.58844,57913.262446,1440.0,z,19.07,08.71,00.01
00189,RINGS.V3.skycell.2181.071,128.99877,42.99119,57913.262446,1440.0,z,19.06,08.71,00.01
00190,RINGS.V3.skycell.2181.081,129.01133,43.39383,57913.262446,1440.0,z,19.06,08.71,00.01
00191,RINGS.V3.skycell.2181.091,129.02405,43.79634,57913.262446,1440.0,z,19.15,08.71,00.01
00192,RINGS.V3.skycell.2248.015,129.09075,44.58792,57913.262446,1440.0,z,19.12,08.71,00.01
00193,RINGS.V3.skycell.2248.005,129.09275,44.18484,57913.262446,1440.0,z,19.31,08.71,00.01
00194,RINGS.V3.skycell.2181.050,129.52080,42.17523,57913.262446,1440.0,z,18.78,08.71,00.01
00195,RINGS.V3.skycell.2181.060,129.53652,42.57790,57913.262446,1440.0,z,19.28,08.71,00.01
00196,RINGS.V3.skycell.2181.070,129.55245,42.98050,57913.262446,1440.0,z,19.08,08.71,00.01
00197,RINGS.V3.skycell.2181.080,129.56858,43.38299,57913.262446,1440.0,z,19.10,08.71,00.01
00198,RINGS.V3.skycell.2181.090,129.58492,43.78535,57913.262446,1440.0,z,19.21,08.71,00.01
00199,RINGS.V3.skycell.2248.004,129.65676,44.18484,57913.262446,1440.0,z,19.06,08.71,00.01
00200,RINGS.V3.skycell.2182.099,129.82665,43.78535,57913.262446,1440.0,z,18.99,08.71,00.01
00201,RINGS.V3.skycell.2182.089,129.84299,43.38299,57913.262446,1440.0,z,19.08,08.71,00.01
00202,RINGS.V3.skycell.2182.079,129.85912,42.98049,57913.262446,1440.0,z,19.09,08.71,00.01
00203,RINGS.V3.skycell.2181.043,127.87468,41.79562,57913.262547,1440.0,z,19.15,08.71,00.01
00204,RINGS.V3.skycell.2248.014,129.65877,44.58792,57913.263439,1200.0,z,19.23,08.71,00.01
00205,RINGS.V3.skycell.2181.066,126.23234,42.60163,57913.263741,1440.0,z,18.73,08.71,00.01
00206,RINGS.V3.skycell.2181.096,126.21618,43.81008,57913.264337,1440.0,z,19.27,08.71,00.01
00207,RINGS.V3.skycell.2181.096,126.21618,43.81008,57913.264927,240.0,z,18.55,08.71,00.01
00208,RINGS.V3.skycell.2181.086,126.22163,43.40739,57913.264927,240.0,z,18.39,08.71,00.01
00209,RINGS.V3.skycell.2181.076,126.22702,43.00456,57913.264927,240.0,z,18.43,08.71,00.01
00210,RINGS.V3.skycell.2181.066,126.23234,42.60163,57913.264927,240.0,z,18.39,08.71,00.01
00211,RINGS.V3.skycell.2181.095,126.77786,43.81284,57913.264927,240.0,z,18.33,08.71,00.01
00212,RINGS.V3.skycell.2181.085,126.77968,43.41010,57913.264927,240.0,z,18.51,08.71,00.01
00213,RINGS.V3.skycell.2181.075,126.78147,43.00723,57913.264927,240.0,z,18.42,08.71,00.01
00214,RINGS.V3.skycell.2181.065,126.78325,42.60427,57913.264927,240.0,z,18.45,08.71,00.01
00215,RINGS.V3.skycell.2181.055,126.78500,42.20124,57913.264927,240.0,z,18.54,08.71,00.01
00216,RINGS.V3.skycell.2248.019,126.82034,44.55979,57913.264927,240.0,z,18.12,08.71,00.01
00217,RINGS.V3.skycell.2248.009,126.83835,44.15712,57913.264927,240.0,z,18.13,08.71,00.01
00218,RINGS.V3.skycell.2181.054,127.33246,42.20124,57913.264927,240.0,z,18.26,08.71,00.01
00219,RINGS.V3.skycell.2181.064,127.33421,42.60427,57913.264927,240.0,z,18.52,08.71,00.01
00220,RINGS.V3.skycell.2181.074,127.33598,43.00724,57913.264927,240.0,z,18.53,08.71,00.01
00221,RINGS.V3.skycell.2181.084,127.33778,43.41011,57913.264927,240.0,z,18.52,08.71,00.01
00222,RINGS.V3.skycell.2181.094,127.33959,43.81284,57913.264927,240.0,z,18.45,08.71,00.01
00223,RINGS.V3.skycell.2248.018,127.38747,44.57103,57913.264927,240.0,z,18.21,08.71,00.01
00224,RINGS.V3.skycell.2248.008,127.40149,44.16820,57913.264927,240.0,z,18.15,08.71,00.01
00225,RINGS.V3.skycell.2181.043,127.87468,41.79562,57913.264927,240.0,z,18.12,08.71,00.01
00226,RINGS.V3.skycell.2181.053,127.87987,42.19863,57913.264927,240.0,z,18.27,08.71,00.01
00227,RINGS.V3.skycell.2181.063,127.88512,42.60163,57913.264927,240.0,z,18.25,08.71,00.01
00228,RINGS.V3.skycell.2181.073,127.89043,43.00456,57913.264927,240.0,z,18.36,08.71,00.01
00229,RINGS.V3.skycell.2181.083,127.89582,43.40739,57913.264927,240.0,z,18.40,08.71,00.01
00230,RINGS.V3.skycell.2181.093,127.90128,43.81009,57913.264927,240.0,z,18.28,08.71,00.01
00231,RINGS.V3.skycell.2248.027,127.94482,44.98257,57913.264927,240.0,z,18.51,08.71,00.01
00232,RINGS.V3.skycell.2248.017,127.95499,44.57947,57913.264927,240.0,z,18.24,08.71,00.01
00233,RINGS.V3.skycell.2248.007,127.96501,44.17652,57913.264927,240.0,z,18.35,08.71,00.01
00234,RINGS.V3.skycell.2181.042,128.41849,41.79049,57913.264927,240.0,z,18.16,08.71,00.01
00235,RINGS.V3.skycell.2181.052,128.42713,42.19343,57913.264927,240.0,z,18.21,08.71,00.01
00236,RINGS.V3.skycell.2181.062,128.43587,42.59635,57913.264927,240.0,z,18.13,08.71,00.01
00237,RINGS.V3.skycell.2181.072,128.44473,42.99921,57913.264927,240.0,z,18.25,08.71,00.01
00238,RINGS.V3.skycell.2181.082,128.45371,43.40197,57913.264927,240.0,z,18.52,08.71,00.01
00239,RINGS.V3.skycell.2181.092,128.46280,43.80459,57913.264927,240.0,z,18.49,08.71,00.01
00240,RINGS.V3.skycell.2248.026,128.51668,44.98828,57913.264927,240.0,z,17.96,08.71,00.01
00241,RINGS.V3.skycell.2248.016,128.52278,44.58510,57913.264927,240.0,z,18.28,08.71,00.01
00242,RINGS.V3.skycell.2248.006,128.52880,44.18207,57913.264927,240.0,z,18.47,08.71,00.01
00243,RINGS.V3.skycell.2181.051,128.97414,42.18563,57913.264927,240.0,z,18.23,08.71,00.01
00244,RINGS.V3.skycell.2181.061,128.98637,42.58844,57913.264927,240.0,z,18.24,08.71,00.01
00245,RINGS.V3.skycell.2181.071,128.99877,42.99119,57913.264927,240.0,z,18.37,08.71,00.01
00246,RINGS.V3.skycell.2181.081,129.01133,43.39383,57913.264927,240.0,z,18.48,08.71,00.01
00247,RINGS.V3.skycell.2181.091,129.02405,43.79634,57913.264927,240.0,z,18.58,08.71,00.01
00248,RINGS.V3.skycell.2248.015,129.09075,44.58792,57913.264927,240.0,z,18.46,08.71,00.01
00249,RINGS.V3.skycell.2248.005,129.09275,44.18484,57913.264927,240.0,z,18.62,08.71,00.01
00250,RINGS.V3.skycell.2181.060,129.53652,42.57790,57913.264927,240.0,z,18.51,08.71,00.01
00251,RINGS.V3.skycell.2181.070,129.55245,42.98050,57913.264927,240.0,z,18.49,08.71,00.01
00252,RINGS.V3.skycell.2181.080,129.56858,43.38299,57913.264927,240.0,z,18.57,08.71,00.01
00253,RINGS.V3.skycell.2181.090,129.58492,43.78535,57913.264927,240.0,z,18.61,08.71,00.01
00254,RINGS.V3.skycell.2248.004,129.65676,44.18484,57913.264927,240.0,z,18.62,08.71,00.01
