Distance	efficiency
0.6868103589	0.474
0.693171727616	0.474
0.699592016544	0.474
0.706071771414	0.474
0.712611543011	0.474
0.719211887222	0.474
0.725873365082	0.474
0.732596542822	0.474
0.739381991918	0.474
0.746230289139	0.474
0.753142016597	0.474
0.760117761796	0.474
0.767158117678	0.474
0.774263682681	0.474
0.781435060784	0.474
0.788672861561	0.474
0.795977700231	0.474
0.803350197712	0.474
0.810790980673	0.474
0.818300681587	0.474
0.825879938784	0.474
0.83352939651	0.474
0.841249704974	0.474
0.849041520409	0.474
0.856905505127	0.474
0.864842327573	0.474
0.872852662385	0.474
0.880937190447	0.474
0.889096598953	0.474
0.897331581458	0.474
0.905642837945	0.474
0.914031074876	0.474
0.922497005259	0.474
0.931041348707	0.474
0.939664831495	0.474
0.948368186629	0.474
0.957152153899	0.474
0.966017479952	0.474
0.974964918348	0.474
0.983995229628	0.474
0.993109181375	0.474
1.00230754828	0.474
1.01159111222	0.474
1.02096066231	0.474
1.03041699495	0.474
1.03996091395	0.474
1.04959323056	0.474
1.05931476352	0.474
1.06912633917	0.474
1.07902879152	0.474
1.08902296226	0.474
1.09910970093	0.474
1.1092898649	0.474
1.11956431948	0.474
1.12993393803	0.474
1.14039960197	0.474
1.15096220089	0.474
1.16162263261	0.474
1.17238180329	0.474
1.18324062746	0.474
1.19420002813	0.474
1.20526093687	0.474
1.21642429386	0.474
1.22769104799	0.474
1.23906215695	0.474
1.25053858729	0.474
1.26212131452	0.474
1.27381132319	0.474
1.28560960694	0.474
1.29751716866	0.474
1.30953502048	0.474
1.32166418395	0.474
1.33390569004	0.474
1.3462605793	0.474
1.3587299019	0.474
1.37131471775	0.474
1.38401609657	0.474
1.39683511799	0.474
1.40977287163	0.474
1.42283045721	0.474
1.43600898465	0.474
1.44930957413	0.474
1.4627333562	0.474
1.47628147191	0.474
1.48995507285	0.474
1.5037553213	0.474
1.51768339028	0.474
1.5317404637	0.474
1.54592773642	0.474
1.56024641437	0.474
1.57469771464	0.474
1.58928286562	0.474
1.60400310706	0.474
1.61885969018	0.474
1.63385387781	0.474
1.64898694447	0.474
1.66426017649	0.474
1.67967487209	0.474
1.69523234155	0.474
1.71093390727	0.474
1.72678090388	0.474
1.74277467841	0.474
1.75891659033	0.474
1.77520801172	0.474
1.79165032736	0.474
1.80824493488	0.474
1.82499324482	0.474
1.8418966808	0.474
1.85895667964	0.474
1.87617469144	0.474
1.89355217976	0.474
1.91109062169	0.474
1.92879150802	0.474
1.94665634334	0.474
1.96468664618	0.474
1.98288394913	0.474
2.00124979897	0.474
2.01978575682	0.474
2.03849339825	0.474
2.05737431343	0.474
2.07643010726	0.474
2.09566239948	0.474
2.11507282487	0.474
2.13466303332	0.474
2.15443469003	0.474
2.1743894756	0.474
2.1945290862	0.474
2.21485523373	0.474
2.23536964591	0.474
2.2560740665	0.474
2.27697025538	0.474
2.29805998876	0.474
2.31934505927	0.474
2.34082727618	0.474
2.36250846548	0.474
2.38439047009	0.474
2.40647515002	0.474
2.42876438246	0.474
2.45126006203	0.474
2.47396410089	0.474
2.49687842888	0.474
2.52000499376	0.474
2.5433457613	0.474
2.56690271549	0.474
2.59067785869	0.474
2.6146732118	0.474
2.63889081446	0.474
2.66333272517	0.474
2.68800102154	0.474
2.71289780037	0.474
2.73802517793	0.474
2.76338529005	0.474
2.78898029238	0.474
2.81481236051	0.474
2.84088369018	0.474
2.86719649749	0.474
2.89375301905	0.474
2.92055551218	0.474
2.94760625512	0.474
2.97490754721	0.474
3.00246170909	0.474
3.03027108287	0.474
3.05833803238	0.474
3.08666494334	0.474
3.11525422356	0.474
3.14410830315	0.474
3.17322963473	0.474
3.20262069366	0.474
3.23228397818	0.474
3.26222200971	0.474
3.29243733301	0.474
3.3229325164	0.474
3.353710152	0.474
3.38477285595	0.474
3.41612326859	0.474
3.44776405473	0.474
3.47969790389	0.474
3.51192753045	0.474
3.54445567397	0.474
3.57728509937	0.474
3.61041859717	0.474
3.64385898376	0.474
3.6776091016	0.474
3.71167181948	0.474
3.74605003275	0.474
3.7807466636	0.474
3.81576466127	0.474
3.85110700233	0.474
3.88677669089	0.474
3.92277675893	0.474
3.95911026647	0.474
3.9957803019	0.474
4.03278998219	0.474
4.07014245322	0.474
4.10784088997	0.474
4.14588849683	0.474
4.1842885079	0.474
4.22304418721	0.474
4.26215882902	0.474
4.30163575811	0.474
4.34147833006	0.474
4.38168993151	0.474
4.42227398051	0.474
4.46323392671	0.474
4.50457325176	0.474
4.54629546953	0.474
4.58840412645	0.474
4.6309028018	0.474
4.67379510799	0.474
4.71708469092	0.474
4.76077523023	0.474
4.80487043966	0.474
4.84937406734	0.474
4.89428989611	0.474
4.93962174388	0.474
4.98537346387	0.474
5.03154894504	0.474
5.07815211233	0.474
5.12518692705	0.474
5.17265738722	0.474
5.22056752785	0.474
5.26892142135	0.474
5.31772317785	0.474
5.36697694554	0.474
5.41668691103	0.474
5.46685729972	0.474
5.51749237613	0.474
5.56859644429	0.474
5.62017384808	0.474
5.67222897164	0.474
5.7247662397	0.474
5.77779011797	0.474
5.83130511353	0.474
5.88531577519	0.474
5.93982669392	0.474
5.99484250319	0.474
6.05036787939	0.474
6.10640754223	0.474
6.16296625513	0.474
6.22004882563	0.474
6.27766010581	0.472
6.33580499266	0.472
6.39448842856	0.472
6.45371540165	0.472
6.51349094627	0.472
6.57382014341	0.472
6.63470812109	0.472
6.69616005485	0.472
6.75818116816	0.472
6.82077673287	0.472
6.88395206965	0.472
6.94771254846	0.472
7.01206358901	0.472
7.07701066118	0.472
7.14255928554	0.472
7.20871503378	0.472
7.2754835292	0.463
7.34287044717	0.463
7.41088151564	0.463
7.47952251562	0.463
7.54879928165	0.463
7.61871770232	0.463
7.68928372076	0.463
7.76050333513	0.463
7.83238259918	0.463
7.9049276227	0.463
7.97814457208	0.463
8.05203967083	0.463
8.12661920009	0.463
8.2018894992	0.463
8.2778569662	0.463
8.35452805838	0.463
8.43190929287	0.463
8.51000724712	0.463
8.58882855955	0.463
8.66837993002	0.463
8.74866812048	0.463
8.82969995549	0.463
8.91148232284	0.463
8.99402217409	0.463
9.07732652521	0.463
9.16140245714	0.463
9.24625711641	0.463
9.33189771573	0.463
9.41833153465	0.463
9.5055659201	0.463
9.59360828709	0.463
9.6824661193	0.463
9.77214696973	0.463
9.86265846131	0.463
9.95400828762	0.463
10.0462042135	0.463
10.1392540756	0.463
10.2331657833	0.463
10.3279473192	0.463
10.4236067398	0.463
10.5201521762	0.463
10.6175918348	0.463
10.7159339982	0.463
10.8151870255	0.463
10.9153593533	0.463
11.0164594963	0.463
11.1184960482	0.463
11.2214776821	0.463
11.3254131515	0.463
11.4303112911	0.463
11.5361810174	0.463
11.6430313292	0.463
11.750871309	0.463
11.8597101234	0.463
11.9695570236	0.463
12.0804213468	0.463
12.1923125165	0.463
12.3052400436	0.463
12.419213527	0.463
12.5342426546	0.463
12.650337204	0.463
12.7675070432	0.463
12.8857621319	0.463
13.0051125217	0.463
13.1255683577	0.463
13.2471398787	0.463
13.3698374182	0.463
13.4936714059	0.463
13.6186523676	0.463
13.7447909268	0.463
13.8720978054	0.463
14.0005838247	0.463
14.130259906	0.463
14.2611370719	0.463
14.3932264472	0.463
14.5265392595	0.463
14.6610868405	0.463
14.7968806269	0.463
14.9339321612	0.463
15.0722530931	0.463
15.2118551799	0.463
15.3527502878	0.463
15.4949503931	0.463
15.638467583	0.463
15.7833140565	0.463
15.9295021257	0.463
16.0770442167	0.463
16.2259528708	0.463
16.3762407452	0.463
16.5279206146	0.463
16.681005372	0.463
16.8355080296	0.463
16.9914417203	0.463
17.1488196987	0.463
17.307655342	0.463
17.4679621513	0.463
17.6297537529	0.463
17.7930438992	0.463
17.95784647	0.463
18.1241754737	0.463
18.2920450485	0.463
18.4614694632	0.463
18.6324631193	0.463
18.8050405513	0.463
18.9792164284	0.463
19.1550055557	0.463
19.3324228756	0.463
19.5114834685	0.463
19.6922025548	0.463
19.8745954958	0.463
20.0586777951	0.463
20.2444650998	0.463
20.431973202	0.463
20.62121804	0.463
20.8122156999	0.463
21.0049824165	0.463
21.1995345754	0.463
21.3958887134	0.463
21.594061521	0.463
21.794069843	0.463
21.9959306803	0.463
22.1996611912	0.463
22.405278693	0.463
22.6128006634	0.463
22.8222447419	0.463
23.0336287314	0.463
23.2469705999	0.463
23.4622884814	0.463
23.6796006783	0.463
23.8989256623	0.463
24.1202820762	0.463
24.3436887354	0.463
24.5691646298	0.463
24.796728925	0.438
25.0264009642	0.438
25.2582002696	0.438
25.4921465445	0.438
25.7282596745	0.438
25.9665597293	0.438
26.2070669648	0.438
26.4498018243	0.438
26.6947849403	0.438
26.9420371368	0.438
27.1915794304	0.438
27.4434330323	0.438
27.6976193504	0.438
27.9541599907	0.438
28.2130767594	0.438
28.4743916647	0.438
28.7381269185	0.438
29.0043049386	0.438
29.2729483504	0.438
29.5440799888	0.438
29.8177229002	0.438
30.0939003445	0.438
30.372635797	0.438
30.6539529506	0.438
30.9378757173	0.438
31.2244282309	0.438
31.5136348487	0.438
31.8055201533	0.438
32.1001089554	0.438
32.3974262953	0.438
32.6974974451	0.438
33.0003479113	0.438
33.3060034362	0.438
33.6144900011	0.438
33.9258338274	0.438
34.2400613797	0.438
34.5571993676	0.438
34.8772747481	0.438
35.200314728	0.438
35.5263467658	0.438
35.8553985746	0.438
36.1874981241	0.438
36.5226736431	0.438
36.8609536217	0.438
37.2023668141	0.438
37.5469422407	0.438
37.8947091907	0.438
38.2456972247	0.438
38.5999361768	0.438
38.9574561578	0.438
39.3182875571	0.438
39.6824610457	0.438
40.0500075787	0.438
40.420958398	0.438
40.7953450345	0.438
41.1731993116	0.438
41.5545533472	0.438
41.9394395567	0.438
42.3278906557	0.438
42.7199396631	0.438
43.1156199032	0.438
43.5149650093	0.438
43.918008926	0.438
44.3247859124	0.438
44.735330545	0.438
45.1496777204	0.438
45.5678626584	0.438
45.9899209052	0.438
46.4158883361	0.438
46.8458011587	0.438
47.279695916	0.438
47.7176094894	0.438
48.1595791019	0.438
48.6056423214	0.438
49.0558370637	0.438
49.5102015956	0.438
49.9687745385	0.438
50.4315948717	0.438
50.8987019352	0.438
51.3701354335	0.438
51.8459354389	0.438
52.3261423949	0.438
52.8107971193	0.438
53.2999408084	0.438
53.7936150398	0.438
54.2918617762	0.438
54.794723369	0.438
55.3022425619	0.438
55.8144624945	0.438
56.331426706	0.438
56.8531791387	0.438
57.3797641421	0.438
57.9112264764	0.438
58.4476113163	0.438
58.9889642551	0.407
59.5353313081	0.407
60.0867589172	0.407
60.6432939541	0.407
61.2049837248	0.407
61.7718759734	0.407
62.3440188863	0.407
62.9214610961	0.407
63.504251686	0.407
64.0924401936	0.407
64.6860766155	0.404
65.2852114113	0.403
65.889895508	0.403
66.5001803043	0.403
67.116117675	0.403
67.7377599752	0.403
68.3651600451	0.403
68.9983712143	0.403
69.6374473063	0.403
70.2824426431	0.4
70.9334120499	0.4
71.5904108596	0.4
72.2534949179	0.4
72.9227205873	0.4
73.5981447527	0.4
74.2798248256	0.4
74.9678187497	0.4
75.6621850048	0.4
76.3629826128	0.4
77.0702711421	0.4
77.7841107129	0.4
78.504562002	0.4
79.2316862487	0.4
79.9655452589	0.4
80.7062014115	0.398
81.4537176628	0.398
82.2081575524	0.398
82.9695852083	0.393
83.7380653527	0.393
84.5136633068	0.393
85.2964449974	0.392
86.0864769615	0.392
86.8838263525	0.392
87.6885609459	0.392
88.5007491447	0.392
89.3204599858	0.392
90.1477631452	0.392
90.9827289446	0.392
91.8254283566	0.39
92.6759330115	0.389
93.5343152029	0.389
94.4006478942	0.389
95.2750047243	0.389
96.1574600143	0.389
97.0480887738	0.389
97.946966707	0.389
98.8541702192	0.389
99.7697764236	0.389
100.693863148	0.389
101.626508939	0.389
102.567793074	0.389
103.517795563	0.389
104.476597156	0.389
105.444279353	0.389
106.420924406	0.389
107.406615333	0.389
108.401435918	0.389
109.405470721	0.389
110.418805085	0.389
111.441525147	0.385
112.473717836	0.383
113.515470892	0.383
114.566872863	0.383
115.628013121	0.383
116.698981862	0.383
117.77987012	0.383
118.870769771	0.379
119.971773544	0.379
121.082975023	0.379
122.204468663	0.379
123.336349791	0.379
124.478714619	0.376
125.631660247	0.376
126.795284679	0.376
127.969686822	0.376
129.154966501	0.376
130.351224468	0.376
131.558562405	0.376
132.777082936	0.369
134.006889636	0.363
135.248087042	0.363
136.500780655	0.363
137.765076955	0.36
139.041083409	0.36
140.328908479	0.36
141.62866163	0.36
142.940453343	0.359
144.264395122	0.352
145.600599502	0.352
146.949180062	0.352
148.310251434	0.352
149.683929308	0.351
151.070330449	0.351
152.469572702	0.351
153.881775004	0.35
155.307057393	0.35
156.745541021	0.35
158.197348158	0.35
159.66260221	0.35
161.141427725	0.35
162.633950405	0.35
164.140297114	0.35
165.660595895	0.35
167.194975973	0.35
168.743567773	0.342
170.306502925	0.342
171.883914282	0.342
173.475935923	0.339
175.082703174	0.337
176.704352609	0.337
178.341022071	0.33
179.992850678	0.329
181.659978838	0.324
183.342548256	0.324
185.040701954	0.324
186.754584276	0.324
188.484340903	0.324
190.230118867	0.324
191.992066559	0.324
193.770333748	0.324
195.565071587	0.324
197.37643263	0.323
199.204570845	0.323
201.049641626	0.323
202.911801805	0.318
204.791209667	0.318
206.688024963	0.318
208.602408925	0.318
210.534524277	0.318
212.48453525	0.318
214.452607597	0.318
216.438908606	0.318
218.443607115	0.318
220.466873524	0.318
222.508879813	0.318
224.569799554	0.318
226.649807927	0.318
228.749081736	0.318
230.867799419	0.315
233.00614107	0.315
235.164288449	0.315
237.342425002	0.315
239.540735872	0.315
241.759407917	0.315
243.998629726	0.315
246.258591635	0.311
248.539485743	0.311
250.841505928	0.311
253.164847863	0.311
255.509709035	0.311
257.876288759	0.311
260.264788197	0.311
262.675410372	0.311
265.108360191	0.311
267.563844455	0.311
270.042071884	0.311
272.543253128	0.311
275.067600791	0.311
277.615329444	0.311
280.186655646	0.311
282.781797963	0.311
285.400976983	0.311
288.04441534	0.311
290.712337727	0.311
293.404970922	0.311
296.122543799	0.311
298.865287355	0.309
301.633434726	0.309
304.427221206	0.309
307.246884271	0.309
310.092663593	0.309
312.964801067	0.302
315.863540827	0.302
318.789129268	0.298
321.741815068	0.298
324.721849207	0.298
327.729484992	0.298
330.764978074	0.298
333.828586473	0.298
336.920570598	0.298
340.04119327	0.298
343.190719746	0.298
346.369417737	0.298
349.577557436	0.298
352.815411538	0.298
356.083255263	0.298
359.38136638	0.298
362.710025233	0.298
366.06951476	0.298
369.46012052	0.298
372.882130718	0.298
376.335836229	0.298
379.821530619	0.298
383.339510177	0.298
386.890073933	0.298
390.473523689	0.298
394.09016404	0.298
397.740302406	0.298
401.42424905	0.298
405.142317111	0.295
408.894822629	0.295
412.68208457	0.293
416.504424855	0.293
420.362168384	0.293
424.255643072	0.293
428.185179865	0.293
432.151112779	0.293
436.153778921	0.293
440.193518521	0.293
444.270674961	0.293
448.385594802	0.293
452.538627817	0.293
456.730127017	0.293
460.960448683	0.293
465.229952396	0.293
469.539001068	0.293
473.887960972	0.293
478.277201773	0.293
482.70709656	0.293
487.178021879	0.293
491.690357763	0.293
496.244487763	0.286
500.840798985	0.274
505.479682119	0.274
510.161531475	0.274
514.886745014	0.274
519.655724383	0.258
524.46887495	0.258
529.326605836	0.258
534.229329954	0.249
539.177464039	0.249
544.171428687	0.249
549.211648389	0.249
554.298551568	0.249
559.432570617	0.249
564.61414193	0.249
569.843705947	0.249
575.121707184	0.249
580.448594277	0.249
585.824820015	0.249
591.250841383	0.233
596.727119597	0.233
602.254120146	0.233
607.83231283	0.233
613.462171799	0.223
619.144175598	0.223
624.878807201	0.223
630.666554057	0.21
636.50790813	0.21
642.403365939	0.208
648.353428605	0.208
654.358601888	0.208
660.419396233	0.192
666.536326812	0.183
672.709913571	0.183
678.94068127	0.161
685.229159528	0.143
691.575882874	0.143
697.981390783	0.143
704.44622773	0.132
710.970943231	0.132
717.556091894	0.127
724.202233461	0.111
730.90993286	0.111
737.679760253	0.111
744.51229108	0.111
751.408106112	0.111
758.3677915	0.111
765.391938823	0.093
772.48114514	0.093
779.636013041	0.08
786.857150694	0.08
794.145171903	0.08
801.500696157	0.08
808.924348681	0.08
816.416760492	0.05
823.978568453	0.05
831.610415323	0.05
839.312949817	0.032
847.086826656	0.032
854.932706627	0.032
862.851256637	0.032
870.843149769	0.032
878.909065342	0.032
887.049688965	0.032
895.2657126	0.032
903.557834614	0.032
911.926759846	0.032
920.373199662	0.032
928.897872016	0.032
937.501501515	0.032
946.184819472	0.032
954.948563979	0.032
963.793479962	0.032
972.720319245	0.032
981.729840619	0.032
990.8228099	0.032
1000.0	0.032
